entry_date,entry_price,exit_date,exit_price,pnl_pct,bars_held,exit_reason
2025-12-30T16:55:00,665.55,2025-12-30T17:54:00,666.49,0.141,59,take_profit
2025-12-30T20:31:00,666.57,2025-12-30T20:50:00,666.06,-0.077,19,stop_loss
2025-12-31T14:27:00,665.5,2025-12-31T14:30:00,663.83,-0.251,3,stop_loss
2026-01-02T10:19:00,664.75,2026-01-02T10:30:00,664.51,-0.036,11,stop_loss
2026-01-02T10:31:00,664.5,2026-01-02T10:38:00,664.21,-0.044,7,stop_loss
2026-01-02T10:39:00,664.21,2026-01-02T11:45:00,664.0,-0.032,66,stop_loss
2026-01-02T12:02:00,664.02,2026-01-02T12:09:00,663.71,-0.047,7,stop_loss
2026-01-02T12:10:00,663.71,2026-01-02T12:12:00,663.4,-0.047,2,stop_loss
2026-01-02T12:13:00,663.66,2026-01-02T13:01:00,665.53,0.282,48,take_profit
2026-01-05T17:31:00,661.62,2026-01-05T18:07:00,660.6,-0.154,36,stop_loss
2026-01-05T18:09:00,660.09,2026-01-05T18:33:00,661.43,0.203,24,take_profit
2026-01-05T19:41:00,660.06,2026-01-05T20:12:00,661.24,0.179,31,take_profit
2026-01-06T14:25:00,658.35,2026-01-06T14:30:00,661.08,0.415,5,take_profit
2026-01-06T20:39:00,659.41,2026-01-06T20:56:00,660.93,0.231,17,take_profit
2026-01-06T22:58:00,659.28,2026-01-06T23:00:00,659.02,-0.039,2,stop_loss
2026-01-06T23:03:00,659.1,2026-01-06T23:33:00,660.0,0.137,30,take_profit
2026-01-08T22:24:00,645.62,2026-01-08T23:45:00,645.0,-0.096,81,stop_loss
2026-01-08T23:46:00,644.8,2026-01-09T09:03:00,644.47,-0.051,17,stop_loss
2026-01-09T14:23:00,645.26,2026-01-09T14:35:00,648.59,0.516,12,take_profit
2026-01-09T19:59:00,651.32,2026-01-09T20:54:00,654.07,0.422,55,take_profit
2026-01-13T23:08:00,630.81,2026-01-13T23:16:00,630.6,-0.033,8,stop_loss
2026-01-13T23:28:00,630.5,2026-01-13T23:29:00,630.25,-0.04,1,stop_loss
2026-01-13T23:34:00,630.21,2026-01-13T23:48:00,630.01,-0.032,14,stop_loss
2026-01-15T10:20:00,618.01,2026-01-15T10:23:00,617.5,-0.083,3,stop_loss
2026-01-15T10:37:00,617.55,2026-01-15T10:40:00,617.11,-0.071,3,stop_loss
2026-01-15T10:41:00,617.11,2026-01-15T10:54:00,616.51,-0.097,13,stop_loss
2026-01-15T14:21:00,617.61,2026-01-15T14:30:00,616.48,-0.183,9,stop_loss
2026-01-15T17:32:00,621.24,2026-01-15T17:46:00,623.0,0.283,14,take_profit
2026-01-15T19:14:00,621.69,2026-01-15T19:20:00,620.94,-0.121,6,stop_loss
2026-01-15T19:22:00,621.11,2026-01-15T19:30:00,619.77,-0.216,8,stop_loss
2026-01-16T11:47:00,622.87,2026-01-16T11:49:00,622.69,-0.029,2,stop_loss
2026-01-16T11:50:00,622.69,2026-01-16T12:01:00,622.52,-0.027,11,stop_loss
2026-01-16T12:03:00,622.4,2026-01-16T12:05:00,622.11,-0.047,2,stop_loss
2026-01-16T12:06:00,622.24,2026-01-16T12:13:00,622.0,-0.039,7,stop_loss
2026-01-16T12:14:00,622.03,2026-01-16T12:18:00,621.79,-0.039,4,stop_loss
2026-01-16T15:33:00,623.55,2026-01-16T16:20:00,624.36,0.13,47,take_profit
2026-01-16T19:13:00,625.4,2026-01-16T19:18:00,624.47,-0.149,5,stop_loss
2026-01-16T19:19:00,624.49,2026-01-16T19:21:00,623.57,-0.147,2,stop_loss
