entry_date,entry_price,exit_date,exit_price,pnl_pct,bars_held,exit_reason
2023-05-22T19:09:00,125.06,2023-05-22T19:18:00,124.92,-0.112,9,stop_loss
2023-05-23T08:03:00,125.29,2023-05-23T08:05:00,125.19,-0.08,2,stop_loss
2023-05-24T22:26:00,123.42,2023-05-24T22:34:00,123.1,-0.259,8,stop_loss
2023-05-24T22:35:00,123.15,2023-05-24T22:40:00,122.81,-0.276,5,stop_loss
2023-05-24T22:41:00,122.88,2023-05-24T22:51:00,122.5,-0.309,10,stop_loss
2023-05-24T22:52:00,122.5,2023-05-24T23:40:00,123.14,0.522,48,take_profit
2023-05-25T13:23:00,124.34,2023-05-25T13:35:00,124.04,-0.241,12,stop_loss
2023-05-25T16:59:00,124.06,2023-05-25T17:09:00,123.82,-0.193,10,stop_loss
2023-05-26T12:02:00,123.75,2023-05-26T12:45:00,123.5,-0.202,43,stop_loss
2023-05-26T15:20:00,124.03,2023-05-26T15:47:00,124.66,0.508,27,take_profit
2023-05-26T17:17:00,124.76,2023-05-26T17:30:00,124.56,-0.16,13,stop_loss
2023-05-26T17:35:00,124.54,2023-05-26T18:05:00,124.35,-0.153,30,stop_loss
2023-05-26T21:20:00,124.7,2023-05-26T21:21:00,124.61,-0.072,1,stop_loss
2023-05-30T10:50:00,125.7,2023-05-30T11:00:00,125.62,-0.064,10,stop_loss
2023-05-30T13:16:00,125.94,2023-05-30T13:26:00,125.72,-0.175,10,stop_loss
2023-06-01T21:01:00,123.63,2023-06-01T22:59:00,123.68,0.04,118,take_profit
2023-06-01T23:22:00,123.62,2023-06-01T23:28:00,123.55,-0.057,6,stop_loss
2023-06-01T23:29:00,123.55,2023-06-01T23:39:00,123.65,0.081,10,take_profit
2023-06-02T10:47:00,123.91,2023-06-02T10:51:00,123.82,-0.073,4,stop_loss
2023-06-02T10:52:00,123.82,2023-06-02T11:02:00,124.14,0.258,10,take_profit
2023-06-02T17:42:00,124.8,2023-06-02T18:48:00,125.07,0.216,66,take_profit
2023-06-05T16:41:00,126.61,2023-06-05T16:56:00,127.08,0.371,15,take_profit
2023-06-05T17:37:00,126.53,2023-06-05T17:55:00,126.29,-0.19,18,stop_loss
2023-06-05T18:11:00,126.19,2023-06-05T18:34:00,125.71,-0.38,23,stop_loss
2023-06-06T15:25:00,126.76,2023-06-06T15:55:00,127.47,0.56,30,take_profit
2023-06-06T19:33:00,127.48,2023-06-06T19:39:00,127.28,-0.157,6,stop_loss
2023-06-08T10:08:00,122.66,2023-06-08T10:38:00,122.82,0.13,30,take_profit
2023-06-08T16:45:00,122.66,2023-06-08T16:56:00,122.43,-0.188,11,stop_loss
2023-06-09T13:30:00,121.98,2023-06-09T13:41:00,123.23,1.025,11,take_profit
2023-06-09T14:41:00,123.0,2023-06-09T14:50:00,122.71,-0.236,9,stop_loss
2023-06-09T14:51:00,122.69,2023-06-09T15:10:00,123.33,0.522,19,take_profit
2023-06-12T09:41:00,122.91,2023-06-12T09:47:00,122.81,-0.081,6,stop_loss
2023-06-12T09:48:00,122.81,2023-06-12T10:00:00,122.77,-0.033,12,stop_loss
2023-06-12T12:08:00,122.95,2023-06-12T12:48:00,123.15,0.163,40,take_profit
2023-06-12T21:37:00,123.64,2023-06-12T22:14:00,123.82,0.146,37,take_profit
2023-06-13T09:39:00,124.3,2023-06-13T09:41:00,124.24,-0.048,2,stop_loss
2023-06-13T09:42:00,124.23,2023-06-13T10:43:00,124.17,-0.048,61,stop_loss
2023-06-13T10:44:00,124.09,2023-06-13T10:46:00,124.02,-0.056,2,stop_loss
2023-06-13T23:46:00,123.83,2023-06-13T23:56:00,123.8,-0.024,10,stop_loss
2023-06-14T21:00:00,123.67,2023-06-14T21:57:00,123.85,0.146,57,take_profit
2023-06-14T23:51:00,123.62,2023-06-14T23:59:00,123.55,-0.057,8,stop_loss
2023-06-15T08:01:00,123.48,2023-06-15T08:11:00,123.39,-0.073,10,stop_loss
2023-06-15T16:35:00,123.69,2023-06-15T16:53:00,123.47,-0.178,18,stop_loss
2023-06-15T16:55:00,123.42,2023-06-15T17:25:00,123.74,0.259,30,take_profit
2023-06-15T20:13:00,124.78,2023-06-15T21:30:00,124.97,0.152,77,take_profit
2023-06-15T22:01:00,124.67,2023-06-15T22:21:00,124.95,0.225,20,take_profit
2023-06-16T13:10:00,124.8,2023-06-16T13:20:00,125.2,0.321,10,take_profit
2023-06-20T17:57:00,123.14,2023-06-20T18:29:00,123.47,0.268,32,take_profit
2023-06-23T18:39:00,122.33,2023-06-23T18:45:00,122.04,-0.237,6,stop_loss
2023-06-26T14:37:00,120.71,2023-06-26T15:14:00,120.43,-0.232,37,stop_loss
2023-06-27T19:42:00,118.53,2023-06-27T19:50:00,118.18,-0.295,8,stop_loss
2023-06-28T16:43:00,119.44,2023-06-28T17:27:00,119.76,0.268,44,take_profit
2023-06-28T23:37:00,120.4,2023-06-28T23:39:00,120.35,-0.042,2,stop_loss
2023-06-28T23:40:00,120.35,2023-06-28T23:44:00,120.27,-0.066,4,stop_loss
2023-06-28T23:45:00,120.27,2023-06-29T08:05:00,119.8,-0.391,15,stop_loss
2023-06-29T11:38:00,120.39,2023-06-29T11:42:00,120.3,-0.075,4,stop_loss
2023-06-29T11:43:00,120.3,2023-06-29T12:01:00,120.25,-0.042,18,stop_loss
2023-06-30T11:56:00,119.62,2023-06-30T12:01:00,119.25,-0.309,5,stop_loss
2023-06-30T15:29:00,120.4,2023-06-30T16:48:00,120.59,0.158,79,take_profit
2023-06-30T17:47:00,120.36,2023-06-30T18:10:00,120.21,-0.125,23,stop_loss
2023-07-03T17:43:00,119.65,2023-07-03T17:45:00,119.52,-0.109,2,stop_loss
2023-07-03T17:46:00,119.58,2023-07-03T18:10:00,119.9,0.268,24,take_profit
2023-07-03T20:42:00,119.56,2023-07-05T08:01:00,119.35,-0.176,19,stop_loss
2023-07-05T18:21:00,121.77,2023-07-05T18:24:00,121.56,-0.172,3,stop_loss
2023-07-06T21:29:00,119.94,2023-07-06T22:01:00,119.79,-0.125,32,stop_loss
2023-07-07T18:46:00,120.41,2023-07-07T19:01:00,120.28,-0.108,15,stop_loss
2023-07-11T12:10:00,116.71,2023-07-11T12:16:00,116.61,-0.086,6,stop_loss
2023-07-11T17:46:00,116.97,2023-07-11T18:16:00,116.79,-0.154,30,stop_loss
2023-07-11T23:48:00,117.08,2023-07-11T23:58:00,117.05,-0.026,10,stop_loss
2023-07-12T10:44:00,117.5,2023-07-12T10:48:00,117.65,0.128,4,take_profit
2023-07-12T12:02:00,117.46,2023-07-12T12:30:00,117.89,0.366,28,take_profit
2023-07-12T15:39:00,119.04,2023-07-12T15:42:00,118.78,-0.218,3,stop_loss
2023-07-12T15:43:00,118.81,2023-07-12T15:52:00,118.49,-0.269,9,stop_loss
2023-07-12T15:53:00,118.56,2023-07-12T16:38:00,118.96,0.337,45,take_profit
2023-07-12T23:59:00,119.13,2023-07-13T08:00:00,119.29,0.134,1,take_profit
2023-07-13T17:45:00,124.03,2023-07-13T18:21:00,124.32,0.234,36,take_profit
2023-07-14T08:18:00,124.71,2023-07-14T08:59:00,124.96,0.2,41,take_profit
2023-07-14T14:37:00,125.62,2023-07-14T14:46:00,125.15,-0.374,9,stop_loss
2023-07-14T14:47:00,125.07,2023-07-14T17:24:00,125.16,0.072,157,take_profit
2023-07-14T21:10:00,125.42,2023-07-14T21:32:00,125.5,0.064,22,take_profit
2023-07-17T08:01:00,125.44,2023-07-17T08:09:00,125.28,-0.128,8,stop_loss
2023-07-18T10:18:00,124.61,2023-07-18T10:43:00,124.72,0.088,25,take_profit
2023-07-18T19:01:00,123.9,2023-07-18T19:55:00,123.74,-0.129,54,stop_loss
2023-07-19T11:52:00,123.69,2023-07-19T12:00:00,123.66,-0.024,8,stop_loss
2023-07-20T23:52:00,119.56,2023-07-21T08:00:00,119.97,0.343,8,take_profit
2023-07-21T09:19:00,119.96,2023-07-21T09:50:00,120.15,0.158,31,take_profit
2023-07-21T11:29:00,120.43,2023-07-21T11:55:00,120.37,-0.05,26,stop_loss
2023-07-21T11:56:00,120.37,2023-07-21T11:59:00,120.31,-0.05,3,stop_loss
2023-07-21T12:00:00,120.29,2023-07-21T12:03:00,120.22,-0.058,3,stop_loss
2023-07-21T13:27:00,120.42,2023-07-21T13:30:00,120.21,-0.174,3,stop_loss
2023-07-21T23:10:00,120.0,2023-07-21T23:25:00,120.14,0.117,15,take_profit
2023-07-24T11:01:00,120.5,2023-07-24T11:18:00,120.81,0.257,17,take_profit
2023-07-24T15:28:00,121.91,2023-07-24T15:33:00,121.63,-0.23,5,stop_loss
