datetime,open,close,high,low,volume,status
20260622,363.95,346.2,365.47,341.72,822396,final
20260623,340.7,348.17,351.99,338.0,597773,final
20260624,348.15,342.13,353.48,341.8,826021,final
20260625,341.7,343.0,346.0,335.85,754243,final
20260626,341.19,338.12,346.36,330.2,1806977.0,final
20260629,339.46,353.15,354.35,339.35,636456.0,final
20260630,353.4,357.18,358.62,350.4,641831.0,final
20260701,355.87,360.6,362.97,354.32,493213.0,final
