datetime,open,close,high,low,volume,status
20260622,575.0,562.7,576.8,559.81,294917,final
20260623,560.0,562.5,572.2,557.6,242980,final
20260624,563.0,558.42,569.04,555.55,241555,final
20260625,557.21,545.0,558.69,540.18,279979,final
20260626,539.99,551.09,556.85,539.0,329419.0,final
20260629,556.5,563.48,570.9,548.87,261074.0,final
20260630,564.0,562.05,565.54,551.43,332503.0,final
20260701,562.0,613.19,628.28,560.44,886315.0,final
