date,ma200,ma150,ma50
20240102,287.064,307.9519,328.585
20240103,287.808,308.4919,329.3116
20240104,288.558,309.0393,329.9446
20240105,289.3087,309.5693,330.7862
20240108,290.1027,310.1463,332.172
20240109,290.8648,310.7256,333.4974
20240110,291.6951,311.396,335.007
20240111,292.5231,312.0983,336.3268
20240112,293.3909,312.8397,337.7932
20240116,294.205,313.5254,338.8812
20240117,295.0068,314.1686,340.0338
20240118,295.8313,314.8725,341.272
20240119,296.6862,315.6037,342.6586
20240122,297.5192,316.2712,343.9342
20240123,298.4019,316.9773,345.2912
20240124,299.282,317.6949,346.8072
20240125,300.166,318.4292,348.0772
20240126,301.0638,319.1482,349.3692
20240129,302.0151,319.9169,350.6986
20240130,302.8728,320.6655,351.8726
20240131,303.7225,321.3687,353.0314
20240201,304.898,322.4887,355.4054
20240202,306.1756,323.7701,358.0686
20240205,307.4008,324.9201,360.5292
20240206,308.5983,326.0362,362.77
20240207,309.875,327.1769,365.3824
20240208,311.1615,328.3779,368.082
20240209,312.4386,329.5609,370.6546
20240212,313.6098,330.7249,373.3706
20240213,314.7214,331.8086,376.0612
20240214,315.892,332.9013,379.0372
20240215,317.0949,334.0389,382.3172
20240216,318.2612,335.1255,385.3962
20240220,319.4269,336.2035,388.4674
20240221,320.6246,337.2831,391.4144
20240222,321.8918,338.4386,394.4724
20240223,323.1463,339.6585,397.6452
20240226,324.3773,340.8978,400.553
20240227,325.6424,342.1952,403.576
20240228,326.8732,343.4179,406.565
20240229,328.155,344.557,409.661
20240301,329.4717,345.8216,412.8242
20240304,330.764,346.9646,415.75
20240305,332.0061,348.1072,418.5892
20240306,333.245,349.2802,421.4342
20240307,334.5747,350.5964,424.611
20240308,335.8431,351.8564,427.574
20240311,337.0497,353.0423,430.1866
20240312,338.3032,354.274,433.0272
20240313,339.5128,355.4893,435.8456
20240314,340.649,356.7233,438.7406
20240315,341.7521,357.9044,441.5328
20240318,342.9043,359.1986,444.4992
20240319,344.0229,360.4587,447.3838
20240320,345.2006,361.8305,450.3636
20240321,346.3921,363.2725,453.3916
20240322,347.5784,364.7742,456.1256
20240325,348.7817,366.2424,458.8318
20240326,349.9468,367.6227,461.268
20240327,351.0871,368.9993,463.772
20240328,352.1625,370.2373,466.1444
20240401,353.263,371.6051,468.4346
20240402,354.3775,373.0203,470.699
20240403,355.5224,374.4894,473.276
20240404,356.6758,375.9115,475.7714
20240405,357.8936,377.4622,478.4894
20240408,359.0888,378.9555,481.0674
20240409,360.2378,380.4174,483.5068
20240410,361.3868,381.879,485.7968
20240411,362.5968,383.359,488.3908
20240412,363.7033,384.743,490.707
20240415,364.7665,386.0787,491.6
20240416,365.8676,387.3646,492.16
20240417,366.9056,388.6501,492.8618
20240418,367.9853,389.9592,493.8324
20240419,368.8882,391.0654,494.0224
20240422,369.8536,392.2838,494.2804
20240423,370.9222,393.6269,495.0064
20240424,371.5495,394.384,494.0234
20240425,372.2814,395.3569,493.7
20240426,372.9407,396.3327,493.059
20240429,373.5329,397.2113,492.0148
20240430,374.1246,398.0526,491.1218
20240501,374.7844,398.9985,490.5274
20240502,375.4269,399.9416,489.8584
20240503,376.1282,400.9321,489.197
20240506,376.9507,402.0301,488.8272
20240507,377.8267,403.1111,488.6134
20240508,378.7254,404.2482,488.3162
20240509,379.6123,405.389,488.1956
20240510,380.3922,406.5309,487.898
20240513,381.1618,407.5329,487.1824
20240514,381.8886,408.5489,486.6606
20240515,382.6959,409.6094,486.4618
20240516,383.4572,410.569,485.9882
20240517,384.2419,411.558,485.1784
20240520,385.0146,412.588,484.4894
20240521,385.7834,413.5433,484.0068
20240522,386.5562,414.5253,483.4026
20240523,387.3246,415.5195,482.8306
20240524,388.1826,416.6287,482.5606
20240528,389.0425,417.767,482.4566
20240529,389.899,418.8147,482.0002
20240530,390.6903,419.8517,481.385
20240531,391.5146,421.0341,480.5666
20240603,392.4249,422.257,479.882
20240604,393.3949,423.4632,479.257
20240605,394.4535,424.7485,479.0868
20240606,395.4784,426.0356,479.0456
20240607,396.5099,427.2316,479.0416
20240610,397.5116,428.5042,479.3344
20240611,398.6209,429.7916,479.6682
20240612,399.7314,431.0742,479.865
20240613,400.7998,432.3138,479.7312
20240614,401.8225,433.5393,479.5552
20240617,402.8761,434.8047,479.1176
20240618,403.8928,435.9497,478.7044
20240620,404.9258,437.109,478.451
20240621,405.9055,438.1601,477.985
20240624,406.899,439.2608,477.519
20240625,407.954,440.4418,477.587
20240626,409.022,441.6191,477.852
20240627,410.0842,442.8238,478.2428
20240628,411.1014,443.9487,478.4552
20240701,412.0943,445.0339,478.4994
20240702,413.08,446.1763,479.124
20240703,414.1288,447.3421,479.6638
20240705,415.3161,448.6815,480.3836
20240708,416.4443,450.0065,482.6254
20240709,417.6017,451.3657,484.3358
20240710,418.7983,452.7637,486.195
20240711,419.8568,454.0417,487.7932
20240712,420.8474,455.2499,489.2318
20240715,421.8358,456.4475,490.3476
20240716,422.7737,457.5143,491.27
20240717,423.5735,458.3889,491.4974
20240718,424.4689,459.4193,491.7854
20240719,425.3192,460.3699,491.9434
20240722,426.2488,461.3809,492.2506
20240723,427.1317,462.3735,492.3598
20240724,427.9313,463.2305,492.1324
20240725,428.6223,463.9657,491.8904
20240726,429.3597,464.7343,491.7922
20240729,430.0651,465.4944,491.4322
20240730,430.7149,466.1916,491.1524
20240731,431.6447,467.2314,491.9048
20240801,432.5698,468.1929,492.5152
20240802,433.3938,469.0462,492.9452
20240805,434.2015,469.8867,493.2302
