date,ma200,ma150,ma50
20240102,125.1218,130.4974,133.4238
20240103,125.3107,130.5979,133.4922
20240104,125.4886,130.6903,133.4762
20240105,125.6461,130.7713,133.582
20240108,125.8231,130.8659,133.904
20240109,126.001,130.9658,134.2586
20240110,126.185,131.0669,134.667
20240111,126.3819,131.1969,135.0184
20240112,126.5891,131.3344,135.3964
20240116,126.7958,131.4683,135.7052
20240117,126.9992,131.5861,135.982
20240118,127.2015,131.7207,136.282
20240119,127.413,131.8729,136.6106
20240122,127.6192,132.0151,136.9158
20240123,127.8345,132.1741,137.2334
20240124,128.0367,132.3433,137.618
20240125,128.2612,132.5506,138.0022
20240126,128.4939,132.7417,138.4024
20240129,128.7414,132.9501,138.7976
20240130,128.9221,133.1186,138.9648
20240131,129.0804,133.268,139.036
20240201,129.2637,133.4118,139.1672
20240202,129.454,133.5667,139.277
20240205,129.6533,133.7275,139.4154
20240206,129.8447,133.8892,139.5246
20240207,130.0422,134.0444,139.6958
20240208,130.243,134.22,139.887
20240209,130.4596,134.4175,140.1212
20240212,130.6791,134.6249,140.37
20240213,130.871,134.8121,140.6234
20240214,131.0531,134.9745,140.8548
20240215,131.2311,135.0906,141.1228
20240216,131.4069,135.1886,141.3088
20240220,131.5845,135.3003,141.5268
20240221,131.7794,135.4352,141.6678
20240222,131.9708,135.5806,141.8488
20240223,132.1473,135.7426,142.061
20240226,132.2994,135.8605,142.1644
20240227,132.4335,135.973,142.2724
20240228,132.5299,136.0147,142.3544
20240229,132.633,136.0725,142.4638
20240301,132.7366,136.1213,142.4898
20240304,132.8028,136.1218,142.4194
20240305,132.8619,136.1209,142.3034
20240306,132.9041,136.1281,142.1238
20240307,132.9615,136.1639,141.9734
20240308,133.0105,136.2045,141.8506
20240311,133.0897,136.2725,141.8072
20240312,133.1664,136.3158,141.7658
20240313,133.251,136.3745,141.7778
20240314,133.3418,136.46,141.8752
20240315,133.4276,136.5325,141.9168
20240318,133.5502,136.6532,142.1298
20240319,133.6677,136.7557,142.357
20240320,133.7925,136.8879,142.572
20240321,133.9018,137.0185,142.71
20240322,134.0189,137.1595,142.8748
20240325,134.1568,137.3097,143.0368
20240326,134.3015,137.4645,143.2026
20240327,134.4428,137.6081,143.3662
20240328,134.5775,137.722,143.5516
20240401,134.7349,137.8937,143.7776
20240402,134.8931,138.0627,143.9538
20240403,135.0413,138.2165,144.12
20240404,135.1694,138.3108,144.155
20240405,135.3137,138.4207,144.225
20240408,135.4866,138.544,144.2948
20240409,135.6536,138.6864,144.3892
20240410,135.8209,138.8191,144.433
20240411,136.0276,138.9848,144.7548
20240412,136.2218,139.1285,145.0834
20240415,136.3931,139.2465,145.3368
20240416,136.5703,139.3651,145.581
20240417,136.748,139.499,145.8094
20240418,136.927,139.6219,146.0404
20240419,137.0831,139.7199,146.1992
20240422,137.266,139.8475,146.4038
20240423,137.4583,139.9768,146.5806
20240424,137.6492,140.0872,146.7222
20240425,137.9341,140.3605,147.3
20240426,138.1946,140.6333,147.8548
20240429,138.4003,140.8729,148.3294
20240430,138.5866,141.0841,148.7804
20240501,138.7879,141.3228,149.2508
20240502,139.0031,141.5611,149.7066
20240503,139.2289,141.7886,150.1738
20240506,139.4705,142.0357,150.6542
20240507,139.7204,142.2751,151.3002
20240508,139.9563,142.5198,151.9062
20240509,140.1534,142.7459,152.5694
20240510,140.3489,142.9706,153.1782
20240513,140.5455,143.1788,153.8184
20240514,140.7291,143.3867,154.551
20240515,140.9269,143.6147,155.3446
20240516,141.1437,143.8325,156.1904
20240517,141.381,144.0795,157.0324
20240520,141.6186,144.3451,157.861
20240521,141.868,144.6045,158.6544
20240522,142.0892,144.8498,159.4094
20240523,142.3007,145.0883,160.0794
20240524,142.5245,145.3389,160.7178
20240528,142.7556,145.6113,161.4248
20240529,142.9886,145.8669,161.9948
20240530,143.1884,146.1419,162.4868
