date,ma200,ma150,ma50
20240102,229.3738,246.2997,233.3652
20240103,229.6694,246.5436,233.8736
20240104,229.9462,246.7765,234.3652
20240105,230.1456,246.9732,234.7912
20240106,230.3708,247.1305,235.3892
20240108,230.6078,247.292,236.0294
20240109,230.8289,247.3545,236.5648
20240110,231.0328,247.4255,237.3156
20240111,231.2115,247.2838,237.8174
20240112,231.3413,247.1161,238.0318
20240113,231.4592,246.9091,238.069
20240116,231.5236,246.642,238.0788
20240117,231.6317,246.3758,238.0076
20240118,231.7208,246.0897,237.7854
20240119,231.8609,245.7611,237.6114
20240120,231.9979,245.3231,237.6924
20240122,232.116,244.9972,237.5674
20240123,232.2348,244.6277,237.2776
20240124,232.3137,244.2443,236.3942
20240125,232.2974,243.8565,235.2054
20240126,232.2933,243.4363,234.251
20240127,232.2803,242.9465,233.2568
20240129,232.322,242.5121,232.3924
20240130,232.399,242.0004,231.2892
20240131,232.5249,241.3965,230.3846
20240201,232.649,240.775,229.4692
20240202,232.7791,240.1951,228.4982
20240203,232.9058,239.6097,227.2642
20240205,233.0404,239.0211,225.9702
20240206,233.171,238.4562,224.9708
20240207,233.2866,237.886,223.9396
20240208,233.4286,237.2983,223.0246
20240209,233.596,236.7097,222.111
20240210,233.7546,236.0637,221.1778
20240212,233.8835,235.3643,220.076
20240213,233.9541,234.7313,218.8878
20240214,234.05,234.2621,217.8962
20240215,234.2154,233.8847,217.2012
20240216,234.3705,233.4143,216.4052
20240217,234.4943,232.9811,215.384
20240220,234.6228,232.4987,214.1702
20240221,234.7694,232.0928,213.0566
20240222,234.9096,231.6251,211.8474
20240223,234.9957,231.1143,210.7158
20240224,235.0597,230.6638,209.4408
20240226,235.1572,230.2909,208.3772
20240227,235.2079,229.8841,207.2326
20240228,235.2897,229.5336,206.0056
20240229,235.3655,229.1913,204.9312
20240301,235.4552,228.882,204.0116
20240302,235.4965,228.6171,203.0868
20240304,235.4246,228.225,202.0674
20240305,235.3109,227.8198,200.9142
20240306,235.1474,227.3913,199.6702
20240307,234.969,227.0357,198.4842
20240308,234.7629,226.7145,197.1756
20240309,234.5125,226.4303,195.9862
20240311,234.2902,226.1627,194.8844
20240312,233.9465,225.7929,193.9346
20240313,233.5701,225.3643,192.9322
20240314,233.1346,224.8439,191.8112
