date,ma200,ma150,ma50
20230103,16.9475,15.4885,15.3717
20230104,16.8887,15.4615,15.4158
20230105,16.827,15.4349,15.45
20230106,16.7691,15.4025,15.4899
20230109,16.7183,15.3818,15.5332
20230110,16.6574,15.3629,15.5909
20230111,16.5991,15.3439,15.6337
20230112,16.5403,15.3294,15.6937
20230113,16.4823,15.3218,15.7579
20230117,16.4316,15.3265,15.8478
20230118,16.3814,15.3377,15.9257
20230119,16.3322,15.343,15.9787
20230120,16.2851,15.3507,16.0503
20230123,16.2519,15.3748,16.1418
20230124,16.2269,15.3967,16.2501
20230125,16.2028,15.4165,16.3231
20230126,16.1845,15.4381,16.3843
20230127,16.1772,15.4657,16.4645
20230130,16.1651,15.4793,16.5167
20230131,16.1505,15.4952,16.579
20230201,16.1496,15.5289,16.6843
20230202,16.1449,15.5661,16.7998
20230203,16.141,15.606,16.9154
20230206,16.1387,15.651,17.0171
20230207,16.1496,15.6997,17.1306
20230208,16.1638,15.7469,17.2487
20230209,16.1754,15.7903,17.3782
20230210,16.1883,15.8266,17.4922
20230213,16.2033,15.8713,17.588
20230214,16.2214,15.923,17.7043
20230215,16.242,15.9746,17.8222
20230216,16.2526,16.0157,17.9231
20230217,16.2598,16.0537,18.0337
20230221,16.2612,16.0834,18.1233
20230222,16.2795,16.1189,18.2309
20230223,16.3046,16.1587,18.3635
20230224,16.3362,16.196,18.4771
20230227,16.3662,16.2378,18.5858
20230228,16.3971,16.2773,18.6911
20230301,16.4287,16.3162,18.8066
20230302,16.4553,16.3529,18.9409
20230303,16.4886,16.3925,19.0932
20230306,16.515,16.4285,19.2417
20230307,16.5487,16.4604,19.3768
20230308,16.5833,16.5011,19.5557
20230309,16.6165,16.5314,19.7189
20230310,16.648,16.5563,19.8978
20230313,16.6817,16.584,20.0781
20230314,16.7231,16.627,20.268
20230315,16.7551,16.676,20.4623
20230316,16.7894,16.7274,20.692
20230317,16.8236,16.7785,20.9099
20230320,16.8621,16.8263,21.1436
20230321,16.8945,16.8741,21.3705
20230322,16.9343,16.9263,21.5919
20230323,16.977,16.9873,21.8194
20230324,17.0165,17.0407,22.0344
20230327,17.0561,17.0998,22.2364
20230328,17.0983,17.1626,22.4277
20230329,17.1481,17.2276,22.613
20230330,17.2064,17.3002,22.8124
20230331,17.2652,17.366,23.0319
20230403,17.3212,17.4442,23.2328
20230404,17.3802,17.5215,23.3964
20230405,17.4345,17.5963,23.5481
20230406,17.4874,17.6826,23.7
20230410,17.545,17.7746,23.8657
20230411,17.5998,17.8644,24.002
20230412,17.6457,17.9499,24.1451
20230413,17.6935,18.0345,24.2883
20230414,17.7472,18.119,24.4023
20230417,17.8052,18.2042,24.5225
20230418,17.8683,18.2917,24.655
20230419,17.9352,18.3896,24.7877
20230420,17.9965,18.4828,24.8866
20230421,18.0566,18.5786,24.9856
20230424,18.1128,18.6705,25.0802
20230425,18.1681,18.7601,25.1926
20230426,18.2284,18.8535,25.2995
20230427,18.2885,18.9474,25.3852
20230428,18.3524,19.0489,25.4858
20230501,18.4186,19.1573,25.6274
20230502,18.4788,19.2615,25.754
20230503,18.5364,19.3624,25.8957
20230504,18.5886,19.4624,25.9978
20230505,18.6437,19.5721,26.0986
20230508,18.7006,19.6852,26.2146
20230509,18.7572,19.7915,26.3155
20230510,18.8171,19.8963,26.4364
20230511,18.8758,19.9986,26.5546
20230512,18.9285,20.1023,26.6552
20230515,18.9836,20.2151,26.7568
20230516,19.0396,20.3336,26.873
20230517,19.0988,20.4581,27.0139
20230518,19.1673,20.5938,27.166
20230519,19.2293,20.7219,27.3231
20230522,19.2896,20.8564,27.4895
20230523,19.3487,20.9808,27.6427
20230524,19.4507,21.1536,27.9218
20230525,19.5547,21.3262,28.1907
20230526,19.6593,21.5063,28.4552
20230530,19.7684,21.688,28.7384
20230531,19.8645,21.8576,28.9792
20230601,19.9692,22.0383,29.2546
20230602,20.0711,22.2102,29.5055
20230605,20.1753,22.3831,29.7392
20230606,20.2754,22.5492,29.9796
20230607,20.3758,22.7113,30.2039
20230608,20.4838,22.8777,30.4474
20230609,20.5914,23.0479,30.683
20230612,20.7071,23.222,30.9278
20230613,20.8241,23.403,31.1983
20230614,20.959,23.5955,31.5034
20230615,21.0932,23.7821,31.8082
20230616,21.2295,23.9758,32.1291
20230620,21.3779,24.1622,32.4636
20230621,21.5225,24.3388,32.7663
20230622,21.6697,24.5174,33.0858
20230623,21.8125,24.6873,33.4002
20230626,21.9466,24.8501,33.683
20230627,22.0793,25.0156,33.9602
