date,ma200,ma150,ma50
20230103,118.9743,112.5961,93.627
20230104,118.6006,112.3638,92.964
20230105,118.2087,112.1109,92.246
20230106,117.8149,111.8389,91.6608
20230109,117.4335,111.6043,91.0892
20230110,117.0677,111.3693,90.9512
20230111,116.7203,111.1884,90.7782
20230112,116.352,111.0149,90.6346
20230113,115.9968,110.8943,90.6604
20230117,115.64,110.801,90.7184
20230118,115.2976,110.7443,90.8386
20230119,114.9493,110.6831,90.8922
20230120,114.5944,110.6028,91.0334
20230123,114.2605,110.5599,91.1778
20230124,113.9419,110.4863,91.3488
20230125,113.6375,110.4129,91.354
20230126,113.3599,110.3487,91.3112
20230127,113.1151,110.2821,91.3784
20230130,112.8633,110.1773,91.4206
20230131,112.5963,110.1032,91.519
20230201,112.3827,110.1129,91.796
20230202,112.1537,110.1089,92.077
20230203,111.8887,110.0835,92.288
20230206,111.6264,110.0338,92.47
20230207,111.3915,109.9576,92.6166
20230208,111.1709,109.8612,92.7444
20230209,110.9327,109.7443,92.8296
20230210,110.7171,109.6257,92.937
20230213,110.5075,109.5423,92.9908
20230214,110.3465,109.4769,93.0738
20230215,110.2322,109.4199,93.2146
20230216,110.1007,109.3281,93.346
20230217,109.9667,109.2188,93.5198
20230221,109.8135,109.0912,93.6462
20230222,109.709,108.9397,93.7582
20230223,109.6141,108.7613,93.8904
20230224,109.538,108.56,93.9452
20230227,109.4605,108.3689,93.9642
20230228,109.404,108.2187,94.0092
20230301,109.327,108.0495,94.0858
20230302,109.2181,107.8579,94.1706
20230303,109.1374,107.5641,94.366
20230306,109.0291,107.2903,94.5224
20230307,108.9666,107.0129,94.6564
20230308,108.8961,106.7437,94.8594
20230309,108.818,106.4305,95.0008
20230310,108.7461,106.0828,95.1572
20230313,108.6855,105.7631,95.3716
20230314,108.628,105.4624,95.5862
20230315,108.5529,105.1845,95.832
20230316,108.474,104.8995,96.1078
20230317,108.3603,104.6183,96.3498
20230320,108.2421,104.3116,96.6356
20230321,108.11,104.0291,96.9234
20230322,107.992,103.7228,97.155
20230323,107.8602,103.4386,97.333
20230324,107.7403,103.1467,97.3962
20230327,107.625,102.8841,97.4552
20230328,107.5309,102.6388,97.4406
20230329,107.4827,102.4156,97.528
20230330,107.4736,102.2033,97.6616
20230331,107.475,101.9771,97.851
20230403,107.4399,101.7907,97.951
20230404,107.4416,101.6167,98.0866
20230405,107.4173,101.4312,98.2104
20230406,107.3858,101.2745,98.3046
20230410,107.356,101.1011,98.378
20230411,107.295,100.9154,98.3338
20230412,107.2005,100.7261,98.2702
20230413,107.1431,100.5441,98.2626
20230414,107.1194,100.3597,98.139
20230417,107.0892,100.1555,98.0302
20230418,107.0674,99.9277,98.0188
20230419,107.0388,99.7691,98.0538
20230420,106.9944,99.6046,98.1048
20230421,106.9587,99.4941,98.2512
20230424,106.9087,99.3703,98.402
20230425,106.8672,99.2493,98.5918
20230426,106.8429,99.1499,98.7448
20230427,106.8345,99.0845,98.9074
20230428,106.8114,99.0017,98.9856
20230501,106.7597,98.9163,99.0546
20230502,106.7097,98.8365,99.1826
20230503,106.6585,98.7643,99.3604
20230504,106.586,98.6749,99.5248
20230505,106.5017,98.6105,99.7228
20230508,106.4126,98.5615,99.9706
20230509,106.3347,98.497,100.2324
20230510,106.3038,98.4274,100.5592
20230511,106.2768,98.3634,100.959
20230512,106.2232,98.2955,101.3192
20230515,106.0841,98.2725,101.6438
20230516,105.9758,98.2677,102.0322
20230517,105.8767,98.288,102.4682
20230518,105.7976,98.3233,102.9594
20230519,105.6822,98.3495,103.4372
20230522,105.5428,98.4063,103.9228
20230523,105.4168,98.4087,104.3782
20230524,105.3028,98.4027,104.8242
20230525,105.1881,98.4077,105.1988
20230526,105.0776,98.4489,105.612
20230530,104.9835,98.4644,106.0794
20230531,104.8688,98.474,106.5404
20230601,104.7698,98.5253,106.9918
20230602,104.667,98.5813,107.4996
20230605,104.585,98.7695,108.0242
20230606,104.5065,98.92,108.5856
20230607,104.4258,99.0469,109.051
20230608,104.375,99.2282,109.5836
20230609,104.3227,99.4301,110.044
20230612,104.2884,99.6814,110.544
20230613,104.2361,99.9188,111.0132
20230614,104.2154,100.1579,111.4894
20230615,104.1978,100.4019,111.9412
20230616,104.1817,100.6642,112.4334
20230620,104.1839,100.8569,112.912
20230621,104.1654,101.0158,113.3582
20230622,104.1819,101.2312,113.9814
20230623,104.1967,101.4331,114.6084
20230626,104.1899,101.6362,115.127
20230627,104.1825,101.862,115.651
20230628,104.1639,102.0987,116.189
20230629,104.1202,102.3349,116.6978
20230630,104.1324,102.5819,117.222
20230703,104.1394,102.8218,117.744
20230705,104.1724,103.0677,118.2074
20230706,104.1919,103.2961,118.6566
20230707,104.2163,103.5487,119.1172
20230710,104.2429,103.7524,119.5216
