date,ma200,ma150,ma50
20230103,160.1813,144.6053,112.4704
20230104,159.7351,144.15,112.4062
20230105,159.315,143.7353,112.3496
20230106,158.8816,143.2736,112.3094
20230109,158.458,142.8661,112.807
20230110,158.0282,142.4585,113.5104
20230111,157.5823,142.0466,114.1926
20230112,157.1478,141.6467,115.0534
20230113,156.6869,141.326,115.8934
20230117,156.2201,141.0562,116.778
20230118,155.7677,140.8431,117.6578
20230119,155.3279,140.6545,118.5796
20230120,154.8556,140.4378,119.429
20230123,154.4129,140.3156,120.3544
20230124,154.0095,140.1807,121.1788
20230125,153.5988,140.0761,121.7706
20230126,153.2221,140.0189,122.4378
20230127,152.8976,139.9745,123.1898
20230130,152.5587,139.8189,123.7976
20230131,152.2141,139.665,124.4706
20230201,152.0801,139.8133,125.8896
20230202,151.9428,139.9619,127.3676
20230203,151.8103,140.1353,128.9114
20230206,151.7315,140.3095,130.4052
20230207,151.7406,140.4665,131.9936
20230208,151.7426,140.5589,133.44
20230209,151.7,140.6001,134.8168
20230210,151.6884,140.6243,136.1234
20230213,151.5499,140.7341,137.3394
20230214,151.43,140.8423,138.5134
20230215,151.3085,140.943,139.5928
20230216,151.1067,141.0229,140.5664
20230217,150.9175,141.0899,141.7868
20230221,150.6595,141.1105,142.936
20230222,150.4738,141.0686,144.0662
20230223,150.316,141.0005,145.1802
20230224,150.1801,140.9717,146.2872
20230227,150.0387,140.9751,147.2716
20230228,149.9665,141.0322,148.3228
20230301,149.8662,141.1032,149.4862
20230302,149.7403,141.1853,150.5812
20230303,149.6675,141.3443,151.995
20230306,149.5817,141.5252,153.3516
20230307,149.5503,141.6891,154.6394
20230308,149.5118,141.8561,155.9834
20230309,149.4507,141.9461,157.2482
20230310,149.4506,142.0231,158.5606
20230313,149.4446,142.121,159.8724
20230314,149.499,142.2724,161.348
20230315,149.5532,142.4953,162.983
20230316,149.5911,142.6584,164.5486
20230317,149.592,142.7776,165.918
20230320,149.631,142.8883,167.318
20230321,149.6456,143.0313,168.7614
20230322,149.694,143.1712,170.1774
20230323,149.7491,143.379,171.6208
20230324,149.8061,143.5913,173.0846
20230327,149.8372,143.8273,174.4086
20230328,149.9167,144.0749,175.6888
20230329,150.0646,144.3697,177.0898
20230330,150.28,144.6652,178.5908
20230331,150.5149,144.9569,180.096
20230403,150.7219,145.3051,181.5744
20230404,150.9903,145.6713,183.0144
20230405,151.2292,146.0268,184.3744
20230406,151.5238,146.3839,185.8666
20230410,151.8208,146.7099,187.2264
20230411,152.0992,147.0673,188.4734
20230412,152.3133,147.4343,189.7962
20230413,152.5631,147.8333,191.2572
20230414,152.8678,148.2289,192.0312
20230417,153.1432,148.5605,192.6872
20230418,153.4267,148.8841,193.301
20230419,153.6988,149.2899,193.867
20230420,153.9263,149.7002,194.3056
20230421,154.1432,150.1343,194.896
20230424,154.3487,150.5734,195.5946
20230425,154.5573,150.9994,196.356
20230426,154.9113,151.5841,197.443
20230427,155.2909,152.2373,198.6366
20230428,155.6763,152.8767,199.8762
20230501,156.0943,153.5604,201.3088
20230502,156.4647,154.2449,202.589
20230503,156.812,154.9327,203.9166
20230504,157.0928,155.5537,205.1656
20230505,157.3449,156.189,206.378
20230508,157.6349,156.8325,207.6244
20230509,157.9579,157.4631,208.9062
20230510,158.2958,158.0837,210.0866
20230511,158.662,158.7265,211.3386
20230512,159.0211,159.3605,212.5284
20230515,159.4074,160.0654,213.5964
20230516,159.8089,160.7603,214.6598
20230517,160.2235,161.519,215.827
20230518,160.6665,162.3243,217.0978
20230519,161.0555,163.0953,218.3838
20230522,161.4484,163.9152,219.7242
20230523,161.8519,164.6599,221.0446
20230524,162.2469,165.4205,222.1706
20230525,162.6668,166.2231,223.1814
20230526,163.0939,167.1398,224.4004
20230530,163.5223,168.0269,225.7564
20230531,163.9448,168.9273,227.1144
20230601,164.4051,169.8658,228.5266
20230602,164.8714,170.9855,229.972
20230605,165.3549,172.1379,231.2826
20230606,165.8416,173.2899,232.5924
20230607,166.3198,174.4197,233.7972
20230608,166.8172,175.5422,235.0444
20230609,167.3382,176.7039,236.2438
20230612,167.8792,177.9233,237.5212
20230613,168.3946,179.1277,238.7076
20230614,168.9623,180.3124,239.9338
20230615,169.5693,181.5441,241.2634
20230616,170.189,182.7429,242.6756
20230620,170.7988,183.8935,244.0434
20230621,171.3766,185.0136,245.3766
20230622,172.0031,186.1579,246.8106
20230623,172.6531,187.3011,248.3096
20230626,173.2486,188.4075,249.4946
20230627,173.8676,189.5682,250.7838
20230628,174.4519,190.7269,252.1258
20230629,175.011,191.8681,253.392
20230630,175.6781,193.0384,254.843
20230703,176.3462,194.1945,256.2844
20230705,177.0931,195.4352,257.9696
20230706,177.8081,196.6413,259.5124
20230707,178.5174,197.8503,261.0716
20230710,179.2542,199.0157,262.2646
20230711,180.0429,200.2033,263.4598
20230712,180.8735,201.4444,264.8642
20230713,181.7361,202.7128,266.2632
20230714,182.6007,204.0146,267.668
20230717,183.4737,205.3165,269.097
20230718,184.3276,206.6269,270.649
20230719,185.2046,207.9365,272.2512
20230720,186.0267,209.1737,273.6096
20230721,186.8013,210.3311,274.8156
20230724,187.5588,211.4645,275.984
20230725,188.3546,212.6879,277.239
20230726,189.2576,214.0195,278.949
20230727,190.1546,215.3378,280.422
20230728,191.1108,216.7246,282.1624
20230731,192.0649,218.0563,283.7026
20230801,193.0281,219.4069,285.1394
20230802,193.9489,220.7139,286.5096
20230803,194.8872,222.0293,287.8032
20230804,195.7629,223.3297,289.072
20230807,196.6631,224.6365,290.391
20230808,197.5631,225.9159,291.5832
20230809,198.4614,227.1251,292.4262
20230810,199.344,228.3233,293.2954
20230811,200.2008,229.4845,294.0212
20230814,201.0782,230.6679,294.7156
20230815,202.0668,231.8201,295.3108
20230816,203.0412,232.8847,295.7508
20230817,203.9651,233.8893,295.991
20230818,204.9147,234.8685,296.3996
20230821,205.8864,235.8841,296.9192
20230822,206.8654,236.8946,297.3502
20230823,207.927,238.0167,297.9382
20230824,208.9049,239.0134,298.2366
20230825,209.8466,239.9858,298.4492
20230828,210.8134,240.9664,298.6214
20230829,211.7994,242.0063,298.9688
20230830,212.717,243.0325,299.1876
20230831,213.6323,244.0305,299.4884
20230901,214.5433,244.9944,299.6992
20230905,215.4535,246.0054,299.9104
20230906,216.3832,247.0207,300.3104
20230907,217.3222,247.7997,300.5842
20230908,218.2527,248.5477,300.8302
