date,ma200,ma150,ma50
20230103,251.212,233.7978,177.7004
20230104,250.267,232.8666,175.6802
20230105,249.2873,231.9698,173.7072
20230106,248.199,230.9834,171.6268
20230109,247.1363,230.2292,169.5028
20230110,246.0467,229.4342,167.407
20230111,244.9769,228.6659,165.3018
20230112,243.7653,227.867,163.2088
20230113,242.5528,227.085,161.1126
20230117,241.3838,226.3854,159.425
20230118,240.2306,225.8083,157.6926
20230119,239.0519,225.1737,156.0702
20230120,237.8196,224.4946,154.8066
20230123,236.7299,224.0472,153.89
20230124,235.7039,223.5563,153.2042
20230125,234.687,222.987,152.4228
20230126,233.7802,222.4878,151.695
20230127,233.0671,222.1132,151.428
20230130,232.2471,221.5875,150.8852
20230131,231.4035,221.1008,150.5786
20230201,230.6757,220.7805,150.5996
20230202,229.9113,220.496,150.7076
20230203,229.1798,220.2874,151.2124
20230206,228.4352,220.0762,151.7088
20230207,227.7308,219.8313,151.9618
20230208,227.0736,219.6336,152.344
20230209,226.4496,219.3955,152.8342
20230210,225.9663,218.9858,153.1252
20230213,225.4497,218.7281,153.1152
20230214,225.0803,218.5872,153.4424
20230215,224.6953,218.4592,153.86
20230216,224.1699,218.1778,154.1522
20230217,223.7053,217.9761,154.7554
20230221,223.1061,217.6751,155.2042
20230222,222.6523,217.3735,155.7684
20230223,222.2138,217.0347,156.2022
20230224,221.8837,216.5446,156.7672
20230227,221.595,216.1213,157.7026
20230228,221.3983,215.7115,158.6738
20230301,221.1422,215.2677,159.4302
20230302,220.8003,214.7118,160.2534
20230303,220.5853,214.1346,161.203
20230306,220.2827,213.4449,162.28
20230307,220.0532,212.7079,163.2618
20230308,219.7686,211.9083,164.3268
20230309,219.5129,210.9947,165.2978
20230310,219.2836,210.0878,166.6166
20230313,219.0989,209.3349,167.8258
20230314,218.9275,208.6106,169.0664
20230315,218.6418,207.9222,170.2176
20230316,218.2857,207.1923,171.7494
20230317,217.9148,206.4653,173.0596
20230320,217.608,205.6785,174.5228
20230321,217.2902,204.9307,176.2108
20230322,217.0849,204.1705,177.652
20230323,216.8602,203.4365,179.1382
20230324,216.6197,202.684,180.481
20230327,216.3706,202.0019,181.8814
20230328,216.1214,201.329,183.2306
20230329,215.9032,200.6374,184.4564
20230330,215.8078,199.9561,185.8062
20230331,215.7304,199.3691,187.4006
20230403,215.5194,198.7605,188.5936
20230404,215.4239,198.1408,189.5542
20230405,215.2644,197.5146,190.3888
20230406,215.0018,196.9345,191.0462
20230410,214.7529,196.2992,191.5482
20230411,214.5147,195.7479,191.7194
20230412,214.1869,195.1218,191.9852
20230413,213.8903,194.4718,192.2588
20230414,213.6538,193.7718,192.2738
20230417,213.4499,193.0271,192.3116
20230418,213.2484,192.223,192.1316
20230419,212.9643,191.41,191.6286
20230420,212.6149,190.469,190.9656
20230421,212.2821,189.5685,190.2278
20230424,211.8719,188.6199,189.301
20230425,211.3986,187.6357,188.637
20230426,210.9944,186.6075,187.7934
20230427,210.6289,185.6722,186.7542
20230428,210.2768,184.8471,185.7294
20230501,209.8839,184.0815,185.0024
20230502,209.4856,183.3054,184.014
20230503,209.0878,182.47,183.326
20230504,208.6621,181.6413,182.528
20230505,208.2566,180.9799,181.9222
20230508,207.7629,180.3464,181.418
20230509,207.2498,179.8486,180.6352
20230510,206.7579,179.3203,179.8972
20230511,206.32,178.8788,179.477
20230512,205.7881,178.4155,179.017
20230515,205.199,178.0335,178.3924
20230516,204.5588,177.6705,177.9004
20230517,203.9393,177.3965,177.6334
20230518,203.3243,177.1402,177.5724
20230519,202.6856,176.8701,177.7584
20230522,202.0868,176.7699,178.0838
20230523,201.5743,176.5172,178.2926
20230524,201.0366,176.2572,178.3146
20230525,200.5399,176.0993,178.3932
20230526,200.0432,176.0153,178.596
20230530,199.6107,175.9289,179.0468
20230531,199.1228,175.8952,179.4556
20230601,198.6137,175.8334,179.6626
20230602,198.1507,175.7487,180.0914
20230605,197.7161,175.7001,180.5552
20230606,197.326,175.6783,181.252
20230607,196.9651,175.6483,181.8548
20230608,196.7455,175.7793,182.9948
20230609,196.4822,175.9661,184.0168
20230612,196.2446,176.2029,185.1098
20230613,196.0689,176.5463,186.1682
20230614,195.9202,176.9332,187.3994
20230615,195.7592,177.3529,188.6144
20230616,195.6761,177.9178,190.1604
20230620,195.7065,178.4971,192.0224
20230621,195.5925,178.9052,193.4724
20230622,195.575,179.4013,195.0564
20230623,195.4719,179.7975,196.522
20230626,195.2589,180.1525,197.6202
20230627,195.0449,180.5792,198.8642
20230628,194.8406,181.1002,200.2814
20230629,194.6051,181.6985,201.7516
20230630,194.4562,182.3107,203.5946
20230703,194.3293,182.9459,205.9102
20230705,194.2442,183.6143,208.2712
20230706,194.0978,184.2221,210.5312
20230707,193.9253,184.8521,212.794
20230710,193.7303,185.3357,215.0986
20230711,193.5829,185.8373,217.3152
20230712,193.5074,186.3593,219.4884
20230713,193.516,186.9913,221.8194
20230714,193.5428,187.6747,224.2548
20230717,193.5592,188.4524,226.827
20230718,193.5913,189.2458,229.441
20230719,193.6405,189.9156,231.6224
20230720,193.6133,190.5331,233.414
20230721,193.6883,191.1817,235.2074
20230724,193.8,191.9367,237.239
20230725,193.9176,192.647,239.0338
20230726,194.0604,193.4219,240.9954
20230727,194.2249,194.1315,242.7992
20230728,194.4437,194.9812,244.7632
20230731,194.7074,195.8451,246.64
20230801,194.9171,196.7156,248.2476
20230802,195.0917,197.6041,249.7562
20230803,195.3722,198.6265,251.1792
20230804,195.5274,199.5588,252.558
20230807,195.6649,200.423,253.888
20230808,195.8681,201.2618,255.1746
20230809,196.0452,202.1601,256.1348
20230810,196.2024,203.0432,257.0232
20230811,196.3674,203.9209,257.7842
20230814,196.4791,204.7631,258.416
20230815,196.5037,205.504,258.7686
20230816,196.5022,206.2005,258.9082
20230817,196.4484,206.8306,258.7588
20230818,196.4044,207.4697,258.6728
20230821,196.4363,208.2109,258.4074
20230822,196.5215,208.8869,258.1876
20230823,196.6538,209.6409,258.0066
20230824,196.7585,210.3213,257.3952
20230825,196.9708,211.0256,257.0838
20230828,197.2126,211.6535,256.792
20230829,197.6102,212.4121,256.6872
20230830,197.9364,213.1076,256.2542
20230831,198.2478,213.7653,256.2754
20230901,198.5171,214.2134,255.8644
20230905,198.8287,214.8099,255.9224
20230906,199.144,215.3325,256.1184
20230907,199.4797,215.7731,256.1812
20230908,199.8278,216.2011,256.0104
20230911,200.3508,216.7303,256.3076
20230912,200.8394,217.2163,256.4256
20230913,201.2802,217.7197,256.2832
20230914,201.7502,218.2189,256.1578
20230915,202.1985,218.6532,256.1274
20230918,202.6213,219.1199,255.9288
20230919,202.9735,219.5929,255.8868
20230920,203.3158,219.9403,255.7514
20230921,203.6104,220.1938,255.3636
20230922,203.9181,220.5067,254.6984
20230925,204.2632,220.7658,254.0286
20230926,204.614,221.0839,253.0986
20230927,204.9529,221.3478,252.0744
20230928,205.2992,221.6649,251.45
20230929,205.709,222.023,251.237
20231002,206.1611,222.3139,251.0992
20231003,206.6071,222.5849,250.6186
20231004,207.1199,223.0165,250.5388
20231005,207.6725,223.4789,250.4242
20231006,208.2238,223.8974,250.5006
20231009,208.8181,224.3309,250.329
20231010,209.4462,224.8409,250.2494
20231011,210.1193,225.3835,250.3304
20231012,210.7942,225.9597,250.3644
20231013,211.5132,226.4788,250.1734
20231016,212.2098,227.0045,250.1628
20231017,212.8697,227.4708,250.2098
20231018,213.4168,227.8165,249.8818
20231019,213.9699,228.0433,249.3992
20231020,214.4659,228.268,248.734
20231023,214.9856,228.4733,248.18
20231024,215.5004,228.597,247.7124
20231025,215.9365,228.6979,247.2338
20231026,216.385,228.8006,246.9384
20231027,216.8079,228.9169,246.74
20231030,217.1743,228.9385,246.288
20231031,217.5649,229.0096,245.6266
20231101,217.9474,229.1111,245.1288
20231102,218.3936,229.256,244.6516
20231103,218.854,229.3385,244.452
20231106,219.2782,229.5064,244.036
20231107,219.663,229.6993,243.6916
20231108,220.0553,229.9441,242.9846
20231109,220.3363,230.0997,242.0226
20231110,220.6112,230.2989,241.1488
20231113,220.8453,230.5539,240.741
20231114,221.2115,230.9536,240.4164
20231115,221.5608,231.3281,240.2456
20231116,221.799,231.6407,239.8768
