datetime,open,close,high,low,volume,status
20220103,369.9133,402.4333,402.9833,368.6667,148746800.0,1
20220104,400.3267,380.8333,403.4033,374.35,137814200.0,1
20220105,377.3833,360.8333,390.1133,357.9333,114317200.0,1
20220106,362.0,356.0867,362.6667,340.1667,126899100.0,1
20220107,355.57,341.8333,367.0,336.6667,121009400.0,1
20220110,341.0533,357.0267,357.7833,326.6667,126566200.0,1
20220111,356.2667,353.4333,359.7533,346.2733,94014800.0,1
20220112,352.9667,368.96,371.6133,352.6667,119088400.0,1
20220113,368.0867,343.3333,371.8667,342.1767,140258200.0,1
20220114,346.7333,349.9167,350.6667,332.53,100859800.0,1
20220118,344.0,342.6667,356.93,338.6867,93216800.0,1
20220119,341.57,331.0667,351.5567,329.7,103796800.0,1
20220120,337.0,329.6467,347.22,327.4,99879400.0,1
20220121,331.9567,312.33,334.85,311.6667,135745600.0,1
20220124,317.2233,306.6667,317.45,283.8233,207562200.0,1
20220125,301.6667,307.0067,317.0,298.1067,118210500.0,1
20220126,313.4,313.8333,329.23,293.29,146718100.0,1
20220127,310.4333,277.7667,316.46,273.5967,195407900.0,1
20220128,279.3033,282.42,285.8333,264.0033,183301700.0,1
20220131,286.8633,311.6667,313.2333,283.7,151284200.0,1
20220201,315.01,312.0,315.6667,301.6667,101201200.0,1
20220202,313.3333,294.6667,315.0,294.4,92397100.0,1
20220203,296.6733,301.3333,312.3333,291.76,113327500.0,1
20220204,302.7033,307.6167,312.1667,293.7233,104030600.0,1
20220207,308.5967,303.3367,315.9233,300.9,84913700.0,1
20220208,303.6667,308.0,308.7633,298.2667,71342400.0,1
20220209,309.3367,310.3333,315.4233,306.6667,75790100.0,1
20220210,309.48,300.4167,314.6033,298.9,92709800.0,1
20220211,299.9967,285.34,305.32,283.5667,110190300.0,1
20220214,281.3333,293.0,299.6267,277.8867,96802600.0,1
20220215,299.33,306.2967,307.6667,297.79,81968400.0,1
20220216,306.0,306.8867,309.4967,300.4033,69841100.0,1
20220217,304.6667,292.0833,307.03,290.3733,76190500.0,1
20220218,294.7067,283.3267,296.0633,279.2033,99939000.0,1
20220222,276.5133,276.3433,285.58,267.0333,118711900.0,1
20220223,280.0,251.8833,281.5967,250.3367,133248100.0,1
20220224,241.2133,262.34,267.6667,230.54,203992600.0,1
20220225,266.0633,270.3433,275.5,260.8,107773400.0,1
20220228,263.49,291.3333,292.2867,262.33,147742000.0,1
20220301,289.3333,288.1,296.6267,283.6667,108977800.0,1
20220302,286.6667,290.6,295.4933,281.4233,102563100.0,1
20220303,290.0,281.0033,295.4933,277.5333,85203000.0,1
20220304,277.0667,280.3333,285.2167,275.0533,98569700.0,1
20220307,276.0,267.0,288.7133,264.4067,102819000.0,1
20220308,268.3333,274.7333,283.33,260.7233,118546100.0,1
20220309,278.7133,285.3667,288.2133,274.8,86130400.0,1
20220310,283.3333,278.3867,284.8167,270.12,83015100.0,1
20220311,279.6667,264.7233,285.3333,264.59,92400400.0,1
20220314,265.1167,259.8333,267.69,252.0133,98466700.0,1
20220315,256.0667,267.2833,268.5233,251.6667,94159900.0,1
20220316,268.6667,279.6667,282.6667,267.2967,115517000.0,1
20220317,281.0,288.5,291.6667,275.2367,92541600.0,1
20220318,288.0267,302.5433,302.6167,287.5033,154848600.0,1
20220321,302.3333,306.09,314.2833,299.2233,116856800.0,1
20220322,306.2967,330.7433,332.62,306.2967,155864500.0,1
20220323,331.0,332.85,346.9,325.37,171780600.0,1
20220324,334.34,336.5067,341.4967,329.6,97873700.0,1
20220325,337.3333,337.05,340.6,332.44,90683800.0,1
20220328,335.3333,365.2667,365.96,334.0733,141109900.0,1
20220329,366.6133,364.6867,374.8667,357.7033,97902300.0,1
20220330,364.3233,365.2933,371.3167,361.3333,83544500.0,1
20220331,367.1933,358.5,368.3333,358.3333,67237000.0,1
20220401,360.0333,363.6667,364.9167,355.5467,74259100.0,1
20220404,364.3333,380.0,383.3033,357.51,115765000.0,1
20220405,380.5367,362.6667,384.29,361.45,108951100.0,1
20220406,362.0,347.6667,364.6633,342.5667,126371200.0,1
20220407,351.8133,355.5,358.8633,340.5133,111063700.0,1
20220408,357.67,340.6667,359.05,340.3433,76968700.0,1
20220411,336.51,320.6667,337.0,320.6667,81822600.0,1
20220412,322.7767,330.5933,340.4,320.9667,96347400.0,1
20220413,333.2267,341.0,342.08,324.3633,78701900.0,1
20220414,342.0667,329.8167,343.3433,327.3967,80808700.0,1
20220418,329.0833,337.6733,338.3067,324.47,72230300.0,1
20220419,336.06,339.3333,344.98,331.7733,69012300.0,1
20220420,338.4133,343.7267,348.9967,324.4967,94017500.0,1
20220421,343.87,337.1333,364.0733,332.1367,144343000.0,1
20220422,337.1333,333.4333,344.95,331.3333,94803000.0,1
20220425,333.4,332.7667,336.2067,320.3333,94094100.0,1
20220426,330.0,291.67,334.3333,287.1667,185006900.0,1
20220427,298.3333,298.6667,306.0,292.4533,97351500.0,1
20220428,300.4967,284.8333,305.0,273.9,169085400.0,1
20220429,299.6667,292.5,311.4667,289.3333,122344500.0,1
20220502,296.1567,302.3333,303.25,281.3333,106973500.0,1
20220503,301.0067,302.3333,308.0267,296.1967,92930500.0,1
20220504,302.3333,316.02,318.5,295.0933,122463900.0,1
