date,ma200,ma150,ma50
20250101,170.9597,172.6445,180.3858
20250102,171.1272,172.7233,180.7404
20250103,171.3101,172.8237,181.1956
20250104,171.4976,172.9357,181.635
20250106,171.7365,173.0713,182.0476
20250107,171.9489,173.1862,182.326
20250108,172.1422,173.3095,182.6296
20250109,172.3271,173.4237,182.933
20250110,172.5083,173.5058,183.168
20250111,172.6702,173.5849,183.3746
20250113,172.8453,173.6379,183.638
20250114,173.0245,173.6837,183.9378
20250115,173.2297,173.748,184.3992
20250116,173.4162,173.8143,184.792
20250117,173.6214,173.9061,185.2398
20250118,173.8361,173.978,185.5992
20250121,174.0408,174.0556,186.0188
20250122,174.2433,174.1065,186.6474
20250123,174.4601,174.1631,187.306
20250124,174.5884,174.2293,187.9988
20250125,174.7324,174.2893,188.6524
20250127,174.8602,174.3315,189.1054
20250128,175.0199,174.3995,189.6182
20250129,175.1797,174.4599,190.162
20250130,175.3531,174.5771,190.8106
20250131,175.534,174.7215,191.4476
20250201,175.7077,174.8833,192.074
20250203,175.8736,175.0549,192.6542
20250204,175.9807,175.1121,193.0184
20250205,176.0916,175.2018,193.3544
20250206,176.203,175.3231,193.6792
20250207,176.2829,175.4479,193.8492
20250208,176.3582,175.5673,193.8214
20250210,176.4265,175.6873,193.6016
20250211,176.4839,175.7903,193.4848
20250212,176.5223,175.8666,193.362
20250213,176.5683,175.9724,193.2838
20250214,176.6053,176.0989,193.0592
20250215,176.652,176.2612,192.8596
20250218,176.702,176.4363,192.7648
20250219,176.7529,176.6215,192.6876
20250220,176.7931,176.7657,192.5294
20250221,176.811,176.8715,192.263
20250222,176.8501,176.9855,191.9618
20250224,176.883,177.0941,191.618
20250225,176.8965,177.2015,191.2232
20250226,176.8936,177.2804,190.8364
20250227,176.8598,177.3193,190.361
20250228,176.8279,177.3394,189.9576
20250301,176.8088,177.3619,189.58
20250303,176.7709,177.3737,189.15
20250304,176.7492,177.4305,188.8266
20250305,176.7301,177.4787,188.4494
20250306,176.7163,177.5207,188.058
20250307,176.7015,177.5837,187.5922
20250308,176.6825,177.6647,187.1714
20250310,176.6281,177.6785,186.5838
20250311,176.5662,177.6846,185.994
20250312,176.5067,177.7505,185.5092
20250313,176.4262,177.8005,184.9502
20250314,176.3332,177.8577,184.419
