date,ma200,ma150,ma50
20250102,528.213,543.6173,587.9674
20250103,528.7517,544.5406,588.4324
20250106,529.3799,545.651,589.7538
20250107,529.9254,546.6066,590.7558
20250108,530.4306,547.4884,591.5106
20250110,530.9886,548.2891,592.2406
20250113,531.5676,549.0749,592.3416
20250114,532.0826,549.7629,592.8016
20250115,532.7061,550.4967,593.6636
20250116,533.3034,551.1817,594.5688
20250117,533.8825,551.8883,595.6246
20250121,534.4356,552.6704,596.6046
20250122,534.992,553.4709,597.6324
20250123,535.537,554.3435,598.5414
20250124,536.1712,555.3267,599.7092
20250127,536.896,556.3777,601.2846
20250128,537.6864,557.5868,603.1452
20250129,538.5273,558.8635,605.3332
20250130,539.4218,560.0335,607.5374
20250131,540.3619,561.1985,610.189
20250203,541.3708,562.4135,613.179
20250204,542.4134,563.7327,616.0362
20250205,543.4284,565.0713,618.789
20250206,544.5957,566.4197,621.7816
20250207,545.7535,567.7833,624.885
20250210,546.812,568.9547,627.9574
20250211,548.3152,570.2118,630.8898
20250212,549.7209,571.5159,634.0252
20250213,551.1491,572.8005,637.0792
20250214,552.6774,574.3054,639.966
20250218,554.1167,575.745,641.9634
20250219,555.4135,577.1021,643.7124
20250220,556.6811,578.4848,645.4478
20250221,557.836,579.9488,646.6614
20250224,558.8362,581.1865,647.6956
20250225,559.797,582.4148,648.5252
20250226,560.8294,583.6891,649.4292
20250227,561.7492,584.879,650.1004
20250228,562.7185,586.2472,651.0702
20250303,563.6694,587.5957,651.7098
20250304,564.5546,588.8087,652.2786
20250305,565.4229,590.0864,653.362
20250306,566.2038,591.221,654.0156
20250307,566.9691,591.9905,654.7356
20250310,567.5564,592.5701,654.4544
20250311,568.2689,593.3767,654.4348
20250312,569.0289,594.2951,654.823
20250313,569.6778,595.002,654.7556
20250314,570.3292,595.8323,655.1108
20250317,570.9597,596.4546,655.497
20250318,571.5035,596.8805,655.162
20250319,572.1155,597.3617,654.8402
20250320,572.7108,597.7496,653.8902
20250321,573.3222,598.2233,653.469
20250324,574.0262,598.7678,653.6396
20250325,574.6911,599.4459,653.897
20250326,575.2477,599.9619,653.766
20250327,575.7902,600.4645,653.872
20250328,576.1609,600.7353,653.1536
20250331,576.4849,601.0021,652.3944
20250401,576.8813,601.3935,651.8604
20250402,577.1401,601.6314,650.5494
20250403,577.2851,601.7251,648.7276
20250404,577.2553,601.6411,645.9906
20250407,577.3825,601.6808,643.55
20250408,577.3425,601.5047,640.2372
20250409,577.8071,602.0183,638.4678
20250410,578.0226,602.2089,635.5
20250411,578.1807,602.3809,632.6222
20250414,578.2646,602.5729,629.4632
20250415,578.2233,602.6169,625.653
20250416,578.2123,602.6058,621.651
20250417,578.2056,602.5411,617.6082
20250421,578.0869,602.2631,613.0886
20250422,578.1431,602.2439,609.2226
20250423,578.0572,602.1751,605.3646
20250424,578.1775,602.2887,602.0746
20250425,578.2657,602.3287,598.515
20250428,578.3407,602.2689,594.9614
20250429,578.5298,602.1857,591.203
20250430,578.9242,602.2843,588.4616
20250501,579.2801,602.3168,585.814
20250502,579.8322,602.4941,583.8744
20250505,580.4985,602.6912,582.1474
20250506,581.0639,602.8672,580.6964
20250507,581.6666,603.0354,579.4218
20250508,582.2219,603.187,577.8202
20250509,582.7702,603.3069,576.4438
20250512,583.6495,603.6835,575.8566
20250513,584.6658,604.0947,575.8758
20250514,585.6243,604.5841,576.0708
20250515,586.5159,604.9107,575.8044
20250516,587.3646,605.1684,575.7954
20250519,588.0223,605.5382,576.1176
20250520,588.7044,605.8475,577.1076
20250521,589.4472,606.1367,577.6586
20250522,590.207,606.4725,577.9426
