date,ma200,ma150,ma50
20250102,118.1169,127.3397,139.7806
20250103,118.3961,127.5765,139.812
20250106,118.6915,127.8437,140.0132
20250107,118.9413,128.0174,140.041
20250108,119.163,128.1643,139.987
20250110,119.365,128.2454,139.898
20250113,119.5776,128.3443,139.774
20250114,119.785,128.4147,139.644
20250115,120.0147,128.5112,139.6772
20250116,120.2324,128.5955,139.5648
20250117,120.4745,128.6701,139.5982
20250121,120.7413,128.7571,139.6614
20250122,121.0405,128.8557,139.6686
20250123,121.3333,128.9599,139.6204
20250124,121.609,128.9983,139.5138
20250127,121.7914,128.9385,139.038
20250128,121.995,128.943,138.6212
20250129,122.1507,128.9785,138.1276
20250130,122.3299,128.9527,137.666
20250131,122.5,128.9245,137.214
20250203,122.6544,128.887,136.781
20250204,122.8225,128.8507,136.1976
20250205,123.0239,128.8547,135.8162
20250206,123.2841,128.8941,135.4542
20250207,123.5324,128.9042,135.1992
20250210,123.7791,128.9563,135.141
20250211,124.0527,128.9856,135.0762
20250212,124.2841,128.9767,134.9852
20250213,124.5192,128.9724,134.9214
20250214,124.7724,129.0549,134.9244
20250218,125.0431,129.1171,134.8948
20250219,125.319,129.1867,134.7852
20250220,125.5855,129.2797,134.6934
20250221,125.8175,129.3854,134.5548
20250224,126.0106,129.4399,134.3944
20250225,126.1992,129.5077,134.2456
20250226,126.4044,129.5581,134.0838
20250227,126.5683,129.5649,133.7408
20250228,126.7434,129.6269,133.5556
20250303,126.8644,129.6418,133.2232
20250304,126.9993,129.6766,132.9644
20250305,127.1067,129.7158,132.6892
20250306,127.1927,129.7311,132.2942
20250307,127.2903,129.6695,131.8242
20250310,127.3384,129.6467,131.1346
20250311,127.4089,129.6647,130.5276
20250312,127.4903,129.7541,130.073
20250313,127.5548,129.8531,129.6672
20250314,127.6278,130.0121,129.3624
20250317,127.6504,130.1009,129.0684
20250318,127.6562,130.1676,128.606
20250319,127.7033,130.2334,128.0838
20250320,127.7433,130.2427,127.4418
20250321,127.7544,130.2451,126.9656
20250324,127.7775,130.2317,126.617
20250325,127.7625,130.2075,126.3138
20250326,127.7217,130.0949,125.8542
20250327,127.6742,129.9974,125.4526
20250328,127.6112,129.8675,124.9114
20250331,127.5436,129.7541,124.388
20250401,127.4613,129.6246,123.835
20250402,127.3331,129.4751,123.061
20250403,127.189,129.3065,122.1888
20250404,126.9971,129.1441,121.1086
20250407,126.811,129.0154,120.249
20250408,126.6266,128.8426,119.6906
20250409,126.5545,128.8906,119.389
20250410,126.503,128.8876,119.0766
20250411,126.4203,128.9166,118.8232
20250414,126.3474,128.9625,118.6162
20250415,126.2505,128.9491,118.3408
20250416,126.1486,128.921,118.0422
20250417,126.0356,128.8185,117.578
20250421,125.9083,128.6687,116.951
20250422,125.7834,128.5603,116.4212
20250423,125.6691,128.4673,115.8074
20250424,125.5642,128.4157,115.3002
20250425,125.4577,128.3914,114.9006
20250428,125.3204,128.3265,114.3642
20250429,125.2232,128.2645,113.7278
20250430,125.1385,128.2436,113.2028
20250501,125.051,128.1723,112.6442
20250502,124.9926,128.1031,112.1314
20250505,124.9631,128.0358,111.6962
20250506,124.9259,127.9954,111.3838
20250507,124.9202,127.9659,111.158
20250508,124.8889,127.9729,110.8812
20250509,124.8678,127.9446,110.7762
20250512,124.9047,127.9449,110.7378
20250513,124.9999,127.9905,111.074
20250514,125.1157,128.0447,111.433
20250515,125.2353,128.056,111.794
20250516,125.3508,128.0557,112.2102
20250519,125.4226,128.0617,112.6818
20250520,125.5521,128.0591,113.2684
20250521,125.6742,128.013,113.7028
20250522,125.8207,128.0238,114.0204
20250523,125.9688,127.9947,114.3156
20250527,126.1585,127.9828,114.5976
20250528,126.3345,128.0055,115.0354
20250529,126.4997,127.9608,115.4958
20250530,126.6276,127.902,115.8102
20250602,126.7311,127.8838,116.1964
20250603,126.8522,127.8933,116.6734
20250604,126.944,127.895,117.081
20250605,127.0175,127.8863,117.4472
20250606,127.0814,127.8897,118.041
20250609,127.1654,127.9219,118.6692
20250610,127.2417,127.9843,119.3644
20250611,127.3301,128.0037,120.0582
20250612,127.4053,128.0603,120.7476
20250613,127.4815,128.0743,121.5006
20250616,127.5612,128.0609,122.3254
20250617,127.6946,128.025,123.346
20250618,127.8275,128.0089,124.2638
20250620,127.9494,127.9995,125.2698
20250623,128.15,127.9794,125.928
20250624,128.3554,127.9877,126.759
20250625,128.5967,128.042,127.6368
20250626,128.861,128.1289,128.5564
20250627,129.1134,128.2427,129.6062
20250630,129.363,128.3096,130.689
20250701,129.5443,128.3719,131.7216
20250702,129.7349,128.4463,132.9336
20250703,129.9374,128.563,134.0686
20250707,130.1452,128.7091,135.1788
20250708,130.3694,128.8689,136.2304
20250709,130.6135,129.0551,137.2796
20250710,130.8444,129.228,138.3984
20250711,131.0886,129.4044,139.561
20250714,131.3274,129.5589,140.579
20250715,131.5695,129.7301,141.761
20250716,131.8025,129.9085,142.9008
20250717,132.0531,130.1187,144.105
20250718,132.3121,130.3468,145.2622
20250721,132.5607,130.5828,146.3448
20250722,132.8195,130.7747,147.3592
20250723,133.0807,131.0021,148.4892
20250724,133.3347,131.2658,149.504
20250725,133.5797,131.5482,150.3474
20250728,133.8251,131.8545,151.1662
20250729,134.0404,132.159,151.9938
20250730,134.2966,132.5079,153.0194
20250731,134.5062,132.7819,153.8398
20250801,134.6968,133.0043,154.61
20250804,134.9099,133.2769,155.6004
20250805,135.1377,133.5243,156.4794
20250806,135.3624,133.8161,157.4656
20250807,135.5835,134.1152,158.3856
20250808,135.8076,134.4393,159.2142
20250811,135.9956,134.7339,160.0998
20250812,136.1935,134.9874,161.0682
20250813,136.3989,135.1941,161.9442
20250814,136.6079,135.4636,162.7518
20250815,136.8014,135.7395,163.5204
20250818,137.0102,136.0477,164.382
20250819,137.1785,136.3133,165.0448
20250820,137.3683,136.6097,165.7074
20250821,137.5702,136.8679,166.328
20250822,137.7656,137.1659,167.0514
20250825,137.9871,137.45,167.7674
20250826,138.2003,137.7133,168.5784
20250827,138.3515,137.9125,169.2232
20250828,138.5043,138.1323,169.9422
20250829,138.6352,138.3423,170.5142
20250902,138.7584,138.6652,171.0352
20250903,138.8679,138.9501,171.5332
20250904,138.9916,139.2796,172.0032
20250905,139.0898,139.5644,172.2332
20250908,139.2192,139.8876,172.4902
20250909,139.3877,140.2566,172.8228
20250910,139.5361,140.649,173.2158
20250911,139.7045,141.0006,173.7022
20250912,139.8616,141.3308,174.1078
20250915,140.0395,141.653,174.4692
