date,ma200,ma150,ma50
20250102,189.9475,192.4959,210.6154
20250103,190.1887,192.8004,211.308
20250106,190.4331,193.1427,212.1552
20250107,190.6516,193.4363,212.879
20250108,190.8667,193.7179,213.5654
20250110,191.0599,193.9656,214.1704
20250113,191.261,194.1961,214.68
20250114,191.4507,194.4207,215.2078
20250115,191.6705,194.6662,215.7334
20250116,191.8681,194.8874,216.2012
20250117,192.0954,195.1542,216.8168
20250121,192.3336,195.47,217.4616
20250122,192.6042,195.8095,218.0262
20250123,192.8542,196.1499,218.5272
20250124,193.0992,196.4938,219.0506
20250127,193.3481,196.8209,219.6278
20250128,193.6147,197.1532,220.2078
20250129,193.8378,197.4709,220.5932
20250130,194.0872,197.7963,221.0862
20250131,194.3543,198.0889,221.7752
20250203,194.6301,198.3603,222.521
20250204,194.9183,198.6631,223.206
20250205,195.2109,198.9299,223.8872
20250206,195.486,199.1231,224.5042
20250207,195.7454,199.331,225.14
20250210,196.01,199.5488,225.7798
20250211,196.3126,199.7693,226.2712
20250212,196.5635,199.9677,226.731
20250213,196.8129,200.1707,227.166
20250214,197.0451,200.3946,227.5264
20250218,197.2908,200.6063,227.7738
20250219,197.5215,200.8225,227.9334
20250220,197.7136,201.0251,227.9912
20250221,197.8687,201.2119,227.799
20250224,197.9871,201.3967,227.5138
20250225,198.1112,201.6014,227.2726
20250226,198.2483,201.8191,226.977
20250227,198.3479,201.9709,226.6004
20250228,198.4751,202.1767,226.3032
20250303,198.5677,202.3429,225.7556
20250304,198.6626,202.4978,225.2636
20250305,198.7722,202.6669,225.0058
20250306,198.8585,202.8007,224.5698
20250307,198.9287,202.8615,224.0328
20250310,198.9692,202.9955,223.3666
20250311,199.0404,203.1914,222.7324
20250312,199.1249,203.4379,222.1918
20250313,199.1941,203.6676,221.6088
20250314,199.2788,203.916,221.15
20250317,199.3495,204.1123,220.6806
20250318,199.4072,204.2847,220.1414
20250319,199.4964,204.4815,219.5844
20250320,199.5896,204.6445,218.9302
20250321,199.6814,204.8223,218.4168
20250324,199.7991,204.9919,218.0428
20250325,199.9219,205.1867,217.7908
20250326,199.9994,205.3339,217.4094
20250327,200.0829,205.4824,217.0694
20250328,200.1114,205.5651,216.447
20250331,200.1208,205.6491,215.821
20250401,200.1535,205.7561,215.1516
20250402,200.1559,205.8158,214.2136
20250403,200.132,205.8567,213.0996
20250404,200.0623,205.863,211.7996
20250407,200.0431,205.9067,210.691
