datetime,ma200,ma150,ma50
202606182353,-1,-1,209.1578
202606182354,-1,-1,209.158
202606182355,-1,-1,209.1586
202606182356,-1,-1,209.158
202606182357,-1,-1,209.1588
202606182358,-1,-1,209.1588
202606182359,-1,-1,209.1602
202606220800,-1,-1,209.6968
202606220801,-1,-1,209.6906
202606220802,-1,-1,209.6878
202606220803,-1,-1,209.6882
202606220804,-1,-1,209.6658
202606220805,-1,-1,209.6846
202606220806,-1,-1,209.6984
202606220807,-1,-1,209.693
202606220808,-1,-1,209.6864
202606220809,-1,-1,209.6834
202606220810,-1,-1,209.6816
202606220811,-1,-1,209.6794
202606220812,-1,-1,209.6826
202606220813,-1,-1,209.6898
202606220814,-1,-1,209.6872
202606220815,-1,-1,209.6902
202606220816,-1,-1,209.692
202606220817,-1,-1,209.6894
202606220818,-1,-1,209.689
202606220819,-1,-1,209.6872
202606220820,-1,-1,209.6878
202606220821,-1,-1,209.6888
202606220822,-1,-1,209.6874
202606220823,-1,-1,209.6854
202606220824,-1,-1,209.689
202606220825,-1,-1,209.685
202606220826,-1,-1,209.6878
202606220827,-1,-1,209.6872
202606220828,-1,-1,209.6832
202606220829,-1,-1,209.6854
202606220830,-1,-1,209.685
202606220831,-1,-1,209.6842
202606220832,-1,-1,209.6894
202606220833,-1,-1,209.6874
202606220834,-1,-1,209.6888
202606220835,-1,-1,209.6932
202606220836,-1,-1,209.6922
202606220837,-1,-1,209.6932
202606220838,-1,-1,209.6936
202606220839,-1,-1,209.6922
202606220840,-1,-1,209.6934
202606220841,-1,-1,209.6942
202606220842,-1,-1,209.692
202606220843,-1,-1,209.6932
202606220844,-1,-1,209.6938
202606220845,-1,-1,209.6924
202606220846,-1,-1,209.6898
202606220847,-1,-1,209.6892
202606220848,-1,-1,209.6898
202606220849,-1,-1,209.6908
202606220850,-1,-1,209.6872
202606220851,-1,-1,209.6892
202606220852,-1,-1,209.691
202606220853,-1,-1,209.6896
202606220854,-1,-1,209.6918
202606220855,-1,-1,209.6912
202606220856,-1,-1,209.6914
202606220857,-1,-1,209.692
202606220858,-1,-1,209.692
202606220859,-1,-1,209.6906
202606220900,-1,-1,209.6866
202606220901,-1,-1,209.688
202606220902,-1,-1,209.688
202606220903,-1,-1,209.6876
202606220904,-1,-1,209.6876
202606220905,-1,-1,209.6884
202606220906,-1,-1,209.6926
202606220907,-1,-1,209.69
202606220908,-1,-1,209.6912
202606220909,-1,-1,209.6928
202606220910,-1,-1,209.6912
202606220911,-1,-1,209.6922
202606220912,-1,-1,209.6904
202606220913,-1,-1,209.6886
202606220914,-1,-1,209.6884
202606220915,-1,-1,209.688
202606220916,-1,-1,209.688
202606220917,-1,-1,209.688
202606220918,-1,-1,209.6894
202606220919,-1,-1,209.6884
202606220920,-1,-1,209.6892
202606220921,-1,-1,209.6886
202606220922,-1,-1,209.691
202606220923,-1,-1,209.6898
202606220924,-1,-1,209.6886
202606220925,-1,-1,209.691
202606220926,-1,-1,209.6898
202606220927,-1,-1,209.6868
202606220928,-1,-1,209.6856
202606220929,-1,-1,209.6872
202606220930,-1,-1,209.6872
202606220931,-1,-1,209.685
202606220932,-1,-1,209.6832
202606220933,-1,-1,209.6844
202606220934,-1,-1,209.6838
202606220935,-1,-1,209.6832
202606220936,-1,-1,209.6832
202606220937,-1,-1,209.6836
202606220938,-1,-1,209.683
202606220939,-1,-1,209.6836
202606220940,-1,-1,209.6834
202606220941,-1,-1,209.6832
202606220942,-1,-1,209.6828
202606220943,-1,-1,209.6826
202606220944,-1,-1,209.6832
202606220945,-1,-1,209.6884
202606220946,-1,-1,209.6852
202606220947,-1,-1,209.6852
202606220948,-1,-1,209.685
202606220949,-1,-1,209.6854
202606220950,-1,-1,209.6852
202606220951,-1,-1,209.6856
202606220952,-1,-1,209.6846
202606220953,-1,-1,209.6844
202606220954,-1,-1,209.684
202606220955,-1,-1,209.683
202606220956,-1,-1,209.6842
202606220957,-1,-1,209.6832
202606220958,-1,-1,209.6846
202606220959,-1,-1,209.6852
202606221000,-1,-1,209.6876
202606221001,-1,-1,209.6862
202606221002,-1,-1,209.6878
202606221003,-1,-1,209.688
202606221004,-1,-1,209.688
202606221005,-1,-1,209.688
202606221006,-1,-1,209.691
202606221007,-1,-1,209.6912
202606221008,-1,-1,209.6922
202606221009,-1,-1,209.6916
202606221010,-1,-1,209.6936
202606221011,-1,-1,209.6922
202606221012,-1,-1,209.6922
202606221013,-1,-1,209.693
202606221014,-1,-1,209.6922
202606221015,-1,-1,209.6908
202606221016,-1,-1,209.695
202606221017,-1,-1,209.695
202606221018,-1,-1,209.6932
202606221019,-1,-1,209.6938
202606221020,-1,-1,209.6986
202606221021,-1,-1,209.6908
202606221022,-1,-1,209.6936
202606221023,-1,-1,209.6936
202606221024,-1,-1,209.6948
202606221025,-1,-1,209.6932
202606221026,-1,-1,209.6902
202606221027,-1,-1,209.691
202606221028,-1,-1,209.69
202606221029,-1,-1,209.6912
202606221030,-1,-1,209.6852
202606221031,-1,-1,209.69
202606221032,-1,-1,209.6912
202606221033,-1,-1,209.6892
202606221034,-1,-1,209.6896
202606221035,-1,-1,209.6884
202606221036,-1,-1,209.6888
202606221037,-1,-1,209.6888
202606221038,-1,-1,209.6876
202606221039,-1,-1,209.6882
202606221040,-1,-1,209.6872
202606221041,-1,-1,209.6882
202606221042,-1,-1,209.688
202606221043,-1,-1,209.6894
202606221044,-1,-1,209.6886
202606221045,-1,-1,209.691
202606221046,-1,-1,209.6898
202606221047,-1,-1,209.6892
202606221048,-1,-1,209.6892
202606221049,-1,-1,209.6894
202606221050,-1,-1,209.6894
202606221051,-1,-1,209.6898
202606221052,-1,-1,209.6882
202606221053,-1,-1,209.6884
202606221054,-1,-1,209.6898
202606221055,-1,-1,209.69
202606221056,-1,-1,209.6902
202606221057,-1,-1,209.6902
202606221058,-1,-1,209.6906
202606221059,-1,-1,209.6902
202606221100,-1,-1,209.6912
202606221101,-1,-1,209.6936
202606221102,-1,-1,209.6972
202606221103,-1,-1,209.6976
202606221104,-1,-1,209.7028
202606221105,-1,-1,209.7106
202606221106,-1,-1,209.7086
202606221107,-1,-1,209.7088
202606221108,-1,-1,209.7082
202606221109,-1,-1,209.7052
202606221110,-1,-1,209.703
202606221111,-1,-1,209.7014
202606221112,-1,-1,209.6996
202606221113,-1,-1,209.6992
202606221114,-1,-1,209.7026
202606221115,-1,-1,209.7
202606221116,-1,-1,209.701
202606221117,-1,-1,209.7034
202606221118,-1,-1,209.704
202606221119,-1,-1,209.7044
202606221120,-1,-1,209.7032
202606221121,-1,-1,209.7022
202606221122,-1,-1,209.7022
202606221123,-1,-1,209.702
202606221124,-1,-1,209.703
202606221125,-1,-1,209.7022
202606221126,-1,-1,209.7042
202606221127,-1,-1,209.7038
202606221128,-1,-1,209.7026
202606221129,-1,-1,209.702
202606221130,-1,-1,209.703
202606221131,-1,-1,209.7032
202606221132,-1,-1,209.7052
202606221133,-1,-1,209.7058
202606221134,-1,-1,209.7038
202606221135,-1,-1,209.7056
202606221136,-1,-1,209.7052
202606221137,-1,-1,209.7058
202606221138,-1,-1,209.7066
202606221139,-1,-1,209.7062
202606221140,-1,-1,209.7046
202606221141,-1,-1,209.7052
202606221142,-1,-1,209.7042
202606221143,-1,-1,209.7052
202606221144,-1,-1,209.7048
202606221145,-1,-1,209.7022
202606221146,-1,-1,209.7016
202606221147,-1,-1,209.7022
202606221148,-1,-1,209.7034
202606221149,-1,-1,209.7022
202606221150,-1,-1,209.7016
202606221151,-1,-1,209.7028
202606221152,-1,-1,209.7
202606221153,-1,-1,209.7006
202606221154,-1,-1,209.6994
202606221155,-1,-1,209.7034
202606221156,-1,-1,209.7028
202606221157,-1,-1,209.7004
