date,ma200,ma150,ma50
20260102,217.1651,225.6579,232.2196
20260105,217.3481,225.8463,232.5156
20260106,217.5796,226.0772,232.9276
20260107,217.8031,226.3138,233.269
20260108,218.017,226.5728,233.635
20260109,218.224,226.8355,234.0
20260112,218.4526,227.0499,234.3398
20260113,218.6608,227.2175,234.1472
20260114,218.8809,227.3442,233.9948
20260115,219.124,227.5104,233.6824
20260116,219.3541,227.6894,233.484
20260120,219.5897,227.8183,233.104
20260121,219.8555,227.9396,232.8642
20260122,220.1808,228.0793,232.6618
20260123,220.4799,228.2547,232.4668
20260126,220.8322,228.4455,232.2648
20260127,221.0969,228.6735,232.2928
20260128,221.4051,228.8601,232.3496
20260129,221.6876,229.0553,232.4692
20260130,221.9791,229.1962,232.6
20260202,222.3093,229.3382,233.0142
20260203,222.6313,229.4682,233.2622
20260204,222.9348,229.5558,233.596
20260205,223.0842,229.4097,233.1332
20260206,223.2339,229.3213,232.7996
20260209,223.372,229.2265,232.3806
20260210,223.4606,229.1467,231.9462
20260211,223.5355,229.0258,231.3688
20260212,223.5929,228.8619,230.6622
20260213,223.6548,228.6875,229.945
20260217,223.7038,228.5229,229.3102
20260218,223.8101,228.3862,228.8372
20260219,223.886,228.2656,228.3468
20260220,224.0053,228.1698,228.0064
20260223,224.0924,228.0316,227.5518
20260224,224.1883,227.8928,227.107
20260225,224.2743,227.7651,226.6798
20260226,224.3404,227.6085,226.2872
20260227,224.3455,227.4559,226.028
20260302,224.3287,227.2965,225.7414
20260303,224.323,227.1293,225.472
20260304,224.3806,227.0311,225.2654
20260305,224.4649,226.9077,225.0854
20260306,224.4981,226.8703,224.7734
20260309,224.5378,226.8485,224.3668
20260310,224.6077,226.8652,224.0238
20260311,224.6474,226.846,223.5892
20260312,224.6933,226.7659,223.1432
20260313,224.6998,226.6591,222.6404
20260316,224.6971,226.5835,222.2504
20260317,224.747,226.5415,222.0144
20260318,224.7734,226.4645,221.5546
20260319,224.7857,226.3615,220.9112
20260320,224.7917,226.2048,220.2254
20260323,224.8084,226.069,219.5152
20260324,224.8128,225.9206,218.7448
20260325,224.7986,225.8111,218.0448
20260326,224.7518,225.7088,217.3546
20260327,224.6555,225.5497,216.5894
20260330,224.5914,225.3571,215.8344
20260331,224.5789,225.2367,215.2474
20260401,224.5689,225.1091,214.8206
20260402,224.5496,224.9847,214.3796
20260406,224.5403,224.8596,213.9232
20260407,224.5866,224.8136,213.5824
20260408,224.6373,224.7831,213.2128
20260409,224.7476,224.8154,212.9698
20260410,224.8746,224.834,212.9178
20260413,225.0128,224.8857,212.8852
20260414,225.1681,224.9737,213.084
20260415,225.2955,225.0452,213.1674
20260416,225.4471,225.1686,213.3836
20260417,225.5973,225.3079,213.7218
20260420,225.7688,225.4813,214.846
20260421,225.9122,225.6163,215.685
20260422,226.0701,225.7553,216.6006
20260423,226.2481,225.9082,217.552
20260424,226.4577,226.1255,218.7532
20260427,226.6476,226.3253,220.0046
20260428,226.8212,226.5357,221.2222
20260429,227.0459,226.8607,222.615
20260430,227.237,227.1491,223.7892
20260501,227.4588,227.4777,225.0384
20260504,227.6971,227.8227,226.2788
20260505,227.9303,228.1604,227.6262
20260506,228.1574,228.5326,228.951
20260507,228.37,228.8652,230.1848
20260508,228.5834,229.2004,231.508
20260511,228.766,229.5283,232.696
20260512,228.9442,229.8392,233.8876
20260513,229.1317,230.1645,235.1392
20260514,229.308,230.4357,236.1384
20260515,229.434,230.6692,237.0132
20260518,229.6653,231.0008,238.05
20260519,229.8868,231.2642,239.0014
20260520,230.1459,231.5788,239.988
20260521,230.4244,231.9373,241.1594
20260522,230.6436,232.2816,242.2768
20260526,230.8518,232.6242,243.4298
20260527,231.1001,232.9954,244.6498
20260528,231.3587,233.3481,245.8104
20260529,231.6041,233.6977,247.0228
20260601,231.7794,233.9573,248.033
20260602,231.9077,234.1703,249.0164
20260603,232.0099,234.3276,249.8326
20260604,232.1201,234.4878,250.7186
20260605,232.2121,234.5999,251.4152
20260608,232.3201,234.5519,252.154
20260609,232.4277,234.5487,253.0618
20260610,232.4642,234.4342,253.7858
20260611,232.5378,234.3907,254.4408
20260612,232.5861,234.3139,255.017
20260615,232.6851,234.3433,255.7862
20260616,232.7579,234.346,256.453
20260617,232.8112,234.2844,256.804
20260618,232.9024,234.2461,257.2606
20260622,232.9281,234.1763,257.2662
20260623,232.9181,234.146,257.1706
20260624,232.9235,234.1303,257.0366
20260625,232.8782,234.0919,256.5918
20260626,232.8515,234.1507,256.2704
20260629,232.8973,234.2431,256.0834
20260630,232.9446,234.3908,255.8546
20260701,233.016,234.5331,255.62
20260702,233.0737,234.6435,255.446
20260706,233.1283,234.7429,255.2476
20260707,233.1937,234.8495,255.0502
20260708,233.2542,234.9207,254.64
20260709,233.3264,234.9989,254.3298
20260710,233.4144,235.0725,254.0504
20260713,233.5389,235.1662,253.5734
20260714,233.6754,235.2935,253.2542
20260715,233.8604,235.4645,253.0084
20260716,234.0137,235.6241,252.587
20260717,234.1376,235.749,252.069
20260720,234.2899,235.8732,251.5616
20260721,234.4189,235.9815,251.08
20260722,234.5155,236.0853,250.4608
20260723,234.5881,236.1638,249.7674
20260724,234.6423,236.2269,249.0518
20260727,234.692,236.2952,248.2744
20260728,234.7235,236.3302,247.5868
20260729,234.7358,236.3448,246.9358
20260730,234.9503,236.5408,246.799
20260731,235.2029,236.7957,247.019
20260803,235.5159,237.113,247.3272
20260804,235.8254,237.4128,247.4898
20260805,236.1167,237.6806,247.6218
