date,ma200,ma150,ma50
20260101,367.0165,391.5437,443.8142
20260102,367.9398,392.3218,443.287
20260103,368.8068,393.1541,443.2786
20260105,369.7642,393.9853,443.0746
20260106,370.5982,394.7181,442.8382
20260107,371.5823,395.5013,442.8234
20260108,372.562,396.2542,442.8912
20260109,373.6945,397.0715,442.9008
20260110,374.5757,397.6829,443.0388
20260112,375.5782,398.4164,443.4392
20260113,376.5477,399.2193,444.3338
20260114,377.4934,399.9639,445.0066
20260115,378.4376,400.74,445.6802
20260116,379.4132,401.5817,446.1992
20260117,380.3959,402.4956,446.948
20260120,381.3516,403.1801,447.1086
20260121,382.2641,403.9841,447.8228
20260122,383.2493,405.0067,448.9224
20260123,384.1716,406.0074,450.0006
20260124,384.9832,407.0154,450.5716
20260126,385.7351,407.8449,450.9182
20260127,386.4529,408.6378,451.029
20260128,387.2242,409.4429,451.2332
20260129,387.9873,410.2513,451.2326
20260130,388.6942,410.9733,451.2346
20260131,389.4514,411.7078,451.2652
20260202,390.1807,412.3417,450.828
20260203,390.9037,412.9615,450.176
20260204,391.5182,413.4589,449.2442
20260205,391.9719,413.9405,447.9518
20260206,392.44,414.6364,447.383
20260207,392.8174,415.2636,446.715
20260209,393.1764,415.8735,446.0826
20260210,393.5913,416.5707,445.6658
20260211,394.0261,417.2988,445.0808
20260212,394.3886,418.0263,444.2766
20260213,394.7564,418.8019,443.16
20260214,395.1852,419.5221,441.7968
20260217,395.5196,420.2028,440.6312
20260218,395.8744,420.8083,439.1582
20260219,396.0937,421.4111,437.723
20260220,396.3275,421.9527,436.297
20260221,396.6087,422.4289,434.7268
20260223,396.8777,422.8227,433.0106
20260224,397.2146,423.2901,431.5074
20260225,397.5689,423.8273,430.3208
20260226,397.9576,424.3365,428.9752
20260227,398.5316,424.7799,427.8484
20260228,399.0522,425.2905,426.7794
20260302,399.4962,425.8142,425.8434
20260303,399.8237,426.2849,424.6638
20260304,400.2311,426.7119,423.9592
20260305,400.6725,427.1107,423.2276
20260306,401.0182,427.4029,422.117
20260307,401.3667,427.7305,421.3124
20260309,401.7778,428.0708,420.6072
20260310,402.164,428.5101,419.8934
20260311,402.5746,428.9998,419.0838
20260312,402.7836,429.4049,418.0856
20260313,403.0416,429.7418,416.9172
20260316,403.3868,430.0488,415.8894
20260317,403.7489,430.4053,415.104
20260318,404.1014,430.7134,414.1858
20260319,404.4584,430.9359,413.0884
20260320,404.8179,430.9479,411.7846
20260323,405.1462,430.8575,411.0444
20260324,405.5164,430.6971,410.113
20260325,405.9651,430.4468,408.8404
20260326,406.3482,430.0831,407.3706
20260327,406.6697,429.6997,405.6326
20260330,406.8728,429.2105,403.9564
20260331,407.1841,428.8016,402.8228
20260401,407.5085,428.5003,401.7052
20260402,407.7703,427.9435,400.327
20260406,407.9139,427.4561,398.7356
20260407,408.1248,426.9337,397.376
20260408,408.1826,426.2635,395.7056
20260409,408.2685,425.6157,394.1894
20260410,408.3585,424.8817,393.0574
20260413,408.5361,424.3083,392.3232
20260414,408.8311,423.8816,391.4152
20260415,409.2104,423.4792,391.051
20260416,409.5204,423.1537,390.461
20260417,409.9227,422.9079,389.9786
20260420,410.2953,422.6242,389.2846
20260421,410.7057,422.4975,388.7442
20260422,411.1318,422.1697,388.1214
20260423,411.4506,421.7979,387.2362
20260424,411.7918,421.4035,386.559
20260427,412.0813,421.0893,385.9
20260428,412.3661,420.6768,385.231
20260429,412.5795,420.1821,384.46
20260430,412.7875,419.7798,383.863
20260501,413.043,419.5736,383.7038
20260504,413.3075,419.2116,383.3596
20260505,413.5702,418.9018,382.7988
20260506,413.9036,418.5097,382.605
20260507,414.2731,418.1729,382.7526
20260508,414.787,417.9663,383.2766
20260511,415.3858,417.9629,384.1006
20260512,415.9373,417.7909,384.8948
20260513,416.4711,417.6649,385.7486
20260514,416.9576,417.6682,386.4984
20260515,417.2893,417.38,386.9484
20260518,417.6089,417.1315,387.244
20260519,417.9035,416.9441,387.4016
20260520,418.308,416.8287,387.7016
20260521,418.7432,416.6527,387.9734
20260522,419.1868,416.5524,388.5328
20260526,419.6673,416.6001,389.4438
20260527,420.111,416.8402,390.2974
20260528,420.5849,417.0781,391.1238
20260529,421.0217,417.2708,391.9464
20260601,421.3435,417.2846,392.5662
20260602,421.6004,417.4302,393.558
20260603,421.7235,417.4915,394.3214
20260604,421.7511,417.6163,394.9132
20260605,421.5932,417.5985,395.0326
20260608,421.4931,417.6981,395.7232
20260609,421.3822,417.5446,396.4296
20260610,421.1486,417.2791,396.9628
20260611,420.9609,417.0969,397.4388
20260612,420.8609,416.9604,397.9428
20260615,420.6819,416.8189,398.8972
20260616,420.5812,416.6423,399.9566
20260617,420.3696,416.4394,400.677
20260618,420.1536,416.1191,401.8236
20260622,419.96,415.7861,402.9928
20260623,419.565,415.3055,403.6148
20260624,419.2572,414.7931,404.1042
20260625,418.9793,414.3568,404.2722
20260626,418.5992,413.9083,403.959
20260629,418.4592,413.6397,404.3754
20260630,418.3491,413.439,404.6726
20260701,418.2912,413.2192,405.2922
20260702,418.2232,412.8071,405.4004
20260706,418.1329,412.4346,406.0224
20260707,418.0069,411.889,406.634
20260708,417.8031,411.3973,407.0018
20260709,417.704,410.8687,407.548
20260710,417.5432,410.3654,408.1422
20260713,417.2734,409.7681,408.5472
20260714,417.0437,409.1418,408.8356
20260715,416.9067,408.5401,408.9058
20260716,416.6189,407.9027,408.841
20260717,416.3505,407.2721,408.6966
20260720,415.9247,406.5833,408.1696
20260721,415.5243,406.0598,407.5784
20260722,415.0221,405.4151,406.1894
20260723,414.4185,404.5765,403.7854
20260724,413.695,403.6553,401.4072
20260727,412.9,402.771,398.6052
20260728,412.2246,401.8733,395.8938
20260729,411.3988,400.8402,393.4552
20260730,410.7106,400.0014,391.4478
20260731,410.0932,399.1831,389.5404
20260803,409.5468,398.432,387.701
20260804,408.9496,397.6326,385.8406
20260805,408.3586,396.7985,383.7772
