date,ma200,ma150,ma50
20260101,161.6816,176.5484,186.4798
20260102,162.0231,176.8817,186.1696
20260103,162.4069,177.1955,185.796
20260105,162.79,177.497,185.463
20260106,163.1858,177.793,185.174
20260107,163.5936,178.1054,184.811
20260108,163.9687,178.3757,184.5932
20260109,164.3726,178.6633,184.345
20260110,164.7853,178.9387,184.265
20260112,165.246,179.2127,184.1598
20260113,165.679,179.4841,183.8848
20260114,166.1267,179.7457,183.6634
20260115,166.5012,180.0257,183.5684
20260116,166.9021,180.2831,183.5644
20260117,167.2798,180.4941,183.4724
20260120,167.6267,180.6501,183.3244
20260121,168.0199,180.8245,183.3764
20260122,168.4235,181.0016,183.1342
20260123,168.8533,181.2305,183.266
20260124,169.3063,181.4305,183.4066
20260126,169.726,181.6118,183.5386
20260127,170.1578,181.8175,183.7778
20260128,170.5724,182.0197,183.9962
20260129,170.9743,182.2059,184.2894
20260130,171.3834,182.3784,184.4932
20260131,171.8006,182.5471,184.6688
20260202,172.1668,182.6961,184.792
20260203,172.5076,182.7565,184.7138
20260204,172.8227,182.7967,184.6134
20260205,173.1078,182.7755,184.372
20260206,173.4617,182.8616,184.288
20260207,173.8033,182.9561,184.3016
20260209,174.1677,183.1039,184.4712
20260210,174.5305,183.2109,184.6458
20260211,174.8683,183.3231,184.9544
20260212,175.1519,183.4201,185.2108
20260213,175.3849,183.4578,185.3458
20260214,175.6258,183.5031,185.4616
20260217,175.8934,183.5181,185.754
20260218,176.1554,183.5939,186.013
20260219,176.4224,183.6932,186.1364
20260220,176.716,183.7545,186.306
20260221,177.0017,183.8424,186.4398
20260223,177.3043,183.9172,186.504
20260224,177.5903,183.9919,186.599
20260225,177.8633,184.0797,186.7166
20260226,178.1001,184.1003,186.6182
20260227,178.3178,184.0677,186.4248
20260228,178.5194,184.0445,186.2364
20260302,178.7213,184.0445,186.1432
20260303,178.9119,184.0423,186.0022
20260304,179.1329,184.0499,185.8864
20260305,179.3356,184.0992,185.7558
20260306,179.5126,184.1143,185.5594
20260307,179.6839,184.1359,185.3566
20260309,179.8796,184.1557,185.2022
20260310,180.0809,184.1854,185.1966
20260311,180.2934,184.1984,185.1838
20260312,180.4896,184.2451,185.1424
20260313,180.6724,184.2492,185.0518
20260316,180.861,184.3099,184.9918
20260317,181.0546,184.3944,184.9814
20260318,181.2283,184.4601,184.8364
20260319,181.3852,184.5125,184.6916
20260320,181.4868,184.5713,184.4646
20260323,181.59,184.6233,184.4098
20260324,181.6868,184.6415,184.2738
20260325,181.7894,184.6473,184.153
20260326,181.8863,184.6143,183.8538
20260327,181.9331,184.5415,183.4408
20260330,181.9544,184.4495,182.9822
20260331,182.0392,184.4485,182.7044
20260401,182.1181,184.48,182.4132
20260402,182.1847,184.4821,182.1214
20260406,182.2481,184.4869,181.857
20260407,182.3399,184.4913,181.7182
20260408,182.4253,184.5115,181.6128
20260409,182.4895,184.5551,181.6884
20260410,182.5753,184.6303,181.9112
20260413,182.6533,184.7063,182.2866
