datetime,open,close,high,low,volume,status
20250314,164.02,165.5,166.49,162.45,562073.0,final
20250317,164.68,164.45,166.3,163.67,533708.0,final
20250318,164.37,160.7,164.92,156.72,670469.0,final
20250319,160.82,165.17,165.87,160.44,664224.0,final
20250320,165.25,162.79,165.65,160.96,520743.0,final
20250321,163.08,164.3,164.4,159.91,684033.0,final
20250324,165.64,167.59,168.32,164.99,499273.0,final
20250325,167.72,170.89,171.18,167.16,446693.0,final
20250326,171.11,164.91,171.28,164.4,484391.0,final
20250327,165.91,161.93,165.91,161.81,440962.0,final
20250328,162.0,154.24,162.31,153.63,857999.0,final
20250331,152.24,153.9,155.54,150.66,934282.0,final
20250401,154.85,157.65,158.1,153.55,549374.0,final
20250402,156.9,151.43,159.21,150.88,428825.0,final
20250403,152.94,150.83,154.0,149.83,831143.0,final
20250404,149.91,144.75,151.07,144.4,1074506.0,final
20250407,139.68,148.9,152.85,137.01,1238023.0,final
20250408,149.75,143.38,152.24,141.8,854099.0,final
20250409,145.6,159.0,159.55,141.12,1216900.0,final
20250410,156.57,152.47,158.4,149.96,810764.0,final
20250411,154.01,157.09,157.67,152.16,544005.0,final
20250414,158.7,158.77,161.72,157.56,537399.0,final
20250415,159.92,155.14,160.3,155.0,449776.0,final
20250416,154.06,153.79,155.89,151.51,475280.0,final
20250417,155.02,150.97,155.3,148.5,554478.0,final
20250421,149.58,148.8,151.69,146.1,418803.0,final
20250422,149.13,154.77,154.9,148.27,441149.0,final
20250423,154.7,155.81,157.53,153.81,518239.0,final
20250424,155.32,166.95,169.41,153.66,819949.0,final
20250425,167.95,161.7,168.9,161.04,1021567.0,final
20250428,162.01,160.46,163.15,158.6,551595.0,final
20250429,161.11,159.5,161.32,157.52,485187.0,final
20250430,160.04,159.9,161.25,155.4,640916.0,final
20250501,160.35,161.84,162.2,158.91,535251.0,final
20250502,162.44,163.8,164.97,161.87,449406.0,final
20250505,162.9,164.07,165.39,162.19,380196.0,final
20250506,163.4,164.94,165.02,161.19,343270.0,final
20250507,164.66,152.05,165.0,147.84,2444507.0,final
20250508,153.55,154.4,155.93,152.9,1067496.0,final
20250509,155.01,152.65,155.35,152.2,587863.0,final
20250512,157.0,158.5,159.1,155.1,801969.0,final
20250513,157.58,159.71,160.57,156.16,763888.0,final
20250514,160.0,164.85,167.0,159.61,835987.0,final
20250515,164.0,164.66,167.35,162.37,561634.0,final
20250516,164.57,163.46,169.35,163.1,715049.0,final
20250519,162.92,167.1,167.24,162.1,542606.0,final
20250520,166.68,164.27,168.5,162.9,861609.0,final
20250521,163.98,168.7,173.14,163.5,1378429.0,final
20250522,170.32,171.69,176.77,169.27,1336906.0,final
20250523,172.43,168.13,172.86,167.66,619694.0,final
20250527,171.35,173.08,173.13,169.74,665324.0,final
20250528,173.43,174.97,175.27,171.91,524687.0,final
20250529,175.27,170.86,175.77,170.63,469604.0,final
20250530,171.2,171.19,172.52,167.44,746484.0,final
20250602,170.3,168.82,170.5,167.39,585031.0,final
20250603,168.5,166.6,169.0,165.28,763739.0,final
20250604,166.64,168.2,168.24,166.11,475084.0,final
20250605,168.5,168.1,171.02,167.2,648098.0,final
20250606,169.49,173.7,174.5,168.49,636680.0,final
20250609,173.79,176.29,176.47,173.11,513476.0,final
20250610,176.07,178.82,181.11,174.91,1031639.0,final
20250611,178.67,177.0,180.5,176.68,481277.0,final
20250612,176.51,175.0,177.0,174.74,369119.0,final
20250613,172.6,174.56,177.13,171.28,453404.0,final
20250616,174.98,175.42,176.94,174.49,482662.0,final
20250617,175.23,175.27,177.37,174.58,460796.0,final
20250618,175.55,173.87,176.8,173.18,471559.0,final
20250620,173.72,166.66,174.43,165.04,1243337.0,final
20250623,166.63,166.78,167.61,162.0,977288.0,final
20250624,167.8,167.08,168.22,166.13,748000.0,final
20250625,167.5,171.29,172.36,167.13,628732.0,final
20250626,171.52,173.4,173.69,169.94,555628.0,final
20250627,173.54,178.13,178.68,171.73,1777362.0,final
20250630,179.1,176.3,181.97,174.58,1107836.0,final
20250702,176.0,178.5,178.86,174.88,514238.0,final
20250703,178.69,179.5,179.67,177.05,389049.0,final
20250707,178.4,176.6,179.98,175.68,582931.0,final
20250708,177.18,174.4,177.95,172.81,678951.0,final
20250709,174.58,176.44,179.44,172.77,801156.0,final
20250710,176.25,177.65,178.43,174.38,522596.0,final
20250711,176.77,180.07,181.43,176.35,610376.0,final
20250714,180.0,181.23,183.67,178.81,581021.0,final
20250715,181.92,182.0,184.22,181.16,594003.0,final
20250716,181.91,183.15,184.33,181.73,611586.0,final
20250717,183.11,184.18,184.2,180.48,560016.0,final
20250718,183.79,185.54,186.75,183.71,574678.0,final
20250721,186.4,190.67,190.67,185.98,766052.0,final
20250722,190.51,191.85,191.85,187.46,784577.0,final
20250723,192.1,193.7,198.0,184.51,1062186.0,final
20250724,194.8,192.45,198.0,191.0,1442869.0,final
20250725,192.37,193.12,194.33,191.26,738426.0,final
20250728,194.18,192.34,194.69,190.84,699641.0,final
20250729,192.62,195.23,196.01,191.56,789381.0,final
20250730,195.44,195.9,197.6,194.68,585025.0,final
20250731,196.49,190.5,197.78,190.3,934574.0,final
20250801,188.89,188.21,191.9,187.01,616024.0,final
20250804,190.0,194.6,195.27,188.65,584565.0,final
20250805,194.74,194.04,197.86,193.48,573611.0,final
20250806,195.07,196.0,196.62,193.67,390249.0,final
20250807,196.2,196.39,197.77,194.33,479512.0,final
20250808,196.89,201.75,202.61,196.57,714218.0,final
20250811,201.69,200.74,202.08,199.07,458676.0,final
20250812,201.0,203.38,204.5,200.49,529807.0,final
20250813,203.7,201.8,204.53,197.51,514109.0,final
20250814,201.6,202.89,204.44,200.23,434434.0,final
20250815,202.94,203.93,206.44,201.28,582089.0,final
20250818,204.0,203.66,205.27,202.49,320317.0,final
20250819,203.09,200.82,203.44,199.96,399519.0,final
20250820,200.91,198.95,201.73,196.59,484933.0,final
20250821,199.28,200.6,202.48,198.12,339600.0,final
20250822,201.1,206.72,208.54,200.32,770624.0,final
20250825,206.23,208.3,210.52,205.28,528732.0,final
20250826,208.5,207.3,208.5,205.7,519491.0,final
20250827,206.9,206.97,208.91,205.33,368734.0,final
20250828,207.9,211.46,212.22,206.9,449187.0,final
20250829,211.27,212.74,214.65,208.07,564395.0,final
20250902,212.16,226.3,229.75,206.19,752812.0,final
20250903,223.0,231.45,232.39,210.82,1776136.0,final
20250904,230.5,232.21,232.6,226.11,871111.0,final
20250905,231.58,234.7,235.76,231.0,824558.0,final
20250908,235.14,234.4,238.13,233.67,575851.0,final
20250909,234.42,239.85,240.5,233.22,579538.0,final
20250910,239.82,239.75,241.66,237.85,551715.0,final
20250911,239.78,239.67,242.25,236.25,479863.0,final
20250912,239.78,240.4,242.09,238.15,428916.0,final
20250915,242.5,252.83,253.1,240.88,1002904.0,final
20250916,253.0,251.3,255.0,249.47,603700.0,final
20250917,251.38,251.55,253.0,246.28,566379.0,final
20250918,252.5,252.87,253.99,249.8,550301.0,final
20250919,252.38,255.34,256.0,251.02,993854.0,final
20250922,253.6,253.19,255.78,250.3,532949.0,final
20250923,252.68,252.11,254.36,250.48,426670.0,final
20250924,252.2,247.43,252.56,246.64,445065.0,final
20250925,247.14,247.94,250.23,240.74,513910.0,final
20250926,247.01,246.73,249.42,245.81,299674.0,final
20250929,248.0,243.7,251.15,242.77,530425.0,final
20250930,244.06,242.53,244.6,239.24,591324.0,final
20251001,240.72,244.5,246.3,238.61,492446.0,final
20251002,245.27,246.19,247.0,242.3,399564.0,final
20251003,246.9,245.21,246.9,241.65,485134.0,final
20251006,246.46,249.8,251.32,243.67,455210.0,final
20251007,249.91,245.54,250.44,245.4,355121.0,final
20251008,245.76,244.9,246.12,243.82,326578.0,final
20251009,244.25,241.33,247.71,239.15,427286.0,final
20251010,241.52,235.65,244.09,233.25,507404.0,final
20251013,240.38,244.0,244.5,238.69,397059.0,final
20251014,241.0,245.45,247.12,238.49,328712.0,final
20251015,245.96,250.52,252.11,244.83,416241.0,final
20251016,251.88,250.5,256.96,250.1,426720.0,final
20251017,247.5,253.9,254.22,245.96,372927.0,final
20251020,254.01,256.87,257.33,252.66,330102.0,final
20251021,256.0,255.34,259.5,244.15,817888.0,final
20251022,254.3,251.78,256.85,249.29,580205.0,final
20251023,253.0,255.08,257.04,251.81,306420.0,final
20251024,255.75,260.0,261.68,255.31,467155.0,final
20251027,263.8,270.47,270.64,263.0,582907.0,final
20251028,270.28,268.19,271.25,266.5,499338.0,final
20251029,269.45,293.01,295.78,267.05,696811.0,final
20251030,293.0,284.0,299.5,274.57,1181398.0,final
20251031,284.95,280.71,286.06,277.03,589243.0,final
20251103,281.89,281.82,285.53,279.8,481960.0,final
20251104,279.42,275.25,283.73,275.0,413675.0,final
20251105,276.78,285.38,286.42,275.83,464061.0,final
20251106,284.1,284.93,289.87,281.14,547748.0,final
20251107,285.19,280.73,286.33,275.19,510450.0,final
20251110,284.22,290.88,291.0,282.85,467729.0,final
20251111,288.54,291.67,291.99,287.32,305762.0,final
20251112,293.98,286.01,294.6,283.69,386590.0,final
20251113,288.12,279.21,288.26,277.24,435539.0,final
20251114,277.8,287.62,287.98,270.0,469715.0,final
20251117,292.0,284.45,294.48,283.2,831586.0,final
20251118,284.17,284.28,290.26,278.2,774285.0,final
20251119,286.29,299.43,303.81,283.68,1160769.0,final
20251120,297.47,289.5,306.42,286.05,971917.0,final
20251121,292.15,302.5,303.92,286.64,1223372.0,final
20251124,307.5,327.0,327.19,305.0,1392967.0,final
20251125,326.8,325.3,332.98,317.65,1416981.0,final
20251126,328.69,320.57,330.8,316.79,793121.0,final
20251128,323.15,319.89,326.85,316.79,447665.0,final
20251201,318.0,315.7,319.85,313.89,584997.0,final
20251202,315.78,316.37,318.38,313.91,526906.0,final
20251203,317.13,320.25,321.58,314.0,646348.0,final
20251204,320.0,317.62,322.5,314.7,479454.0,final
20251205,319.01,320.5,323.16,318.01,459802.0,final
20251208,322.7,314.34,324.0,311.22,528384.0,final
20251209,313.73,316.32,317.99,311.5,416564.0,final
20251210,317.5,318.72,321.31,314.57,486524.0,final
20251211,317.01,313.5,321.12,308.6,606488.0,final
20251212,315.04,308.79,315.47,305.56,484355.0,final
20251215,309.91,306.91,312.09,304.88,451230.0,final
20251216,306.0,305.57,310.77,302.59,516445.0,final
20251217,307.29,297.22,308.87,295.7,714858.0,final
20251218,298.5,302.09,303.96,297.2,538449.0,final
20251219,303.9,307.77,307.8,300.97,859898.0,final
20251222,309.03,310.09,310.79,305.3,417938.0,final
20251223,309.69,315.03,315.1,308.5,394875.0,final
20251224,315.56,313.94,315.98,311.92,147360.0,final
20251226,314.0,313.2,315.09,312.27,179557.0,final
20251229,312.29,312.9,314.02,310.0,269740.0,final
20251230,313.56,313.3,316.95,312.33,274205.0,final
20251231,312.62,312.8,314.58,311.44,254330.0,final
20260102,316.45,315.08,322.5,310.33,515203.0,final
20260105,315.88,316.6,319.02,314.63,458836.0,final
20260106,316.35,314.39,320.94,311.78,505049.0,final
20260107,313.4,322.36,326.15,312.78,566787.0,final
20260108,322.82,325.31,330.32,320.11,480538.0,final
20260109,326.14,329.2,330.83,325.7,400336.0,final
20260112,325.01,331.28,334.04,324.51,508074.0,final
20260113,333.6,337.25,340.49,332.57,555599.0,final
20260114,337.15,335.35,337.99,330.48,478946.0,final
20260115,337.15,333.3,338.35,330.74,455072.0,final
20260116,334.12,329.55,336.48,327.7,589133.0,final
20260120,321.42,321.0,330.83,316.58,551633.0,final
20260121,321.94,330.0,332.48,318.2,517113.0,final
20260122,331.3,331.23,335.6,328.75,400734.0,final
20260123,330.65,327.5,333.69,327.3,425643.0,final
20260126,327.73,334.02,335.84,325.49,425006.0,final
20260127,335.1,335.68,338.29,333.48,291737.0,final
20260128,335.7,341.2,347.0,331.94,427017.0,final
20260129,342.12,336.65,343.27,326.54,593480.0,final
20260130,334.75,337.8,340.0,330.41,477195.0,final
20260202,334.5,347.38,347.91,330.0,535305.0,final
20260203,347.68,341.43,349.75,337.47,586050.0,final
20260204,341.78,331.75,348.9,308.0,1112810.0,final
20260205,328.95,322.0,334.09,306.46,1380839.0,final
20260206,326.74,323.78,330.93,319.92,859278.0,final
20260209,323.74,324.26,327.7,317.26,607392.0,final
20260210,324.24,318.89,324.71,314.61,625683.0,final
20260211,319.13,311.69,321.22,309.66,673282.0,final
20260212,313.0,308.0,316.24,307.2,792620.0,final
20260213,308.1,305.72,310.5,303.71,608385.0,final
20260217,303.58,300.5,304.44,296.25,586850.0,final
20260218,303.0,303.3,305.38,301.25,471586.0,final
20260219,304.65,305.14,305.47,300.04,395145.0,final
20260220,306.99,315.45,316.5,303.89,783593.0,final
20260223,314.2,312.37,319.52,309.86,460542.0,final
20260224,311.5,311.07,312.9,305.93,369045.0,final
20260225,311.72,312.01,313.64,309.44,441353.0,final
20260226,312.18,307.25,314.48,302.34,539829.0,final
20260227,308.17,309.2,312.37,303.78,671186.0,final
20260302,303.23,305.0,308.49,301.3,454952.0,final
20260303,300.8,302.08,303.94,296.0,527643.0,final
20260304,302.0,303.86,305.47,298.41,460985.0,final
20260305,301.78,301.25,305.41,298.0,572212.0,final
20260306,301.51,297.13,301.92,293.74,380857.0,final
20260309,292.25,304.66,307.05,289.79,472454.0,final
20260310,306.99,308.0,309.51,304.05,338972.0,final
20260311,306.85,305.9,311.42,305.11,381378.0,final
20260312,306.5,304.0,308.94,301.03,358513.0,final
20260313,302.65,301.51,308.0,300.44,370652.0,final
20260316,302.58,304.54,306.49,301.52,376115.0,final
20260317,304.25,310.39,311.42,302.96,333959.0,final
20260318,311.54,307.5,313.1,306.21,307586.0,final
20260319,306.44,307.33,308.4,302.35,323750.0,final
20260320,306.86,302.58,307.11,298.27,724645.0,final
20260323,297.92,301.7,307.57,292.0,446259.0,final
20260324,302.42,293.36,302.96,290.11,566133.0,final
20260325,293.31,290.09,296.0,289.24,469295.0,final
20260326,289.83,281.5,291.0,278.58,596728.0,final
20260327,282.17,272.62,283.99,272.58,538283.0,final
20260330,274.0,272.18,277.09,272.0,537448.0,final
20260331,275.2,289.63,289.64,274.33,683740.0,final
20260401,290.8,297.71,300.52,287.56,603685.0,final
20260402,292.41,295.85,298.08,288.06,313922.0,final
20260406,297.16,299.6,301.28,295.18,264770.0,final
20260407,299.32,314.76,315.95,297.72,360821.0,final
20260408,316.93,316.79,322.08,315.02,567914.0,final
20260409,315.52,318.29,319.54,311.06,365154.0,final
20260410,318.02,317.48,321.83,316.32,292297.0,final
20260413,314.0,321.08,321.63,313.07,301294.0,final
20260414,322.55,333.5,333.5,321.1,423394.0,final
20260415,332.3,337.3,337.5,330.9,395379.0,final
20260416,337.28,336.69,339.88,334.52,307224.0,final
20260417,335.75,340.65,342.32,335.3,413739.0,final
20260420,338.0,338.01,341.4,336.26,287819.0,final
20260421,338.85,335.1,339.34,331.02,332381.0,final
20260422,335.3,338.5,339.82,334.0,314938.0,final
20260423,338.0,339.66,341.96,335.2,295911.0,final
20260424,339.66,343.59,345.27,335.39,438744.0,final
20260427,345.0,352.28,353.18,342.73,467884.0,final
20260428,350.25,350.17,352.68,345.98,428510.0,final
20260429,350.3,375.29,376.6,344.21,561717.0,final
20260430,373.0,384.85,386.29,365.82,1221953.0,final
20260501,387.18,385.34,391.39,379.05,594272.0,final
20260504,387.6,382.86,388.3,379.79,494256.0,final
20260505,383.91,394.7,399.16,383.27,477841.0,final
20260506,394.8,397.32,399.85,392.7,577380.0,final
20260507,399.7,396.95,403.63,392.68,448008.0,final
20260508,399.65,399.5,402.0,396.36,408324.0,final
20260511,398.0,389.39,399.0,387.1,546516.0,final
20260512,387.18,389.68,390.84,382.77,454961.0,final
20260513,389.77,403.7,403.84,384.91,544815.0,final
20260514,403.6,400.39,404.39,395.84,416926.0,final
20260515,395.24,395.25,399.83,392.56,388026.0,final
20260518,394.0,398.8,408.61,392.5,514953.0,final
20260519,401.59,387.8,401.7,386.11,659548.0,final
20260520,389.16,387.39,393.86,382.9,580970.0,final
20260521,387.41,389.26,392.5,383.02,435449.0,final
20260522,389.7,382.26,390.8,381.77,347955.0,final
20260526,385.8,388.79,389.26,382.6,458680.0,final
20260527,388.89,389.06,393.88,384.9,419918.0,final
20260528,387.94,389.3,394.81,385.16,375866.0,final
20260529,388.6,380.57,389.5,378.46,782100.0,final
20260601,380.0,373.66,381.8,366.3,437169.0,final
20260602,369.18,362.99,373.54,358.44,959288.0,final
20260603,363.62,357.94,366.45,355.88,928710.0,final
20260604,360.68,370.83,373.25,357.29,780686.0,final
20260605,369.4,364.34,372.19,363.77,694175.0,final
20260608,364.5,363.03,369.61,360.53,493304.0,final
20260609,364.86,364.0,372.08,357.3,539341.0,final
20260610,361.94,354.62,368.56,353.71,560986.0,final
20260611,359.0,360.17,361.28,346.36,632233.0,final
20260612,359.98,360.88,366.57,354.94,445740.0,final
20260615,365.65,369.21,372.99,364.2,502042.0,final
20260616,369.02,371.94,376.0,367.06,475680.0,final
20260617,373.1,365.64,373.46,362.02,467991.0,final
20260618,364.4,366.4,369.48,358.67,783734.0,final
20260622,363.95,346.2,365.47,341.72,822826.0,final
20260623,340.69000244140625,346.1300048828125,349.2900085449219,340.20001220703125,34007700.0,final
20260624,349.0400085449219,345.2900085449219,353.4800109863281,341.92999267578125,44997300.0,final
20260625,336.7300109863281,343.7099914550781,345.57000732421875,335.8399963378906,44491400.0,final
20260626,342.54998779296875,337.3900146484375,346.3599853515625,330.20001220703125,114706300.0,final
20260629,341.8299865722656,353.6499938964844,354.3500061035156,340.6700134277344,34213900.0,final
20260630,353.8699951171875,357.3699951171875,358.6199951171875,350.3999938964844,35237200.0,final
20260701,358.239990234375,361.2099914550781,362.9700012207031,356.42999267578125,26660281.0,final
