datetime,open,close,high,low,volume,status
20250604,206.59,207.23,208.18,205.18,17855500.0,1
20250605,209.51,207.91,212.81,207.56,32038700.0,1
20250606,212.42,213.57,213.87,210.5,25195700.0,1
20250609,214.75,216.98,217.85,212.88,22644500.0,1
20250610,216.7,217.61,217.69,214.15,19149700.0,1
20250611,217.41,213.2,218.4,212.89,22754200.0,1
20250612,211.68,213.24,213.58,211.33,14877100.0,1
20250613,209.96,212.1,214.05,209.62,15959200.0,1
20250616,212.31,216.1,217.06,211.6,18303200.0,1
20250617,215.28,214.82,217.41,214.56,17671300.0,1
20250618,215.09,212.52,217.96,212.34,23080200.0,1
20250620,214.68,209.69,214.89,208.27,35408700.0,1
20250623,209.79,208.47,210.39,207.31,21589700.0,1
20250624,212.23,212.77,214.34,211.04,21334500.0,1
20250625,214.62,211.99,216.03,211.11,18956900.0,1
20250626,213.14,217.12,218.04,212.01,29229700.0,1
20250627,219.99,223.3,223.3,216.74,44080400.0,1
20250630,223.52,219.39,223.82,219.12,31957900.0,1
20250701,219.5,220.46,221.88,217.93,23684000.0,1
20250702,219.65,219.92,221.6,219.06,17848200.0,1
20250703,221.82,223.41,224.01,221.36,18857600.0,1
20250707,223.07,223.47,224.29,222.37,22489200.0,1
20250708,223.87,219.36,224.0,218.43,29363900.0,1
20250709,221.07,222.54,224.29,220.47,24573900.0,1
20250710,221.53,222.26,222.79,219.7,18565600.0,1
20250711,223.58,225.02,226.68,222.37,34904700.0,1
20250714,225.01,225.69,226.66,224.24,20488000.0,1
20250715,226.2,226.35,227.27,225.45,21558500.0,1
20250716,225.92,223.19,226.1,222.18,24030300.0,1
20250717,223.39,223.88,224.5,222.51,18443800.0,1
20250718,225.14,226.13,226.4,222.98,21809600.0,1
20250721,225.84,229.3,229.69,225.65,25361100.0,1
20250722,229.64,227.47,230.0,226.35,21050900.0,1
20250723,228.47,228.29,228.79,227.09,15677500.0,1
20250724,229.18,232.23,236.0,228.64,28565900.0,1
20250725,232.14,231.44,232.48,231.18,15269700.0,1
20250728,233.35,232.79,234.29,232.25,14801100.0,1
20250729,234.15,231.01,234.72,230.31,19484400.0,1
20250730,231.64,230.19,231.8,229.29,16594200.0,1
20250731,235.83,234.11,236.53,231.4,55245900.0,1
20250801,217.21,214.75,220.44,212.8,73937200.0,1
20250804,217.44,211.65,217.44,211.42,51106400.0,1
20250805,213.05,213.75,216.3,212.87,33268300.0,1
20250806,214.68,222.31,222.65,213.74,35402000.0,1
20250807,221.0,223.13,226.22,220.82,27135100.0,1
20250808,223.14,222.69,223.8,221.88,19574500.0,1
20250811,222.0,221.3,223.05,220.4,21557700.0,1
20250812,222.2,221.47,223.5,219.05,22374800.0,1
20250813,222.0,224.56,224.92,222.0,22912600.0,1
20250814,227.4,230.98,233.11,227.02,41060700.0,1
20250815,232.58,231.03,234.08,229.8,25056100.0,1
20250818,230.32,231.49,231.91,228.33,13895600.0,1
20250819,230.09,228.01,230.53,227.12,17028700.0,1
20250820,227.07,223.81,227.27,220.91,19622700.0,1
20250821,222.77,221.95,222.78,220.5,19778700.0,1
20250822,222.8,228.84,229.14,220.82,23587700.0,1
20250825,227.32,227.94,229.6,227.22,12808000.0,1
20250826,227.11,228.71,229.0,226.02,10786000.0,1
20250827,228.57,229.12,229.87,227.81,11714200.0,1
20250828,229.29,231.6,232.71,228.02,17121000.0,1
20250829,231.32,229.0,231.82,228.16,13572900.0,1
20250902,223.72,225.34,226.17,221.83,20990100.0,1
20250903,225.25,225.99,227.17,224.36,16554000.0,1
20250904,230.99,235.68,235.77,230.78,39721700.0,1
20250905,235.08,232.33,236.0,231.93,23153400.0,1
20250908,235.0,235.84,237.6,233.75,21043800.0,1
20250909,236.37,238.24,238.85,235.08,16254800.0,1
20250910,237.52,230.33,237.68,229.09,40878600.0,1
20250911,231.36,229.95,231.53,229.33,22561500.0,1
20250912,230.35,228.15,230.79,226.29,23248800.0,1
20250915,230.63,231.43,233.73,230.32,20972400.0,1
20250916,232.94,234.05,235.9,232.23,22513100.0,1
20250917,233.71,231.62,234.3,228.71,25197700.0,1
20250918,232.48,231.23,233.48,228.79,21751500.0,1
20250919,232.37,231.48,234.16,229.7,29534300.0,1
20250922,230.52,227.63,230.58,227.51,25472000.0,1
20250923,227.9,220.71,227.9,220.07,45033700.0,1
20250924,224.22,220.21,224.56,219.45,28823800.0,1
20250925,220.02,218.15,220.67,216.47,30191500.0,1
20250926,219.08,219.78,221.05,218.02,22778200.0,1
20250929,220.07,222.17,222.6,219.3,20768500.0,1
20250930,222.0,219.57,222.24,217.89,26194500.0,1
20251001,217.3,220.63,222.15,216.61,25587600.0,1
20251002,221.01,222.41,222.81,218.94,25111200.0,1
20251003,223.44,219.51,224.2,219.34,26804700.0,1
20251006,221.0,220.9,221.73,216.03,26587400.0,1
20251007,220.83,221.78,222.89,220.17,18210300.0,1
20251008,222.92,225.22,226.73,221.19,28120300.0,1
20251009,225.0,227.74,228.21,221.75,29527600.0,1
20251010,226.11,216.37,228.25,216.0,43370000.0,1
20251013,217.72,220.07,220.68,217.04,20421500.0,1
20251014,215.55,216.39,219.32,212.6,25615800.0,1
20251015,216.62,215.57,217.71,212.66,28146000.0,1
20251016,215.67,214.47,218.59,212.81,24794100.0,1
20251017,214.56,213.04,214.8,211.03,24229900.0,1
20251020,213.92,216.48,216.69,213.59,18274800.0,1
20251021,218.3,222.03,223.32,217.99,28504300.0,1
20251022,219.3,217.95,220.01,216.52,24353300.0,1
20251023,218.82,221.09,221.3,218.18,17684200.0,1
20251024,221.96,224.21,225.4,221.9,22098000.0,1
20251027,227.7,226.97,228.4,225.54,22131600.0,1
20251028,228.22,229.25,231.49,226.21,30136100.0,1
20251029,231.67,230.3,232.82,227.76,31423400.0,1
20251030,227.06,222.86,228.44,222.75,45184800.0,1
20251031,250.14,244.22,250.5,243.98,96797300.0,1
20251103,255.53,254.0,258.6,252.9,54969800.0,1
20251104,250.38,249.32,255.44,248.66,27875500.0,1
20251105,249.15,250.2,251.0,246.16,21084400.0,1
20251106,249.16,243.04,250.38,242.17,25036500.0,1
20251107,242.99,244.41,244.9,238.49,21887300.0,1
20251110,248.35,248.4,251.75,245.59,19638000.0,1
20251111,248.38,249.1,249.75,247.23,12214400.0,1
20251112,250.28,244.2,250.37,243.75,16168200.0,1
20251113,243.17,237.58,243.75,236.5,19753000.0,1
20251114,234.99,234.69,238.73,232.89,21448600.0,1
20251117,233.25,232.87,234.6,229.19,35082400.0,1
20251118,228.1,222.55,230.2,222.42,36711900.0,1
20251119,223.74,222.69,223.74,218.52,32604500.0,1
20251120,226.99,217.14,227.41,216.74,29998300.0,1
20251121,216.34,220.69,222.21,215.18,37224800.0,1
20251124,222.59,226.28,227.33,222.28,25295500.0,1
20251125,226.26,229.67,230.52,223.8,20580100.0,1
20251126,230.67,229.16,231.75,228.77,18706000.0,1
20251128,231.33,233.22,233.29,230.22,11582400.0,1
20251201,233.22,233.88,235.8,232.25,21636600.0,1
20251202,234.91,234.42,238.97,233.55,27927500.0,1
20251203,233.35,232.38,233.38,230.61,19380100.0,1
20251204,232.76,229.11,233.5,226.8,26974400.0,1
20251205,230.32,229.53,231.24,228.54,16055700.0,1
20251208,229.64,226.89,230.83,226.27,18221300.0,1
20251209,226.84,227.92,228.57,225.11,11905300.0,1
20251210,228.81,231.78,232.42,228.46,20391200.0,1
20251211,230.94,230.28,232.11,228.69,14658700.0,1
20251212,229.87,226.19,230.13,225.12,19541800.0,1
20251215,227.93,222.54,227.93,222.0,23015500.0,1
20251216,223.03,222.56,223.66,221.13,17127200.0,1
20251217,224.66,221.27,225.19,220.99,18343800.0,1
20251218,225.77,226.76,229.23,224.41,21082800.0,1
20251219,226.77,227.35,229.13,225.58,27835900.0,1
20251222,228.61,228.43,229.48,226.71,17259100.0,1
20251223,229.06,232.14,232.45,228.73,17083700.0,1
20251224,232.12,232.38,232.95,231.33,6720200.0,1
20251226,232.04,232.52,232.99,231.18,8613700.0,1
20251229,231.94,232.07,232.6,230.77,10899000.0,1
20251230,231.2,232.53,232.77,230.2,12830400.0,1
20251231,232.91,230.82,233.0,230.12,11699500.0,1
20260102,231.23,226.5,235.46,224.7,30829700.0,1
20260105,228.84,233.06,234.0,227.18,26917400.0,1
20260106,232.1,240.93,243.18,232.07,31669500.0,1
20260107,239.61,241.56,245.29,239.52,25324700.0,1
20260108,243.06,246.29,246.41,241.88,22399100.0,1
20260109,244.65,247.38,247.86,242.24,18822400.0,1
20260112,246.69,246.47,248.94,245.96,19753700.0,1
20260113,246.75,242.6,247.66,240.25,23071200.0,1
20260114,241.15,236.65,241.28,236.22,24469800.0,1
20260115,239.31,238.18,240.65,236.63,25434000.0,1
20260116,239.06,239.12,239.57,236.41,18843300.0,1
20260120,233.76,231.0,235.09,229.34,25689600.0,1
20260121,231.09,231.31,232.3,226.88,26704300.0,1
20260122,234.05,234.34,235.72,230.9,17812300.0,1
20260123,234.96,239.16,240.45,234.57,20237300.0,1
20260126,240.03,238.42,240.95,237.54,16981100.0,1
20260127,239.69,244.68,244.88,238.08,23880900.0,1
20260128,246.37,243.01,247.78,241.53,23817000.0,1
20260129,242.86,241.73,243.0,236.74,27385700.0,1
20260130,239.89,239.3,243.32,237.64,22831000.0,1
20260202,238.21,242.96,245.63,238.17,20836100.0,1
20260203,245.1,238.62,246.35,235.45,31008000.0,1
20260204,238.86,232.99,238.86,231.82,28074500.0,1
20260205,224.91,222.69,226.31,220.38,48560400.0,1
20260206,202.69,210.32,211.44,200.31,111619500.0,1
20260209,208.97,208.72,212.81,203.35,61608700.0,1
20260210,208.57,206.96,212.65,206.41,41903000.0,1
20260211,208.05,204.08,208.57,202.49,41176800.0,1
20260212,203.96,199.6,203.96,197.56,49846300.0,1
20260213,198.88,198.79,201.16,197.27,39507000.0,1
20260217,198.2,201.15,201.74,196.0,43396800.0,1
20260218,202.15,204.79,206.86,201.51,31791800.0,1
20260219,204.03,204.86,205.64,202.81,22155900.0,1
20260220,204.76,210.11,211.17,203.75,42467800.0,1
20260223,208.09,205.27,208.43,203.11,34673900.0,1
20260224,205.5,208.56,210.36,203.25,23335400.0,1
