datetime,ma200,ma150,ma50
202606301531,315.4739,333.2184,370.4423
202606301532,315.4737,333.2181,370.4414
202606301533,315.4729,333.2171,370.4386
202606301534,315.4733,333.2175,370.4398
202606301535,315.4723,333.2163,370.436
202606301536,315.4727,333.2168,370.4375
202606301537,315.4712,333.2148,370.4315
202606301538,315.4724,333.2164,370.4365
202606301539,315.4731,333.2173,370.4392
202606301540,315.4736,333.2179,370.441
202606301541,315.4743,333.2189,370.444
202606301542,315.475,333.2199,370.4468
202606301543,315.4734,333.2177,370.4404
202606301544,315.4743,333.2189,370.444
202606301545,315.4754,333.2205,370.4486
202606301546,315.4765,333.2219,370.4528
202606301547,315.4766,333.222,370.4532
202606301548,315.4751,333.2199,370.447
202606301549,315.4747,333.2194,370.4454
202606301550,315.4746,333.2193,370.445
202606301551,315.4734,333.2177,370.4404
202606301552,315.4743,333.2189,370.444
202606301553,315.475,333.2199,370.4468
202606301554,315.4758,333.2209,370.45
202606301555,315.4779,333.2237,370.4584
202606301556,315.4774,333.2231,370.4564
202606301557,315.4778,333.2235,370.4578
202606301558,315.4787,333.2248,370.4617
202606301559,315.479,333.2252,370.4628
202606301600,315.4809,333.2277,370.4702
202606301601,315.4803,333.2269,370.468
202606301602,315.4789,333.225,370.4623
202606301603,315.4783,333.2243,370.46
202606301604,315.4781,333.2239,370.459
202606301605,315.4779,333.2237,370.4582
202606301606,315.4789,333.225,370.4623
202606301607,315.4787,333.2248,370.4616
202606301608,315.4771,333.2227,370.4553
202606301609,315.4776,333.2233,370.4571
202606301610,315.4777,333.2235,370.4577
202606301611,315.4785,333.2245,370.4606
202606301612,315.4773,333.223,370.4562
202606301613,315.477,333.2225,370.4548
202606301614,315.4773,333.223,370.4562
202606301615,315.4801,333.2267,370.4674
202606301616,315.4807,333.2274,370.4694
202606301617,315.4807,333.2275,370.4696
202606301618,315.48,333.2266,370.4669
202606301619,315.48,333.2265,370.4667
202606301620,315.4809,333.2277,370.4704
202606301621,315.4809,333.2277,370.4702
202606301622,315.4823,333.2295,370.4758
202606301623,315.4822,333.2294,370.4754
202606301624,315.4817,333.2287,370.4734
202606301625,315.4808,333.2275,370.4698
202606301626,315.4804,333.2271,370.4686
202606301627,315.4814,333.2284,370.4724
202606301628,315.4807,333.2274,370.4694
202606301629,315.4803,333.2269,370.468
202606301630,315.4814,333.2284,370.4724
202606301631,315.4816,333.2287,370.4732
202606301632,315.4812,333.2281,370.4716
202606301633,315.4829,333.2303,370.4782
202606301634,315.4823,333.2295,370.4758
202606301635,315.4806,333.2273,370.4691
202606301636,315.4823,333.2296,370.4759
202606301637,315.482,333.2292,370.4749
202606301638,315.4829,333.2305,370.4786
202606301639,315.4828,333.2303,370.478
202606301640,315.4835,333.2312,370.4808
202606301641,315.4836,333.2313,370.4812
202606301642,315.4839,333.2317,370.4822
202606301643,315.4829,333.2305,370.4786
202606301644,315.4815,333.2285,370.4728
202606301645,315.4831,333.2307,370.4792
202606301646,315.4839,333.2317,370.4824
202606301647,315.4838,333.2316,370.4821
202606301648,315.4837,333.2314,370.4814
202606301649,315.4835,333.2312,370.4808
202606301650,315.4825,333.2298,370.4766
202606301651,315.4822,333.2295,370.4756
202606301652,315.4813,333.2283,370.472
202606301653,315.4799,333.2264,370.4665
202606301654,315.48,333.2265,370.4666
202606301655,315.4801,333.2267,370.4672
202606301656,315.4804,333.2271,370.4684
202606301657,315.4803,333.2269,370.4678
202606301658,315.4803,333.2269,370.4679
202606301659,315.4814,333.2284,370.4723
202606301700,315.4811,333.2279,370.471
202606301701,315.4791,333.2253,370.4631
202606301702,315.4785,333.2245,370.4608
202606301703,315.4786,333.2247,370.4612
202606301704,315.4797,333.2261,370.4656
202606301705,315.4793,333.2255,370.4638
202606301706,315.4792,333.2255,370.4636
202606301707,315.4807,333.2275,370.4697
202606301708,315.4808,333.2275,370.4698
202606301709,315.48,333.2265,370.4667
202606301710,315.4803,333.2269,370.468
202606301711,315.4801,333.2267,370.4674
202606301712,315.4799,333.2264,370.4664
202606301713,315.4798,333.2263,370.466
202606301714,315.4797,333.2261,370.4656
202606301715,315.4795,333.2259,370.4648
202606301716,315.4799,333.2264,370.4664
202606301717,315.4809,333.2277,370.4704
202606301718,315.4809,333.2277,370.4702
202606301719,315.4805,333.2272,370.4688
202606301720,315.4792,333.2255,370.4636
202606301721,315.4795,333.2259,370.4648
202606301722,315.4779,333.2238,370.4585
202606301723,315.4777,333.2234,370.4575
202606301724,315.4778,333.2236,370.458
202606301725,315.4767,333.2221,370.4534
202606301726,315.4752,333.2201,370.4476
202606301727,315.4756,333.2207,370.4492
202606301728,315.474,333.2185,370.4428
202606301729,315.4728,333.2169,370.438
202606301730,315.4722,333.2161,370.4355
202606301731,315.4723,333.2163,370.436
202606301732,315.4731,333.2173,370.439
