datetime,open,close,high,low,volume
202606230809,115.6,115.89,115.9,115.45,20.0
202606230810,115.89,115.89,115.89,115.89,0.0
202606230811,115.98,115.98,115.98,115.98,1.0
202606230812,115.98,115.98,115.98,115.98,0.0
202606230813,115.98,115.98,115.98,115.98,0.0
202606230814,115.98,115.98,115.98,115.98,0.0
202606230815,115.98,115.98,115.98,115.98,0.0
202606230816,115.98,115.98,115.98,115.98,0.0
202606230817,115.98,115.98,115.98,115.98,0.0
202606230818,115.98,115.98,115.98,115.98,0.0
202606230819,115.98,115.98,115.98,115.98,0.0
202606230820,115.98,115.98,115.98,115.98,0.0
202606230821,115.98,115.98,115.98,115.98,0.0
202606230822,115.98,115.98,115.98,115.98,0.0
202606230823,115.98,115.98,115.98,115.98,0.0
202606230824,115.98,115.98,115.98,115.98,0.0
202606230825,115.98,115.98,115.98,115.98,0.0
202606230826,115.98,115.98,115.98,115.98,1.0
202606230827,115.98,115.98,115.98,115.98,0.0
202606230828,115.98,115.98,115.98,115.98,0.0
202606230829,115.98,115.98,115.98,115.98,0.0
202606230830,115.98,115.98,115.98,115.98,0.0
202606230831,115.98,115.98,115.98,115.98,0.0
202606230832,115.98,115.98,115.98,115.98,0.0
202606230833,115.98,115.98,115.98,115.98,0.0
202606230834,115.98,115.98,115.98,115.98,0.0
202606230835,115.98,115.98,115.98,115.98,0.0
202606230836,115.98,115.98,115.98,115.98,0.0
202606230837,115.98,115.98,115.98,115.98,0.0
202606230838,115.98,115.98,115.98,115.98,0.0
202606230839,115.98,115.98,115.98,115.98,0.0
202606230840,115.98,115.98,115.98,115.98,0.0
202606230841,115.98,115.98,115.98,115.98,0.0
202606230842,115.98,115.98,115.98,115.98,0.0
202606230843,115.98,115.98,115.98,115.98,0.0
202606230844,115.98,115.98,115.98,115.98,0.0
202606230845,115.98,115.98,115.98,115.98,0.0
202606230846,115.98,115.98,115.98,115.98,0.0
202606230847,115.98,115.98,115.98,115.98,0.0
202606230848,115.98,115.98,115.98,115.98,0.0
202606230849,115.98,115.98,115.98,115.98,0.0
202606230850,115.98,115.98,115.98,115.98,0.0
202606230851,115.98,115.98,115.98,115.98,0.0
202606230852,115.98,115.98,115.98,115.98,0.0
202606230853,115.98,115.98,115.98,115.98,0.0
202606230854,115.98,115.98,115.98,115.98,0.0
202606230855,115.98,115.98,115.98,115.98,0.0
202606230856,115.98,115.98,115.98,115.98,0.0
202606230857,115.98,115.98,115.98,115.98,0.0
202606230858,115.98,115.98,115.98,115.98,0.0
202606230859,115.98,115.98,115.98,115.98,0.0
202606230900,115.98,115.98,115.98,115.98,0.0
202606230901,115.98,115.98,115.98,115.98,0.0
202606230902,115.98,115.98,115.98,115.98,0.0
202606230903,115.98,115.98,115.98,115.98,0.0
202606230904,115.98,115.98,115.98,115.98,0.0
202606230905,115.98,115.98,115.98,115.98,0.0
202606230906,115.98,115.98,115.98,115.98,0.0
202606230907,115.98,115.98,115.98,115.98,0.0
202606230908,115.98,115.98,115.98,115.98,0.0
202606230909,115.98,115.98,115.98,115.98,0.0
202606230910,115.98,115.98,115.98,115.98,0.0
202606230911,115.98,115.98,115.98,115.98,0.0
202606230912,115.98,115.98,115.98,115.98,0.0
202606230913,115.98,115.98,115.98,115.98,0.0
202606230914,115.98,115.98,115.98,115.98,0.0
202606230915,115.98,115.98,115.98,115.98,0.0
202606230916,115.98,115.98,115.98,115.98,0.0
202606230917,115.98,115.98,115.98,115.98,0.0
202606230918,115.98,115.98,115.98,115.98,0.0
202606230919,115.98,115.98,115.98,115.98,0.0
202606230920,115.98,115.98,115.98,115.98,0.0
202606230921,115.98,115.98,115.98,115.98,0.0
202606230922,115.98,115.98,115.98,115.98,0.0
202606230923,115.98,115.98,115.98,115.98,0.0
202606230924,115.98,115.98,115.98,115.98,0.0
202606230925,115.98,115.98,115.98,115.98,0.0
202606230926,115.98,115.98,115.98,115.98,0.0
202606230927,115.98,115.98,115.98,115.98,0.0
202606230928,115.98,115.98,115.98,115.98,0.0
202606230929,115.98,115.98,115.98,115.98,0.0
202606230930,115.98,115.98,115.98,115.98,0.0
202606230931,115.98,115.98,115.98,115.98,0.0
202606230932,115.98,115.98,115.98,115.98,0.0
202606230933,115.98,115.98,115.98,115.98,0.0
202606230934,115.98,115.98,115.98,115.98,0.0
202606230935,115.98,115.98,115.98,115.98,0.0
202606230936,115.98,115.98,115.98,115.98,0.0
202606230937,115.98,115.98,115.98,115.98,0.0
202606230938,115.98,115.98,115.98,115.98,0.0
202606230939,115.98,115.98,115.98,115.98,0.0
202606230940,115.98,115.98,115.98,115.98,0.0
202606230941,115.98,115.98,115.98,115.98,0.0
202606230942,115.98,115.98,115.98,115.98,0.0
202606230943,115.98,115.98,115.98,115.98,0.0
202606230944,115.98,115.98,115.98,115.98,0.0
202606230945,115.98,115.98,115.98,115.98,0.0
202606230946,115.98,115.98,115.98,115.98,0.0
202606230947,115.98,115.98,115.98,115.98,0.0
202606230948,115.98,115.98,115.98,115.98,0.0
202606230949,115.98,115.98,115.98,115.98,0.0
202606230950,115.98,115.98,115.98,115.98,0.0
202606230951,115.98,115.98,115.98,115.98,0.0
202606230952,115.98,115.98,115.98,115.98,0.0
