datetime,open,close,high,low,volume
202606230800,484.57,484.6,484.6,484.57,3.0
202606230801,484.6,484.57,484.6,484.57,2.0
202606230802,484.57,484.57,484.57,484.57,0.0
202606230803,484.57,484.57,484.57,484.57,0.0
202606230804,484.57,484.57,484.57,484.57,0.0
202606230805,484.57,484.57,484.57,484.57,0.0
202606230806,485.0,485.0,485.0,485.0,1.0
202606230807,485.0,485.0,485.0,485.0,0.0
202606230808,485.0,485.0,485.0,485.0,0.0
202606230809,485.0,485.0,485.0,485.0,0.0
202606230810,485.0,485.0,485.0,485.0,0.0
202606230811,484.3,485.19,485.19,484.3,11.0
202606230812,485.19,485.19,485.19,485.19,0.0
202606230813,485.19,485.19,485.19,485.19,0.0
202606230814,485.19,485.19,485.19,485.19,0.0
202606230815,485.19,485.19,485.19,485.19,0.0
202606230816,485.19,485.19,485.19,485.19,0.0
202606230817,485.19,485.19,485.19,485.19,0.0
202606230818,485.19,485.19,485.19,485.19,0.0
202606230819,485.19,485.19,485.19,485.19,0.0
202606230820,485.19,485.19,485.19,485.19,0.0
202606230821,485.19,485.19,485.19,485.19,0.0
202606230822,485.19,485.19,485.19,485.19,0.0
202606230823,485.19,485.19,485.19,485.19,0.0
202606230824,485.19,485.19,485.19,485.19,0.0
202606230825,485.19,485.19,485.19,485.19,0.0
202606230826,485.19,485.19,485.19,485.19,0.0
202606230827,485.19,485.19,485.19,485.19,0.0
202606230828,485.19,485.19,485.19,485.19,0.0
202606230829,485.19,485.19,485.19,485.19,0.0
202606230830,485.19,485.19,485.19,485.19,0.0
202606230831,485.19,485.19,485.19,485.19,0.0
202606230832,485.19,485.19,485.19,485.19,0.0
202606230833,485.19,485.19,485.19,485.19,0.0
202606230834,485.1,485.1,485.1,485.1,1.0
202606230835,485.1,485.1,485.1,485.1,0.0
202606230836,485.1,485.1,485.1,485.1,0.0
202606230837,485.1,485.1,485.1,485.1,0.0
202606230838,485.1,485.1,485.1,485.1,0.0
202606230839,485.1,485.1,485.1,485.1,0.0
202606230840,485.1,485.1,485.1,485.1,0.0
202606230841,485.1,485.1,485.1,485.1,0.0
202606230842,485.1,485.1,485.1,485.1,0.0
202606230843,485.1,485.1,485.1,485.1,0.0
202606230844,485.1,485.1,485.1,485.1,0.0
202606230845,485.1,485.1,485.1,485.1,0.0
202606230846,485.1,485.1,485.1,485.1,0.0
202606230847,485.1,485.1,485.1,485.1,0.0
202606230848,485.1,485.1,485.1,485.1,0.0
202606230849,485.1,485.1,485.1,485.1,0.0
202606230850,485.1,485.1,485.1,485.1,0.0
202606230851,485.1,485.1,485.1,485.1,0.0
202606230852,485.1,485.1,485.1,485.1,0.0
202606230853,485.1,485.1,485.1,485.1,0.0
202606230854,485.1,485.1,485.1,485.1,0.0
202606230855,485.1,485.1,485.1,485.1,0.0
202606230856,485.1,485.1,485.1,485.1,0.0
202606230857,485.1,485.1,485.1,485.1,0.0
202606230858,485.1,485.1,485.1,485.1,0.0
202606230859,485.1,485.1,485.1,485.1,0.0
202606230900,485.1,485.1,485.1,485.1,0.0
202606230901,485.1,485.1,485.1,485.1,0.0
202606230902,485.1,485.1,485.1,485.1,0.0
202606230903,485.1,485.1,485.1,485.1,0.0
202606230904,485.1,485.1,485.1,485.1,0.0
202606230905,485.1,485.1,485.1,485.1,0.0
202606230906,485.1,485.1,485.1,485.1,0.0
202606230907,485.1,485.1,485.1,485.1,0.0
202606230908,485.1,485.1,485.1,485.1,0.0
202606230909,485.1,485.1,485.1,485.1,0.0
202606230910,485.1,485.1,485.1,485.1,0.0
202606230911,485.1,485.1,485.1,485.1,0.0
202606230912,485.1,485.1,485.1,485.1,0.0
202606230913,485.1,485.1,485.1,485.1,0.0
202606230914,485.1,485.1,485.1,485.1,0.0
202606230915,485.1,485.1,485.1,485.1,0.0
202606230916,485.1,485.1,485.1,485.1,0.0
202606230917,485.1,485.1,485.1,485.1,0.0
202606230918,485.1,485.1,485.1,485.1,0.0
202606230919,485.1,485.1,485.1,485.1,0.0
202606230920,485.1,485.1,485.1,485.1,0.0
202606230921,485.1,485.1,485.1,485.1,0.0
202606230922,485.1,485.1,485.1,485.1,0.0
202606230923,485.1,485.1,485.1,485.1,0.0
202606230924,485.1,485.1,485.1,485.1,0.0
202606230925,485.1,485.1,485.1,485.1,0.0
202606230926,485.1,485.1,485.1,485.1,0.0
202606230927,485.1,485.1,485.1,485.1,0.0
202606230928,485.1,485.1,485.1,485.1,0.0
202606230929,485.1,485.1,485.1,485.1,0.0
202606230930,485.1,485.1,485.1,485.1,0.0
202606230931,485.1,485.1,485.1,485.1,0.0
202606230932,485.1,485.1,485.1,485.1,0.0
202606230933,485.1,485.1,485.1,485.1,0.0
202606230934,485.1,485.1,485.1,485.1,0.0
202606230935,485.1,485.1,485.1,485.1,0.0
202606230936,485.1,485.1,485.1,485.1,0.0
202606230937,485.1,485.1,485.1,485.1,0.0
202606230938,485.1,485.1,485.1,485.1,0.0
202606230939,485.1,485.1,485.1,485.1,0.0
202606230940,485.1,485.1,485.1,485.1,0.0
202606230941,485.1,485.1,485.1,485.1,0.0
202606230942,485.1,485.1,485.1,485.1,0.0
202606230943,485.1,485.1,485.1,485.1,0.0
202606230944,485.1,485.1,485.1,485.1,0.0
202606230945,485.1,485.1,485.1,485.1,0.0
202606230946,485.1,485.1,485.1,485.1,0.0
202606230947,487.43,487.43,487.43,487.43,1.0
202606230948,487.43,487.43,487.43,487.43,0.0
202606230949,487.43,487.43,487.43,487.43,0.0
202606230950,487.43,487.43,487.43,487.43,0.0
202606230951,487.43,487.43,487.43,487.43,0.0
202606230952,487.43,487.43,487.43,487.43,0.0
202606230953,487.43,487.43,487.43,487.43,0.0
202606230954,487.43,487.43,487.43,487.43,0.0
202606230955,487.43,487.43,487.43,487.43,0.0
202606230956,487.43,487.43,487.43,487.43,0.0
202606230957,487.43,487.43,487.43,487.43,0.0
202606230958,487.43,487.43,487.43,487.43,0.0
202606230959,487.43,487.43,487.43,487.43,0.0
202606231000,487.43,487.43,487.43,487.43,0.0
202606231001,487.43,487.43,487.43,487.43,0.0
202606231002,487.43,487.43,487.43,487.43,0.0
202606231003,487.43,487.43,487.43,487.43,0.0
202606231004,487.43,487.43,487.43,487.43,0.0
202606231005,487.43,487.43,487.43,487.43,0.0
202606231006,487.43,487.43,487.43,487.43,0.0
202606231007,487.43,487.43,487.43,487.43,0.0
202606231008,487.43,487.43,487.43,487.43,0.0
202606231009,487.43,487.43,487.43,487.43,0.0
202606231010,487.43,487.43,487.43,487.43,0.0
202606231011,487.43,487.43,487.43,487.43,0.0
202606231012,487.43,487.43,487.43,487.43,0.0
202606231013,487.43,487.43,487.43,487.43,0.0
202606231014,487.43,487.43,487.43,487.43,0.0
202606231015,487.43,487.43,487.43,487.43,0.0
202606231016,487.43,487.43,487.43,487.43,0.0
202606231017,487.43,487.43,487.43,487.43,0.0
202606231018,487.43,487.43,487.43,487.43,0.0
202606231019,487.43,487.43,487.43,487.43,0.0
202606231020,487.43,487.43,487.43,487.43,0.0
202606231021,487.43,487.43,487.43,487.43,0.0
202606231022,487.43,487.43,487.43,487.43,0.0
202606231023,487.43,487.43,487.43,487.43,0.0
202606231024,487.43,487.43,487.43,487.43,0.0
202606231025,487.43,487.43,487.43,487.43,0.0
202606231026,487.43,487.43,487.43,487.43,0.0
202606231027,487.43,487.43,487.43,487.43,0.0
202606231028,487.43,487.43,487.43,487.43,0.0
202606231029,487.43,487.43,487.43,487.43,0.0
202606231030,487.43,487.43,487.43,487.43,0.0
202606231031,487.43,487.43,487.43,487.43,0.0
202606231032,487.43,487.43,487.43,487.43,0.0
202606231033,487.43,487.43,487.43,487.43,0.0
202606231034,487.43,487.43,487.43,487.43,0.0
202606231035,487.43,487.43,487.43,487.43,0.0
202606231036,487.43,487.43,487.43,487.43,0.0
202606231037,487.43,487.43,487.43,487.43,0.0
202606231038,487.43,487.43,487.43,487.43,0.0
202606231039,487.43,487.43,487.43,487.43,0.0
202606231040,487.43,487.43,487.43,487.43,0.0
202606231041,487.43,487.43,487.43,487.43,0.0
202606231042,487.43,487.43,487.43,487.43,0.0
202606231043,487.43,487.43,487.43,487.43,0.0
202606231044,487.43,487.43,487.43,487.43,0.0
202606231045,487.43,487.43,487.43,487.43,0.0
202606231046,487.43,487.43,487.43,487.43,0.0
202606231047,487.43,487.43,487.43,487.43,0.0
202606231048,487.43,487.43,487.43,487.43,0.0
202606231049,487.43,487.43,487.43,487.43,0.0
202606231050,488.0,488.0,488.0,488.0,2.0
202606231051,488.0,488.0,488.0,488.0,0.0
202606231052,488.0,488.0,488.0,488.0,0.0
202606231053,486.5,486.5,486.5,486.5,2.0
202606231054,486.5,486.5,486.5,486.5,0.0
202606231055,486.5,486.5,486.5,486.5,0.0
202606231056,486.5,486.5,486.5,486.5,0.0
202606231057,486.5,486.5,486.5,486.5,0.0
202606231058,486.5,486.5,486.5,486.5,0.0
202606231059,486.5,486.5,486.5,486.5,0.0
202606231100,486.5,486.5,486.5,486.5,0.0
202606231101,486.5,486.5,486.5,486.5,0.0
202606231102,486.5,486.5,486.5,486.5,0.0
202606231103,486.5,486.5,486.5,486.5,0.0
202606231104,486.5,486.5,486.5,486.5,0.0
202606231105,486.48,486.48,486.48,486.48,1.0
202606231106,486.48,486.48,486.48,486.48,0.0
202606231107,486.48,486.48,486.48,486.48,0.0
202606231108,486.48,486.48,486.48,486.48,0.0
202606231109,486.48,486.48,486.48,486.48,0.0
202606231110,486.48,486.48,486.48,486.48,0.0
202606231111,486.48,486.48,486.48,486.48,0.0
202606231112,486.48,486.48,486.48,486.48,0.0
202606231113,486.48,486.48,486.48,486.48,0.0
202606231114,486.48,486.48,486.48,486.48,0.0
202606231115,486.48,486.48,486.48,486.48,0.0
202606231116,486.48,486.48,486.48,486.48,0.0
202606231117,486.48,486.48,486.48,486.48,0.0
202606231118,486.48,486.48,486.48,486.48,0.0
202606231119,486.48,486.48,486.48,486.48,0.0
202606231120,486.48,486.48,486.48,486.48,0.0
202606231121,486.48,486.48,486.48,486.48,0.0
202606231122,486.48,486.48,486.48,486.48,0.0
202606231123,486.48,486.48,486.48,486.48,0.0
202606231124,486.48,486.48,486.48,486.48,0.0
202606231125,486.48,486.48,486.48,486.48,0.0
202606231126,486.48,486.48,486.48,486.48,0.0
202606231127,486.48,486.48,486.48,486.48,0.0
202606231128,486.48,486.48,486.48,486.48,0.0
202606231129,486.48,486.48,486.48,486.48,0.0
202606231130,486.48,486.48,486.48,486.48,0.0
202606231131,484.95,485.63,485.63,484.95,3.0
202606231132,485.63,485.63,485.63,485.63,0.0
202606231133,485.63,485.63,485.63,485.63,0.0
202606231134,485.63,485.63,485.63,485.63,0.0
202606231135,485.63,485.63,485.63,485.63,0.0
202606231136,485.63,485.63,485.63,485.63,0.0
202606231137,485.63,485.63,485.63,485.63,0.0
202606231138,485.63,485.63,485.63,485.63,0.0
202606231139,485.63,485.63,485.63,485.63,0.0
202606231140,485.63,485.63,485.63,485.63,0.0
202606231141,485.63,485.63,485.63,485.63,0.0
202606231142,485.63,485.63,485.63,485.63,0.0
202606231143,485.63,485.63,485.63,485.63,0.0
202606231144,485.63,485.63,485.63,485.63,0.0
202606231145,485.63,485.63,485.63,485.63,0.0
202606231146,485.63,485.63,485.63,485.63,0.0
202606231147,485.63,485.63,485.63,485.63,0.0
202606231148,485.63,485.63,485.63,485.63,0.0
202606231149,485.63,485.63,485.63,485.63,0.0
202606231150,485.63,485.63,485.63,485.63,0.0
202606231151,485.63,485.63,485.63,485.63,0.0
202606231152,485.63,485.63,485.63,485.63,0.0
202606231153,485.63,485.63,485.63,485.63,0.0
202606231154,485.63,485.63,485.63,485.63,0.0
202606231155,485.63,485.63,485.63,485.63,0.0
202606231156,485.63,485.63,485.63,485.63,0.0
202606231157,485.63,485.63,485.63,485.63,0.0
202606231158,485.63,485.63,485.63,485.63,0.0
202606231159,485.63,485.63,485.63,485.63,0.0
202606231200,485.63,485.63,485.63,485.63,0.0
202606231201,485.63,485.63,485.63,485.63,0.0
202606231202,485.63,485.63,485.63,485.63,0.0
202606231203,485.27,485.27,485.27,485.27,1.0
202606231204,485.27,485.27,485.27,485.27,0.0
202606231205,485.27,485.27,485.27,485.27,0.0
202606231206,485.27,485.27,485.27,485.27,0.0
202606231207,485.27,485.27,485.27,485.27,0.0
202606231208,485.27,485.27,485.27,485.27,0.0
202606231209,485.27,485.27,485.27,485.27,0.0
202606231210,485.27,485.27,485.27,485.27,0.0
202606231211,485.27,485.27,485.27,485.27,0.0
202606231212,485.27,485.27,485.27,485.27,0.0
202606231213,485.27,485.27,485.27,485.27,0.0
202606231214,485.27,485.27,485.27,485.27,0.0
202606231215,485.27,485.27,485.27,485.27,0.0
202606231216,485.27,485.27,485.27,485.27,0.0
202606231217,485.27,485.27,485.27,485.27,0.0
202606231218,485.27,485.27,485.27,485.27,0.0
202606231219,485.27,485.27,485.27,485.27,0.0
202606231220,485.27,485.27,485.27,485.27,0.0
202606231221,485.27,485.27,485.27,485.27,0.0
202606231222,485.27,485.27,485.27,485.27,0.0
202606231223,485.27,485.27,485.27,485.27,0.0
202606231224,485.27,485.27,485.27,485.27,0.0
202606231225,485.27,485.27,485.27,485.27,0.0
202606231226,487.0,487.0,487.0,487.0,2.0
202606231227,487.0,487.0,487.0,487.0,0.0
202606231228,487.0,487.0,487.0,487.0,0.0
202606231229,487.0,487.0,487.0,487.0,0.0
202606231230,487.0,487.0,487.0,487.0,0.0
202606231231,487.0,487.0,487.0,487.0,0.0
202606231232,487.0,487.0,487.0,487.0,0.0
202606231233,487.0,487.0,487.0,487.0,0.0
202606231234,487.0,487.0,487.0,487.0,0.0
202606231235,487.0,487.0,487.0,487.0,0.0
202606231236,487.0,487.0,487.0,487.0,0.0
202606231237,487.0,487.0,487.0,487.0,0.0
202606231238,487.0,487.0,487.0,487.0,0.0
202606231239,487.0,487.0,487.0,487.0,0.0
202606231240,487.0,487.0,487.0,487.0,0.0
202606231241,487.0,487.0,487.0,487.0,0.0
202606231242,487.0,487.0,487.0,487.0,0.0
202606231243,487.0,487.0,487.0,487.0,0.0
202606231244,486.98,486.98,486.98,486.98,1.0
202606231245,486.98,486.98,486.98,486.98,0.0
202606231246,486.98,486.98,486.98,486.98,0.0
202606231247,486.98,486.98,486.98,486.98,0.0
202606231248,486.98,486.98,486.98,486.98,0.0
202606231249,486.98,486.98,486.98,486.98,0.0
202606231250,486.98,486.98,486.98,486.98,0.0
202606231251,486.98,486.98,486.98,486.98,0.0
202606231252,486.98,486.98,486.98,486.98,0.0
202606231253,486.98,486.98,486.98,486.98,0.0
202606231254,486.98,486.98,486.98,486.98,0.0
202606231255,486.98,486.98,486.98,486.98,0.0
202606231256,486.98,486.98,486.98,486.98,0.0
202606231257,486.98,486.98,486.98,486.98,0.0
202606231258,486.98,486.98,486.98,486.98,0.0
202606231259,486.98,486.98,486.98,486.98,0.0
202606231300,486.98,486.98,486.98,486.98,0.0
202606231301,486.98,486.98,486.98,486.98,0.0
202606231302,486.98,486.98,486.98,486.98,0.0
202606231303,486.98,486.98,486.98,486.98,0.0
