datetime,ma200,ma150,ma50
202607011332,418.534,413.5732,405.4115
202607011333,418.5316,413.5699,405.4016
202607011334,418.5431,413.5853,405.4479
202607011335,418.5367,413.5768,405.4224
202607011336,418.5374,413.5777,405.425
202607011337,418.537,413.5772,405.4236
202607011338,418.5339,413.573,405.4111
202607011339,418.5228,413.5582,405.3666
202607011340,418.5192,413.5534,405.3523
202607011341,418.5275,413.5645,405.3854
202607011342,418.5266,413.5633,405.382
202607011343,418.525,413.5611,405.3754
202607011344,418.5279,413.565,405.387
202607011345,418.5285,413.5658,405.3894
202607011346,418.5344,413.5736,405.4128
202607011347,418.5399,413.5811,405.4352
202607011348,418.5362,413.5761,405.4202
202607011349,418.5422,413.5841,405.4442
202607011350,418.5403,413.5815,405.4366
202607011351,418.5405,413.5819,405.4376
202607011352,418.5413,413.5829,405.4406
202607011353,418.5387,413.5795,405.4304
202607011354,418.5425,413.5844,405.4453
202607011355,418.5467,413.59,405.4621
202607011356,418.5419,413.5836,405.4429
202607011357,418.5415,413.5831,405.4413
202607011358,418.5411,413.5826,405.4397
202607011359,418.5394,413.5803,405.433
202607011400,418.5424,413.5844,405.4452
202607011401,418.548,413.5918,405.4675
202607011402,418.5451,413.588,405.4559
202607011403,418.5469,413.5904,405.4632
202607011404,418.5448,413.5875,405.4546
202607011405,418.5549,413.6011,405.4952
202607011406,418.5597,413.6075,405.5144
202607011407,418.5605,413.6084,405.5172
202607011408,418.5577,413.6047,405.5062
202607011409,418.5594,413.607,405.513
202607011410,418.5562,413.6028,405.5004
202607011411,418.5629,413.6117,405.5271
202607011412,418.5603,413.6083,405.5168
202607011413,418.5595,413.6071,405.5134
202607011414,418.5575,413.6045,405.5054
202607011415,418.5606,413.6085,405.5176
202607011416,418.5612,413.6094,405.5202
202607011417,418.5619,413.6103,405.523
202607011418,418.5605,413.6085,405.5174
202607011419,418.5601,413.608,405.516
202607011420,418.5588,413.6062,405.5105
202607011421,418.5607,413.6088,405.5184
202607011422,418.5601,413.608,405.516
202607011423,418.5604,413.6084,405.5171
202607011424,418.5575,413.6044,405.5053
202607011425,418.5615,413.6098,405.5214
202607011426,418.5642,413.6135,405.5324
202607011427,418.5619,413.6104,405.5232
202607011428,418.562,413.6104,405.5232
202607011429,418.5614,413.6097,405.521
202607011430,418.5601,413.608,405.5159
202607011431,418.5597,413.6074,405.5141
202607011432,418.5557,413.6021,405.4983
202607011433,418.5536,413.5993,405.49
202607011434,418.5554,413.6017,405.4971
202607011435,418.5543,413.6003,405.4928
202607011436,418.5548,413.6009,405.4946
202607011437,418.5584,413.6057,405.5091
202607011438,418.5584,413.6057,405.5092
202607011439,418.5634,413.6123,405.5289
202607011440,418.5612,413.6094,405.5203
202607011441,418.5593,413.6069,405.5126
202607011442,418.5581,413.6053,405.508
202607011443,418.5605,413.6084,405.5173
