date,symbol,ma200,ma150,ma50
20250303,NKE,-1,78.0931,75.0322
20250304,NKE,-1,78.1273,75.0228
20250305,NKE,-1,78.1561,75.0308
20250306,NKE,-1,78.1781,75.0474
20250307,NKE,-1,78.2024,75.082
20250310,NKE,-1,78.2187,75.063
20250311,NKE,-1,78.2223,75.0176
20250312,NKE,-1,78.2363,74.959
20250313,NKE,-1,78.2411,74.8896
20250314,NKE,-1,78.2401,74.8356
20250317,NKE,-1,78.2367,74.7976
20250318,NKE,-1,78.229,74.7824
20250319,NKE,-1,78.2205,74.7786
20250320,NKE,-1,78.1515,74.6936
20250321,NKE,-1,78.0641,74.6102
20250324,NKE,-1,77.9625,74.5316
20250325,NKE,-1,77.8509,74.4368
20250326,NKE,-1,77.7309,74.2928
20250327,NKE,-1,77.6129,74.1866
20250328,NKE,-1,77.4737,74.0274
20250331,NKE,-1,77.3405,73.8756
20250401,NKE,-1,77.2143,73.7536
20250402,NKE,-1,77.0549,73.4928
20250403,NKE,-1,76.8597,73.133
20250404,NKE,-1,76.6915,72.7916
20250407,NKE,-1,76.5122,72.4492
20250408,NKE,-1,76.3087,71.9906
20250409,NKE,-1,76.1621,71.6874
20250410,NKE,76.3577,75.9833,71.2364
20250411,NKE,76.1549,75.8073,70.7564
20250414,NKE,75.9592,75.6389,70.3304
20250415,NKE,75.8182,75.4709,69.8794
20250416,NKE,75.7095,75.3063,69.4142
20250417,NKE,75.6049,75.156,69.0388
20250421,NKE,75.5082,75.0107,68.7348
20250422,NKE,75.4264,74.8764,68.539
20250423,NKE,75.3368,74.7271,68.2712
20250424,NKE,75.2617,74.5773,68.0066
20250425,NKE,75.1879,74.4211,67.7148
20250428,NKE,75.1119,74.2222,67.396
20250429,NKE,75.0308,74.0281,67.0802
20250430,NKE,74.9468,73.8314,66.6674
20250501,NKE,74.873,73.6269,66.2688
20250502,NKE,74.8025,73.4317,65.8982
20250505,NKE,74.7249,73.2193,65.5216
20250506,NKE,74.6531,73.0102,65.0728
20250507,NKE,74.583,72.8125,64.6098
20250508,NKE,74.5036,72.6465,64.1678
20250509,NKE,74.4295,72.4799,63.74
20250512,NKE,74.3852,72.3477,63.3988
20250513,NKE,74.3397,72.2155,63.0794
20250514,NKE,74.2847,72.0864,62.757
20250515,NKE,74.2303,71.9641,62.453
20250516,NKE,74.1709,71.8296,62.1494
20250519,NKE,74.1077,71.6963,61.8234
20250520,NKE,74.0524,71.5649,61.5534
20250521,NKE,73.9885,71.4271,61.287
20250522,NKE,73.9358,71.2877,61.0344
20250523,NKE,73.8748,71.1282,60.7756
20250527,NKE,73.8284,70.9904,60.5932
20250528,NKE,73.7784,70.8663,60.4032
20250529,NKE,73.7136,70.7295,60.1674
20250530,NKE,73.6432,70.5903,59.9116
20250602,NKE,73.5585,70.4657,59.7798
20250603,NKE,73.4652,70.3535,59.6686
20250604,NKE,73.3662,70.2475,59.5776
20250605,NKE,73.2571,70.1303,59.4758
20250606,NKE,73.155,70.0253,59.4274
20250609,NKE,73.0474,69.9287,59.3508
20250610,NKE,72.9472,69.8408,59.3676
20250611,NKE,72.8448,69.7405,59.3574
20250612,NKE,72.7386,69.6433,59.3114
20250613,NKE,72.6215,69.5271,59.3212
20250616,NKE,72.5033,69.4353,59.4342
20250617,NKE,72.3906,69.3279,59.488
20250618,NKE,72.272,69.2186,59.5516
20250620,NKE,72.156,69.1076,59.6978
20250623,NKE,72.0564,69.0046,59.739
20250624,NKE,71.9587,68.903,59.8852
20250625,NKE,71.8595,68.8005,60.0164
20250626,NKE,71.8035,68.7495,60.2972
20250627,NKE,71.7662,68.7294,60.6524
20250630,NKE,71.7308,68.7097,61.0042
20250701,NKE,71.7065,68.7112,61.3582
20250702,NKE,71.6972,68.7205,61.7568
20250703,NKE,71.6826,68.7114,62.1012
20250707,NKE,71.6645,68.7025,62.4766
20250708,NKE,71.6311,68.6779,62.7922
20250709,NKE,71.5933,68.6459,63.11
20250710,NKE,71.5315,68.6184,63.4596
20250711,NKE,71.4622,68.5738,63.7646
20250714,NKE,71.3917,68.5285,64.0726
20250715,NKE,71.314,68.4855,64.375
20250716,NKE,71.234,68.4395,64.6406
20250717,NKE,71.1526,68.4001,64.9524
20250718,NKE,71.0661,68.3646,65.2338
20250721,NKE,70.9951,68.3461,65.5428
20250722,NKE,70.9528,68.3239,65.8718
20250723,NKE,70.9198,68.3144,66.2392
20250724,NKE,70.8862,68.3035,66.5016
20250725,NKE,70.8559,68.2962,66.777
20250728,NKE,70.8494,68.3061,67.1386
20250729,NKE,70.836,68.3119,67.4518
20250730,NKE,70.8069,68.3119,67.7388
20250731,NKE,70.7682,68.2965,67.9842
20250801,NKE,70.7308,68.2815,68.2282
20250804,NKE,70.6964,68.2697,68.5044
20250805,NKE,70.6569,68.2527,68.7646
20250806,NKE,70.6146,68.2463,69.0738
20250807,NKE,70.5692,68.2449,69.3058
20250808,NKE,70.5267,68.2361,69.5076
20250811,NKE,70.487,68.2365,69.7598
20250812,NKE,70.4541,68.2453,70.0456
20250813,NKE,70.4391,68.2777,70.3596
20250814,NKE,70.4252,68.3063,70.6402
20250815,NKE,70.4167,68.3445,70.9242
20250818,NKE,70.4079,68.3844,71.2406
20250819,NKE,70.3988,68.4131,71.5192
20250820,NKE,70.3969,68.4462,71.8012
20250821,NKE,70.3922,68.4805,72.0464
20250822,NKE,70.3944,68.5297,72.3562
20250825,NKE,70.4049,68.5849,72.6898
20250826,NKE,70.4078,68.6213,73.0498
20250827,NKE,70.421,68.6485,73.3784
20250828,NKE,70.43,68.6719,73.7362
20250829,NKE,70.4377,68.6986,74.095
20250902,NKE,70.4269,68.691,74.3846
20250903,NKE,70.4168,68.6932,74.6532
20250904,NKE,70.4047,68.6771,74.9098
20250905,NKE,70.3931,68.6479,75.1708
20250908,NKE,70.3793,68.6321,75.2688
20250909,NKE,70.372,68.6105,75.2998
20250910,NKE,70.3732,68.5941,75.3638
20250911,NKE,70.3782,68.5921,75.3794
20250912,NKE,70.368,68.6007,75.3106
20250915,NKE,70.3444,68.6279,75.2436
20250916,NKE,70.3204,68.6407,75.1744
20250917,NKE,70.2949,68.6482,75.1458
20250918,NKE,70.2637,68.6473,75.117
20250919,NKE,70.2246,68.633,75.0434
20250922,NKE,70.1852,68.6214,75.0194
20250923,NKE,70.146,68.5795,74.9986
20250924,NKE,70.1106,68.5433,74.9862
20250925,NKE,70.0632,68.491,74.9342
20250926,NKE,70.0144,68.4439,74.8576
20250929,NKE,69.9741,68.3698,74.8028
20250930,NKE,69.9539,68.31,74.7774
20251001,NKE,69.9308,68.2637,74.7514
20251002,NKE,69.9131,68.2295,74.7092
20251003,NKE,69.8871,68.1794,74.6378
20251006,NKE,69.857,68.1319,74.5394
20251007,NKE,69.8113,68.0741,74.3268
20251008,NKE,69.7709,68.0176,74.148
20251009,NKE,69.7285,67.9555,73.9784
20251010,NKE,69.6677,67.863,73.7814
20251013,NKE,69.6206,67.8065,73.6378
20251014,NKE,69.5768,67.7632,73.4982
20251015,NKE,69.5354,67.7275,73.3836
20251016,NKE,69.4863,67.6852,73.2062
20251017,NKE,69.4506,67.6555,73.0676
20251020,NKE,69.4109,67.6154,72.9354
20251021,NKE,69.3821,67.5821,72.819
20251022,NKE,69.3591,67.5526,72.7006
20251023,NKE,69.3456,67.5629,72.5494
20251024,NKE,69.3304,67.5705,72.4026
20251027,NKE,69.3169,67.5787,72.2342
20251028,NKE,69.2977,67.5847,72.0376
20251029,NKE,69.2625,67.5857,71.8104
20251030,NKE,69.2314,67.5796,71.5868
20251031,NKE,69.1993,67.5899,71.3556
20251103,NKE,69.1569,67.5841,71.0386
20251104,NKE,69.1075,67.5588,70.6752
20251105,NKE,69.0517,67.5713,70.343
20251106,NKE,68.9912,67.6106,70.0192
20251107,NKE,68.926,67.6375,69.6884
20251110,NKE,68.8628,67.6673,69.3554
20251111,NKE,68.801,67.7377,69.1308
20251112,NKE,68.7499,67.7707,68.92
20251113,NKE,68.6968,67.8503,68.7558
20251114,NKE,68.6262,67.9161,68.5612
20251117,NKE,68.558,67.9672,68.3356
20251118,NKE,68.4848,68.0199,68.1076
20251119,NKE,68.416,68.0832,67.8816
20251120,NKE,68.3504,68.121,67.6254
20251121,NKE,68.3054,68.1622,67.4192
20251124,NKE,68.2718,68.1827,67.2034
20251125,NKE,68.2362,68.2246,67.0228
20251126,NKE,68.2019,68.267,66.863
20251128,NKE,68.1641,68.3138,66.7144
20251201,NKE,68.125,68.368,66.601
20251202,NKE,68.0845,68.4193,66.474
20251203,NKE,68.0265,68.4795,66.3674
20251204,NKE,67.9719,68.5396,66.2576
20251205,NKE,67.915,68.5872,66.1868
20251208,NKE,67.8513,68.6279,66.0738
20251209,NKE,67.7648,68.6621,65.9496
20251210,NKE,67.6853,68.7105,65.8112
20251211,NKE,67.6195,68.7701,65.687
20251212,NKE,67.5585,68.8313,65.5454
20251215,NKE,67.5004,68.8676,65.4634
20251216,NKE,67.4438,68.8987,65.3796
20251217,NKE,67.3852,68.9279,65.3182
20251218,NKE,67.29,68.9023,65.1072
20251219,NKE,67.1967,68.8791,64.9202
20251222,NKE,67.0909,68.8467,64.7746
20251223,NKE,67.0036,68.8204,64.5952
20251224,NKE,66.9323,68.8141,64.4396
20251226,NKE,66.8677,68.8121,64.2882
20251229,NKE,66.8087,68.8197,64.1792
20251230,NKE,66.7596,68.8151,64.0718
20251231,NKE,66.7104,68.8129,63.9956
20260102,NKE,66.6614,68.8261,63.8994
20260105,NKE,66.6176,68.853,63.8128
