datetime,open,close,high,low,volume,status
20260210,191.4,188.54,192.48,188.12,86950600.0,1
20260211,192.43,190.05,193.26,188.77,95567000.0,1
20260212,193.03,186.94,193.61,186.51,121391000.0,1
20260213,187.5,182.81,187.51,181.59,105379400.0,1
20260217,181.77,184.97,187.15,179.18,108375700.0,1
20260218,188.74,187.98,190.37,186.76,110954700.0,1
20260219,187.07,187.9,188.43,185.66,83955200.0,1
20260220,186.57,189.82,190.33,185.93,119047600.0,1
20260223,191.45,191.55,193.95,189.57,114461000.0,1
20260224,191.5,192.85,193.77,187.4,110781400.0,1
20260225,194.47,195.56,197.63,193.79,134825500.0,1
20260226,194.27,184.89,194.29,184.31,243177300.0,1
20260227,181.25,177.19,182.59,176.38,181601400.0,1
20260302,175.01,182.48,183.46,174.65,127494700.0,1
20260303,178.49,180.05,180.9,176.92,114329800.0,1
20260304,180.41,183.04,184.7,180.06,116995600.0,1
20260305,181.17,183.34,184.06,177.88,135133400.0,1
20260306,179.8,177.82,182.76,176.82,121670500.0,1
20260309,176.85,182.65,182.91,175.56,110121800.0,1
20260310,182.4,184.77,186.44,182.01,124876800.0,1
20260311,185.89,186.03,187.62,184.45,93283600.0,1
20260312,184.03,183.14,184.94,181.75,104022500.0,1
20260313,184.92,180.25,186.09,179.94,113442200.0,1
20260316,182.95,183.22,188.88,181.41,150973600.0,1
20260317,185.07,181.93,185.4,181.68,122335100.0,1
20260318,182.57,180.4,183.38,180.33,109888900.0,1
20260319,178.01,178.56,179.98,175.78,116897700.0,1
20260320,178.0,172.7,178.26,171.72,131274000.0,1
20260323,177.39,175.64,178.37,174.76,117916100.0,1
20260324,174.83,175.2,176.22,173.98,96034500.0,1
20260325,177.1,178.68,181.22,176.87,112550400.0,1
20260326,176.15,171.24,176.51,171.14,120670900.0,1
20260327,170.0,167.52,170.97,167.01,126307700.0,1
20260330,168.78,165.17,169.45,164.27,119558600.0,1
20260331,166.98,174.4,174.62,166.96,144006400.0,1
20260401,176.0,175.75,177.37,174.75,104099200.0,1
20260402,172.18,177.39,177.49,171.37,95797700.0,1
20260406,177.11,177.64,177.79,175.76,75593500.0,1
20260407,175.64,178.1,178.23,173.66,89794100.0,1
20260408,184.47,182.08,185.26,180.3,97673000.0,1
20260409,181.84,183.91,184.08,180.62,78044500.0,1
20260410,184.31,188.63,190.0,184.3,112710900.0,1
20260413,186.03,189.31,189.66,185.74,88831700.0,1
20260414,190.92,196.51,196.51,190.77,106410700.0,1
20260415,196.55,198.87,200.4,195.74,128328400.0,1
20260416,197.43,198.35,199.85,195.81,90098700.0,1
20260417,199.9,201.68,201.7,199.27,100828400.0,1
20260420,199.92,202.06,202.17,197.83,77971900.0,1
20260421,202.15,199.88,202.75,199.0,75546600.0,1
20260422,200.98,202.5,202.5,199.3,71379700.0,1
20260423,202.46,199.64,203.83,197.22,78867500.0,1
20260424,199.96,208.27,210.95,199.81,147814300.0,1
20260427,209.7,216.61,216.83,207.38,131423200.0,1
20260428,209.49,213.17,214.73,208.2,121649500.0,1
20260429,212.7,209.25,212.72,207.57,82716400.0,1
20260430,209.93,199.57,210.3,198.7,142764000.0,1
20260501,201.28,198.45,203.0,197.12,84420800.0,1
20260504,199.5,198.48,201.73,194.74,85512000.0,1
20260505,199.3,196.5,200.24,196.03,73121700.0,1
20260506,199.9,207.83,208.27,198.61,116635100.0,1
20260507,208.3,211.5,214.2,206.5,110973100.0,1
20260508,212.99,215.2,217.8,212.89,88003800.0,1
20260511,214.04,219.44,222.3,213.92,105723500.0,1
20260512,218.55,220.78,223.75,214.92,105743600.0,1
20260513,224.93,225.83,227.84,221.56,96709000.0,1
20260514,229.85,235.74,236.54,229.33,120563300.0,1
20260515,229.75,225.32,231.5,224.24,99197600.0,1
20260518,229.87,222.32,230.0,218.37,93473900.0,1
20260519,219.61,220.61,224.48,217.92,82382500.0,1
20260520,223.2,223.47,226.13,220.49,94104900.0,1
20260521,222.33,219.51,227.4,217.93,129071400.0,1
20260522,220.9,215.33,221.01,214.8,102479800.0,1
20260526,216.57,214.86,218.18,212.0,100962900.0,1
20260527,214.09,212.6,214.15,208.78,93711000.0,1
20260528,211.28,214.25,215.52,211.22,82024700.0,1
20260529,214.57,211.14,217.86,211.14,107286400.0,1
20260601,215.73,224.36,224.87,215.7,123676900.0,1
20260602,227.18,222.82,232.28,221.35,116090900.0,1
20260603,221.75,214.75,222.8,214.51,94646500.0,1
20260604,213.91,218.66,221.6,210.97,100421000.0,1
20260605,214.5,205.1,214.87,204.33,128022700.0,1
20260608,210.16,208.64,210.39,206.0,72846500.0,1
20260609,210.68,208.19,211.4,199.37,108540600.0,1
20260610,204.43,200.42,207.22,199.94,93132700.0,1
20260611,201.48,204.87,205.66,199.54,88219400.0,1
20260612,204.86,205.19,207.07,203.43,67257900.0,1
20260615,208.92,212.45,212.72,208.34,77851000.0,1
20260616,211.17,207.41,211.5,207.29,65803000.0,1
20260617,208.59,204.65,209.21,203.45,68976300.0,1
20260618,207.22,210.69,211.39,206.5,89137200.0,1
20260622,211.44,208.65,213.99,207.72,72756700.0,1
20260623,202.16,200.04,203.77,200.0,74836400.0,1
