datetime,open,close,high,low,volume,status
20240826,220.36,213.28,221.38,211.01,1201898.0,final
20240827,214.33,208.1,215.66,206.97,1279859.0,final
20240828,208.65,202.31,211.84,202.13,1271264.0,final
20240829,205.4,207.34,214.89,203.61,1274684.0,final
20240830,208.78,213.66,214.65,207.03,1297184.0,final
20240903,215.0,209.1,219.91,209.0,1554902.0,final
20240904,209.01,218.88,222.22,207.32,1627872.0,final
20240905,221.41,229.67,235.0,218.85,2453271.0,final
20240906,228.73,211.5,234.68,209.73,2241183.0,final
20240909,214.65,217.23,219.87,213.54,1360902.0,final
20240910,217.0,226.58,226.69,214.98,1621409.0,final
20240911,225.41,227.24,228.5,216.8,1729550.0,final
20240912,228.0,229.5,231.45,223.83,1447751.0,final
20240913,229.0,230.07,232.67,226.32,1222923.0,final
20240916,230.04,226.08,231.96,223.53,1100153.0,final
20240917,227.41,227.53,234.57,225.96,1337296.0,final
20240918,228.35,229.41,235.68,226.5,1583424.0,final
20240919,233.05,244.12,244.5,231.14,2024457.0,final
20240920,244.04,239.3,244.79,235.92,1884749.0,final
20240923,240.0,249.4,250.26,238.25,1701560.0,final
20240924,252.01,254.54,257.19,249.05,1759417.0,final
20240925,253.14,256.7,257.17,250.48,1315999.0,final
20240926,260.54,254.0,262.68,251.53,1297818.0,final
20240927,253.02,261.1,261.2,252.97,1392671.0,final
20240930,262.0,261.98,264.86,255.77,1612913.0,final
20241001,262.44,256.33,263.98,248.53,1737999.0,final
20241002,256.8,248.2,260.0,241.5,1843133.0,final
20241003,246.0,241.17,249.79,237.81,1639168.0,final
20241004,242.55,250.15,250.96,241.61,1723221.0,final
20241007,250.8,241.7,252.8,240.68,1295121.0,final
20241008,241.5,243.84,246.21,240.05,1064402.0,final
20241009,243.92,241.56,247.43,239.51,1330725.0,final
20241010,242.4,239.68,244.3,232.34,1667254.0,final
20241011,230.1,217.97,238.77,214.38,2690634.0,final
20241014,220.7,218.9,222.0,213.74,1637652.0,final
20241015,218.69,219.02,224.26,216.01,1241466.0,final
20241016,219.49,220.95,222.82,218.93,1011280.0,final
20241017,222.0,221.24,223.6,217.94,958322.0,final
20241018,221.12,220.14,222.28,218.71,890372.0,final
20241021,219.7,218.5,220.48,215.72,929922.0,final
20241022,218.0,217.5,218.46,215.26,843714.0,final
20241023,217.42,239.5,240.35,212.11,1574044.0,final
20241024,239.15,257.43,262.12,235.36,3900581.0,final
20241025,256.35,267.09,269.49,253.25,3219529.0,final
20241028,270.0,260.1,273.54,260.02,2079627.0,final
20241029,262.0,259.8,264.98,255.51,1611657.0,final
20241030,260.0,256.08,263.35,255.82,1064628.0,final
20241031,255.4,250.85,259.75,248.89,1233389.0,final
20241101,250.77,249.37,254.0,245.0,1089420.0,final
20241104,247.9,243.65,249.39,238.88,1360202.0,final
20241105,245.5,259.0,265.49,244.41,1365133.0,final
20241106,277.9,286.74,289.99,266.0,3055688.0,final
20241107,285.0,298.88,299.75,284.21,2184082.0,final
20241108,298.91,322.8,328.71,294.18,3877150.0,final
20241111,330.3,357.98,358.64,330.0,3839096.0,final
20241112,360.4,325.3,362.8,321.4,2855871.0,final
20241113,331.4,329.69,344.6,322.5,2419047.0,final
20241114,330.88,307.61,333.71,306.23,2325212.0,final
20241115,304.94,320.74,324.68,302.7,2247239.0,final
20241118,337.35,340.0,349.5,330.01,2330950.0,final
20241119,339.43,345.0,347.38,331.9,1735353.0,final
20241120,345.8,340.8,346.85,334.3,1275014.0,final
20241121,341.0,339.95,347.99,335.28,1117485.0,final
20241122,340.55,353.47,361.53,337.51,1724203.0,final
20241125,358.99,334.41,362.79,334.4,1744165.0,final
20241126,338.0,340.17,346.96,335.21,1177061.0,final
20241127,339.76,334.4,342.6,326.59,1104698.0,final
20241129,336.0,345.44,348.5,334.65,680731.0,final
20241202,349.0,352.71,360.0,348.0,1487098.0,final
20241203,353.02,352.2,357.09,348.2,1107940.0,final
20241204,353.5,356.71,358.1,348.6,934022.0,final
20241205,356.76,369.3,375.43,355.19,1534575.0,final
20241206,371.2,394.7,395.0,370.6,1585146.0,final
20241209,398.0,392.35,404.8,378.01,1818426.0,final
20241210,391.3,403.2,409.73,389.0,1883242.0,final
20241211,404.16,428.57,429.9,402.38,1987915.0,final
20241212,427.26,419.88,429.52,415.0,1665797.0,final
20241213,420.69,435.98,437.28,415.71,1714880.0,final
20241216,438.76,472.1,474.79,436.1,2128568.0,final
20241217,471.79,471.0,483.99,457.51,2361188.0,final
20241218,467.0,442.0,488.54,427.01,2746182.0,final
20241219,448.0,428.01,456.69,420.02,2158397.0,final
20241220,424.1,423.28,447.08,410.21,2474574.0,final
20241223,430.83,433.2,436.5,415.41,1326573.0,final
20241224,435.22,465.21,466.5,433.43,1157241.0,final
20241226,467.25,452.3,472.25,451.02,1398862.0,final
20241227,449.89,431.94,454.47,426.5,1580674.0,final
20241230,428.38,412.05,429.71,412.01,1178547.0,final
20241231,414.01,401.92,427.93,401.2,1428882.0,final
20250102,408.0,383.18,412.42,373.04,1993981.0,final
20250103,383.1,412.82,413.53,377.56,1811357.0,final
20250106,415.2,410.51,426.43,401.7,1621915.0,final
20250107,411.35,394.2,414.33,390.0,1424812.0,final
20250108,395.02,392.93,402.5,387.0,1366026.0,final
20250110,395.65,393.1,399.28,377.29,1178760.0,final
20250113,385.9,413.25,413.5,380.07,1265730.0,final
20250114,412.7,396.04,422.64,393.0,1597722.0,final
20250115,395.89,425.6,429.8,394.98,1540398.0,final
20250116,427.5,414.25,429.11,409.13,1292727.0,final
20250117,415.1,428.55,439.74,414.51,1767678.0,final
20250121,431.4,420.21,436.66,406.31,1626820.0,final
20250122,420.38,413.78,428.0,413.39,1133549.0,final
20250123,413.0,411.86,420.73,408.95,969729.0,final
20250124,413.5,405.47,418.88,405.42,1098676.0,final
20250127,393.0,396.41,407.6,379.0,1067658.0,final
20250128,399.3,396.65,400.7,386.5,929583.0,final
20250129,398.2,405.25,413.1,365.0,1268317.0,final
20250130,404.35,400.9,412.5,384.41,1841494.0,final
20250131,401.2,402.02,419.99,397.55,1616044.0,final
20250203,389.8,389.01,404.6,374.36,1700196.0,final
20250204,382.0,389.85,394.0,377.68,1088063.0,final
20250205,388.48,376.16,390.1,375.53,1092430.0,final
20250206,377.95,370.83,379.75,363.18,1484817.0,final
20250207,370.5,357.36,380.55,357.32,1344189.0,final
20250210,357.1,347.61,362.7,347.43,1465090.0,final
20250211,347.77,326.75,351.78,325.1,2245852.0,final
20250212,327.0,340.74,346.4,320.07,2020661.0,final
20250213,340.42,357.81,358.69,338.77,1712649.0,final
20250214,359.52,354.0,363.81,347.5,1299499.0,final
20250218,356.0,354.41,362.3,350.01,976721.0,final
20250219,354.0,360.83,367.34,352.19,1309658.0,final
20250220,359.5,352.76,364.02,348.0,882434.0,final
20250221,353.03,337.3,356.75,334.42,1453941.0,final
20250224,337.31,326.91,346.68,324.7,1432066.0,final
20250225,327.8,306.11,333.69,297.25,2541158.0,final
20250226,307.0,286.62,310.18,286.13,1825771.0,final
20250227,290.78,282.29,298.13,280.91,1871453.0,final
20250228,280.33,294.4,294.45,273.6,2183908.0,final
20250303,298.0,281.66,304.42,277.3,2245490.0,final
20250304,281.57,276.93,285.93,261.84,2370822.0,final
20250305,278.8,278.53,281.8,267.71,1849911.0,final
20250306,275.24,261.2,280.32,260.02,1910598.0,final
20250307,261.8,262.38,266.25,250.73,1949843.0,final
20250310,258.0,215.01,259.7,215.0,3622136.0,final
20250311,221.04,234.99,237.07,218.13,3396222.0,final
20250312,235.07,253.0,253.55,230.58,2735547.0,final
20250313,245.8,241.1,250.76,232.6,2252775.0,final
20250314,243.41,249.84,251.58,240.73,1951023.0,final
20250317,245.3,236.1,249.2,232.8,2202868.0,final
20250318,235.82,227.75,237.7,222.28,2149920.0,final
20250319,227.19,239.92,241.41,226.5,2248033.0,final
20250320,240.52,235.06,242.3,229.31,1979647.0,final
20250321,236.49,249.45,249.8,233.06,2574770.0,final
20250324,255.9,282.35,282.54,253.22,3281740.0,final
20250325,285.11,287.25,291.19,271.28,2914565.0,final
20250326,285.58,268.41,286.9,266.51,3026343.0,final
20250327,268.9,272.8,291.85,265.0,3205470.0,final
20250328,271.9,260.02,279.31,260.0,2360004.0,final
20250331,254.2,256.1,260.56,243.36,2606592.0,final
20250401,264.0,268.08,277.45,259.16,2914217.0,final
20250402,266.0,260.12,293.0,251.27,4210693.0,final
20250403,269.4,268.11,276.3,261.51,2714138.0,final
20250404,265.51,235.25,269.0,235.0,3355754.0,final
20250407,218.04,239.5,252.0,208.56,3280197.0,final
20250408,239.64,218.79,250.44,216.8,3345414.0,final
20250409,231.0,269.36,276.87,217.21,4200498.0,final
20250410,269.46,247.72,271.28,239.33,3585495.0,final
20250411,254.18,252.95,258.68,241.36,2533281.0,final
20250414,258.33,249.1,261.8,245.93,1931754.0,final
20250415,253.5,250.3,258.75,247.54,1594829.0,final
20250416,248.03,242.34,251.97,233.89,2174495.0,final
20250417,245.6,240.89,246.42,237.68,1591629.0,final
20250421,236.45,227.86,238.23,222.79,1801584.0,final
20250422,230.24,250.8,256.44,226.85,2356396.0,final
20250423,250.0,251.93,259.45,244.43,2903939.0,final
20250424,248.3,263.29,263.3,244.76,1852732.0,final
20250425,263.1,285.09,286.85,259.63,3320312.0,final
20250428,287.99,285.55,294.86,272.42,2890734.0,final
20250429,289.0,288.1,293.49,279.46,2205982.0,final
20250430,289.57,282.53,290.0,270.78,2488896.0,final
20250501,283.15,277.54,290.87,277.2,1972632.0,final
20250502,281.5,288.08,294.78,279.81,2282853.0,final
20250505,287.33,278.2,288.36,274.4,1889471.0,final
20250506,275.5,278.82,279.89,271.35,1504426.0,final
20250507,278.56,276.15,279.9,271.0,1404057.0,final
20250508,278.8,285.0,289.8,277.6,1934731.0,final
20250509,286.65,299.29,307.04,285.82,2569777.0,final
20250512,319.0,317.8,323.48,311.5,2121331.0,final
20250513,316.53,336.3,337.59,314.0,2576264.0,final
20250514,338.36,345.87,350.0,336.64,2546971.0,final
20250515,341.13,342.23,346.5,334.71,1821269.0,final
20250516,342.21,340.15,351.62,338.51,1710270.0,final
20250519,338.4,343.5,349.98,332.29,1629152.0,final
20250520,341.8,343.87,354.99,340.63,2506117.0,final
20250521,344.5,331.7,347.35,331.03,2015388.0,final
20250522,334.16,342.23,347.27,327.38,1860107.0,final
20250523,342.9,339.86,346.5,333.21,1560828.0,final
20250527,346.5,367.47,367.58,345.22,2280515.0,final
20250528,364.19,364.59,366.65,355.71,1687790.0,final
20250529,367.77,355.0,368.3,355.0,1618703.0,final
20250530,355.8,345.52,363.68,345.11,2232470.0,final
20250602,340.97,341.7,348.02,333.33,1536968.0,final
20250603,341.82,344.45,355.4,340.37,1932238.0,final
20250604,343.83,328.8,347.85,327.33,1888793.0,final
20250605,329.86,286.9,330.0,273.21,5419738.0,final
20250606,299.18,297.68,305.5,291.14,3001411.0,final
20250609,296.97,314.2,315.65,281.85,2630868.0,final
20250610,312.76,325.1,328.87,308.9,2956511.0,final
20250611,333.11,324.02,336.44,322.5,2360569.0,final
20250612,323.59,316.64,332.56,316.52,2069729.0,final
20250613,312.3,326.92,332.99,309.48,2535411.0,final
20250616,330.04,325.0,332.8,325.0,1623721.0,final
20250617,326.0,314.59,328.0,312.92,1668050.0,final
20250618,318.0,322.5,329.32,315.45,1869656.0,final
20250620,326.08,322.7,332.36,317.78,2062835.0,final
20250623,326.2,353.89,357.54,322.16,3585678.0,final
20250624,353.8,338.2,359.03,338.1,2050568.0,final
20250625,341.5,326.4,344.7,320.4,2236340.0,final
20250626,327.9,326.57,331.05,322.61,1528211.0,final
20250627,327.15,322.71,329.34,317.49,1617435.0,final
20250630,323.69,311.19,326.24,310.11,1440225.0,final
20250701,301.5,300.36,317.66,293.21,2517148.0,final
20250703,318.35,312.7,320.34,312.0,1102580.0,final
20250707,296.0,295.6,300.39,288.77,2395065.0,final
20250708,295.8,297.63,304.05,294.35,1981776.0,final
20250709,298.0,296.2,300.15,293.55,1426952.0,final
20250710,297.95,311.5,311.98,296.95,1986908.0,final
20250711,309.91,312.75,314.09,305.65,1503961.0,final
20250714,314.74,316.02,322.6,312.67,1505119.0,final
20250715,316.99,308.9,321.2,308.0,1477831.0,final
20250716,308.7,321.16,323.5,307.95,1877809.0,final
20250717,322.57,319.45,324.65,317.06,1407634.0,final
20250718,320.28,329.61,330.9,319.6,1746628.0,final
20250721,333.39,327.77,338.0,326.88,1461896.0,final
20250722,326.91,333.3,335.41,321.55,1523130.0,final
20250723,332.85,317.8,338.88,314.95,1782198.0,final
20250724,311.7,307.01,315.05,300.41,2779382.0,final
20250725,306.8,317.7,323.63,301.71,2877670.0,final
20250728,320.8,326.19,330.49,315.69,2168652.0,final
20250729,326.98,320.63,327.69,318.25,1740288.0,final
20250730,321.5,317.89,324.45,311.61,1635890.0,final
20250731,320.0,306.89,321.37,306.1,1629938.0,final
20250801,305.0,301.1,309.31,298.0,1612269.0,final
20250804,305.5,309.4,312.12,303.0,1526542.0,final
20250805,310.0,307.02,312.45,305.5,1097550.0,final
20250806,308.75,319.99,320.57,306.93,1510576.0,final
20250807,321.63,320.92,322.89,316.16,1275341.0,final
20250808,320.0,330.11,335.0,319.5,1773926.0,final
20250811,333.44,339.81,346.64,332.8,2024494.0,final
20250812,340.99,340.23,345.75,332.94,1574021.0,final
20250813,341.15,339.0,348.98,338.2,1294133.0,final
20250814,339.92,334.72,341.95,330.4,1385794.0,final
20250815,336.59,330.15,339.3,327.02,1400080.0,final
20250818,330.99,335.2,336.27,326.99,1096814.0,final
20250819,334.9,325.21,340.55,324.99,1471228.0,final
20250820,328.09,324.44,331.37,314.6,1491754.0,final
20250821,324.2,320.0,325.1,318.68,1072769.0,final
20250822,319.6,341.45,341.45,318.0,1789906.0,final
20250825,340.57,345.1,349.53,335.03,1686515.0,final
20250826,344.25,352.24,353.65,343.65,1496278.0,final
20250827,352.2,345.55,355.39,345.35,1242010.0,final
20250828,350.0,345.75,353.55,340.26,1288516.0,final
20250829,344.58,333.86,348.75,331.7,1515542.0,final
20250902,332.0,331.35,334.6,325.34,1094646.0,final
20250903,331.8,334.94,343.33,328.51,1729976.0,final
20250904,338.99,339.26,340.0,331.48,1197148.0,final
20250905,340.57,349.4,355.87,338.89,2083483.0,final
20250908,354.0,345.51,358.44,344.84,1439219.0,final
20250909,347.0,347.0,350.77,343.82,1009523.0,final
20250910,348.1,349.21,356.33,346.07,1354641.0,final
20250911,350.49,370.44,370.45,347.6,1945272.0,final
20250912,370.06,395.55,396.69,367.4,2985714.0,final
20250915,399.9,410.8,430.36,397.6,2934466.0,final
20250916,417.89,422.89,423.25,411.43,1885340.0,final
20250917,421.97,428.81,429.7,409.67,1987622.0,final
20250918,431.33,418.0,433.52,415.05,1663042.0,final
20250919,421.35,425.5,429.47,415.18,1575608.0,final
20250922,430.0,436.34,444.98,428.2,1788903.0,final
20250923,435.21,426.1,440.97,423.72,1550379.0,final
20250924,428.9,444.77,445.0,425.17,1743348.0,final
20250925,442.35,423.0,446.25,419.08,1786651.0,final
20250926,422.23,440.0,440.69,415.03,1874117.0,final
20250929,443.6,441.7,450.78,439.5,1465727.0,final
20250930,441.33,442.11,445.0,433.12,1392423.0,final
20251001,439.0,461.4,462.27,437.68,1774262.0,final
20251002,463.29,439.35,479.38,435.57,2363303.0,final
20251003,442.4,430.0,446.77,416.57,2428954.0,final
20251006,436.38,453.93,454.97,433.16,1534784.0,final
20251007,453.7,437.0,456.03,432.45,1874640.0,final
20251008,437.28,437.96,441.33,425.23,1279005.0,final
20251009,436.14,434.96,437.5,426.18,1270437.0,final
20251010,435.6,408.0,443.13,400.56,1980178.0,final
20251013,423.1,435.47,436.89,416.0,1461342.0,final
20251014,426.34,428.95,435.9,417.89,1350734.0,final
20251015,433.69,434.41,440.51,426.33,1347216.0,final
20251016,434.0,425.0,439.35,421.31,1497528.0,final
20251017,420.18,439.76,441.46,415.13,1630466.0,final
20251020,443.2,447.0,449.8,440.61,1186909.0,final
20251021,443.18,441.75,449.3,440.63,1034156.0,final
20251022,443.5,422.27,445.54,417.24,1515248.0,final
20251023,422.22,446.19,449.6,413.9,2276490.0,final
20251024,447.0,433.73,451.68,430.17,1735229.0,final
20251027,439.15,455.66,460.05,432.63,1951331.0,final
20251028,453.68,459.6,467.0,450.7,1480779.0,final
20251029,462.5,459.0,465.8,452.65,1283608.0,final
20251030,458.7,444.71,461.51,439.61,1318351.0,final
20251031,443.9,456.1,458.0,441.58,1552704.0,final
20251103,456.02,465.4,474.07,453.8,1777894.0,final
20251104,458.68,439.49,465.1,439.49,1818547.0,final
20251105,446.56,460.34,466.33,440.71,1814596.0,final
20251106,460.15,452.9,467.45,435.09,2326420.0,final
20251107,453.99,432.05,456.34,421.88,2127991.0,final
20251110,441.0,444.4,449.68,433.36,1630760.0,final
20251111,441.89,439.04,443.0,432.36,1311364.0,final
20251112,441.47,428.7,442.9,426.56,1240237.0,final
20251113,432.0,400.4,432.46,396.34,2485968.0,final
20251114,393.6,405.45,412.19,380.97,2246515.0,final
20251117,409.25,410.13,423.96,397.31,2184912.0,final
20251118,408.27,398.38,409.95,393.71,1748121.0,final
20251119,400.91,410.5,411.78,398.14,1559790.0,final
20251120,412.2,397.6,428.94,390.22,2417885.0,final
20251121,398.5,393.83,402.8,383.76,2060966.0,final
20251124,398.74,418.78,421.72,396.0,2001155.0,final
20251125,415.22,419.1,420.48,405.95,1537079.0,final
20251126,421.85,426.57,427.75,416.89,1363521.0,final
20251128,427.3,430.2,432.93,425.34,765447.0,final
20251201,425.33,428.6,433.66,421.63,1220137.0,final
20251202,428.64,427.85,436.8,422.12,1487779.0,final
20251203,428.87,446.95,447.92,428.4,1791809.0,final
20251204,448.89,453.85,454.87,445.39,1485226.0,final
20251205,456.0,454.66,458.87,451.02,1180661.0,final
20251208,450.5,439.49,453.87,435.25,1430464.0,final
20251209,437.5,445.4,452.39,435.0,1327314.0,final
20251210,448.47,448.5,456.88,443.61,1365781.0,final
20251211,445.6,446.0,449.94,440.33,1196269.0,final
20251212,447.0,456.22,463.01,441.67,2088380.0,final
20251215,462.38,471.61,481.77,457.81,2341754.0,final
20251216,471.06,490.57,491.87,465.83,2299866.0,final
20251217,493.3,469.4,496.0,464.34,2257827.0,final
20251218,470.0,484.7,490.86,469.82,1991455.0,final
20251219,487.67,482.65,490.47,474.72,1892057.0,final
20251222,488.0,489.99,498.83,479.99,1819909.0,final
20251223,489.19,485.03,491.97,482.84,1254866.0,final
20251224,486.39,484.26,490.9,476.8,900307.0,final
20251226,485.7,473.82,489.09,473.82,1262852.0,final
20251229,468.89,457.28,471.77,457.2,1380410.0,final
20251230,463.0,454.05,464.95,453.84,1298775.0,final
20251231,452.86,449.58,458.36,449.2,1018432.0,final
20260102,458.63,441.49,462.5,435.3,1762842.0,final
20260105,445.05,451.05,457.55,439.16,1416171.0,final
20260106,450.79,434.95,454.71,428.78,1855629.0,final
20260107,435.72,431.88,438.37,430.7,1287472.0,final
20260108,430.96,435.21,436.89,424.36,1200363.0,final
20260109,436.14,445.61,449.05,430.39,1458370.0,final
20260112,441.74,448.1,454.3,438.0,1301833.0,final
20260113,448.96,446.85,452.5,443.95,1156305.0,final
20260114,446.6,438.0,447.0,434.22,1222763.0,final
20260115,440.2,439.49,445.36,437.48,1063287.0,final
20260116,441.76,437.44,447.25,435.26,1200810.0,final
20260120,425.13,420.14,437.5,417.44,1282989.0,final
20260121,422.0,434.15,438.2,417.53,1442489.0,final
20260122,436.0,450.48,451.4,432.6,1528656.0,final
20260123,450.5,447.4,454.0,444.04,1184720.0,final
20260126,445.9,435.3,447.18,434.28,1031253.0,final
20260127,438.16,432.49,438.49,430.5,793885.0,final
20260128,432.16,439.74,450.45,425.0,1153310.0,final
20260129,442.5,428.5,445.1,414.88,1705976.0,final
20260130,424.25,429.63,439.88,420.47,1750316.0,final
20260202,422.0,425.22,427.15,414.5,1218966.0,final
20260203,427.72,419.15,428.56,413.69,1202207.0,final
20260204,420.69,407.45,423.9,399.18,1483388.0,final
20260205,406.42,388.9,408.75,387.53,1507158.0,final
20260206,395.0,411.78,414.55,390.78,1288125.0,final
20260209,414.74,417.31,421.25,407.29,1117455.0,final
20260210,417.25,425.9,427.5,416.16,1381132.0,final
20260211,424.68,427.52,436.35,420.03,1241381.0,final
20260212,428.83,414.57,436.12,414.0,1247983.0,final
20260213,416.5,417.44,424.06,410.88,1085734.0,final
20260217,414.47,409.15,418.49,400.51,1275897.0,final
20260218,414.0,410.21,416.9,409.58,992264.0,final
20260219,410.95,411.75,415.25,404.11,1088605.0,final
20260220,412.81,411.25,414.7,405.5,1228886.0,final
20260223,407.16,399.45,409.48,394.04,1339746.0,final
20260224,398.62,409.5,410.82,396.68,1251455.0,final
20260225,409.98,415.12,420.34,408.49,1157854.0,final
20260226,415.05,406.7,416.81,403.66,1160590.0,final
20260227,408.5,401.8,409.44,398.11,1189028.0,final
20260302,389.8,402.95,404.54,388.0,1148032.0,final
20260303,393.55,391.29,399.54,385.39,1269322.0,final
20260304,390.4,406.74,408.33,386.08,1403342.0,final
20260305,404.15,405.6,408.62,399.42,1108410.0,final
20260306,405.71,394.69,406.98,394.21,1332643.0,final
20260309,389.66,396.8,401.59,381.4,1376269.0,final
20260310,399.22,399.75,406.59,396.5,1273092.0,final
20260311,398.2,404.81,416.38,397.9,1309601.0,final
20260312,406.03,395.7,409.29,394.54,1304226.0,final
20260313,394.77,389.8,400.49,389.7,1224487.0,final
20260316,394.11,395.45,403.73,391.2,1233970.0,final
20260317,393.71,398.98,400.11,393.0,997296.0,final
20260318,401.88,393.22,403.06,392.15,1082801.0,final
20260319,392.34,382.58,393.77,378.73,1362075.0,final
20260320,383.35,372.25,384.56,364.46,1496294.0,final
20260323,359.12,381.99,385.33,356.82,1519880.0,final
20260324,382.62,386.73,387.48,376.0,1255527.0,final
20260325,388.5,385.35,396.23,385.0,1173498.0,final
20260326,383.8,374.25,386.27,371.2,1152644.0,final
20260327,375.3,360.5,377.78,359.47,1283800.0,final
20260330,363.88,352.12,367.29,352.02,1306031.0,final
20260331,359.3,375.0,375.0,355.75,1520027.0,final
20260401,378.1,380.9,383.14,371.75,1237452.0,final
20260402,373.03,361.26,376.0,359.03,1705241.0,final
20260406,364.95,349.88,367.72,346.64,1658697.0,final
20260407,350.01,361.65,361.89,337.24,1543649.0,final
20260408,364.58,341.17,365.49,339.67,1650308.0,final
20260409,342.4,344.94,348.88,337.25,1300828.0,final
20260410,346.0,351.3,352.4,342.74,1091617.0,final
20260413,347.46,353.33,356.35,345.35,1152760.0,final
20260414,358.0,366.0,367.63,354.02,1270425.0,final
20260415,366.02,393.57,394.65,362.5,2453215.0,final
20260416,397.35,388.18,398.33,381.8,1365859.0,final
20260417,389.08,401.09,409.28,385.27,1856370.0,final
20260420,397.7,392.4,406.8,388.33,1374985.0,final
20260421,393.6,388.99,396.62,385.22,1094471.0,final
20260422,390.15,386.3,406.77,377.52,1334630.0,final
20260423,380.0,373.18,386.0,368.39,1989027.0,final
20260424,375.01,375.26,382.76,370.73,1257046.0,final
20260427,375.6,377.87,380.78,364.02,1405377.0,final
20260428,376.0,377.88,382.29,372.05,1077149.0,final
20260429,377.12,372.8,378.1,370.04,959190.0,final
20260430,371.49,381.4,384.75,368.17,1071599.0,final
20260501,381.3,391.34,397.83,378.8,1396359.0,final
20260504,392.28,391.89,394.64,384.98,1050707.0,final
20260505,392.6,387.26,402.12,385.5,1000970.0,final
20260506,387.66,396.85,401.68,384.02,1118016.0,final
20260507,399.5,409.08,415.83,397.34,1345126.0,final
20260508,414.3,428.0,431.2,411.78,1340643.0,final
20260511,426.33,444.2,449.16,416.8,1634408.0,final
20260512,437.84,430.31,447.8,422.26,1287670.0,final
20260513,436.0,448.2,453.4,430.21,1403894.0,final
20260514,449.0,442.4,452.08,441.16,968781.0,final
20260515,434.7,418.57,439.33,417.88,1105524.0,final
20260518,416.0,409.47,421.13,405.33,1097705.0,final
20260519,409.68,404.68,409.9,393.63,959388.0,final
20260520,405.2,414.75,418.48,401.67,937055.0,final
20260521,421.47,418.4,426.95,412.9,882108.0,final
20260522,420.4,423.67,431.51,415.98,992448.0,final
20260526,428.01,435.35,437.95,426.12,973900.0,final
20260527,434.3,438.13,445.6,433.08,931285.0,final
20260528,434.24,440.3,443.96,427.81,683986.0,final
20260529,441.54,434.35,441.68,428.14,940480.0,final
20260601,430.88,413.57,436.88,413.25,932370.0,final
20260602,416.5,421.84,424.42,411.81,782406.0,final
20260603,421.26,420.16,433.6,416.0,963926.0,final
20260604,421.77,416.32,426.35,416.0,737179.0,final
20260605,416.22,391.32,424.68,388.59,1298039.0,final
20260608,394.5,408.78,412.94,389.79,1017529.0,final
20260609,410.25,395.82,418.5,384.24,1245064.0,final
20260610,392.9,378.78,397.09,378.08,1037139.0,final
20260611,386.79,398.8,400.0,380.66,937112.0,final
20260612,397.04,406.1,407.54,386.76,1331261.0,final
20260615,411.3,408.98,416.0,407.1,950972.0,final
20260616,405.0,402.85,412.42,400.54,853125.0,final
20260617,404.15,397.67,405.94,393.76,892842.0,final
20260618,399.09,398.5,402.52,384.7,1134730.0,final
20260622,395.15,403.4,414.75,390.84,988590.0,final
20260623,396.51,382.4,399.85,379.06,992843.0,final
20260624,380.0799865722656,375.5299987792969,384.5799865722656,373.04998779296875,37081400.0,final
20260625,375.2699890136719,375.1199951171875,379.1199951171875,371.2200012207031,30138800.0,final
20260626,370.1499938964844,379.7099914550781,387.79998779296875,368.6000061035156,53434100.0,final
20260629,381.7900085449219,411.8399963378906,413.2699890136719,379.29998779296875,57645800.0,final
