datetime,open,close,high,low,volume
202606230800,327.05,326.38,327.05,324.6722,0.0
202606230801,325.87,326.13,326.59,325.54,0.0
202606230804,326.0,325.05,326.0,325.05,0.0
202606230805,326.29,326.48,326.48,326.29,0.0
202606230806,326.46,326.62,326.85,326.1,0.0
202606230807,326.83,326.58,326.85,325.3612,0.0
202606230808,326.5,326.5,326.58,325.33,0.0
202606230809,326.0,326.37,326.5,325.91,0.0
202606230810,326.46,326.0,326.46,325.71,0.0
202606230811,325.78,326.0,326.32,325.75,0.0
202606230812,325.98,326.32,326.9582,325.91,0.0
202606230813,326.58,326.58,326.58,326.58,0.0
202606230814,326.09,325.7,326.09,325.68,0.0
202606230815,325.98,326.41,326.41,325.9637,0.0
202606230816,325.68,326.38,326.38,325.68,0.0
202606230817,325.98,326.58,326.58,325.98,0.0
202606230818,326.6,326.38,326.99,326.38,0.0
202606230819,326.6,326.4,326.7,326.3012,0.0
202606230820,326.7,326.3,326.94,326.3,0.0
202606230822,326.9988,326.9988,326.9988,326.9988,0.0
202606230824,326.9,327.0,327.0,326.9,0.0
202606230825,326.9988,326.9988,326.9988,326.9988,0.0
202606230826,326.98,326.44,326.98,326.41,0.0
202606230827,326.84,326.94,326.94,326.84,0.0
202606230828,326.94,326.94,326.94,326.94,0.0
202606230830,326.3,326.4,326.45,326.3,0.0
202606230831,326.46,326.32,326.47,326.32,0.0
202606230832,326.47,326.94,326.94,326.47,0.0
202606230833,326.3,327.0,327.0,326.3,0.0
202606230834,326.65,326.65,326.65,326.65,0.0
202606230836,326.5,326.45,326.5,326.45,0.0
202606230837,326.3,326.3,326.3,326.3,0.0
202606230838,326.6,326.6,326.6,326.6,0.0
202606230839,326.8796,327.0,327.0,326.8796,0.0
202606230840,326.3175,326.3175,326.3175,326.3175,0.0
202606230843,326.4131,326.65,326.65,326.4131,0.0
202606230845,326.45,326.45,326.45,326.45,0.0
202606230846,326.94,326.99,327.0,326.94,0.0
202606230847,327.0,327.0,327.0,326.7125,0.0
202606230850,326.89,326.89,326.89,326.89,0.0
202606230853,326.89,327.0,327.0,326.89,0.0
202606230856,326.3,326.3,326.3,326.3,0.0
202606230858,327.03,327.04,327.0412,326.66,0.0
202606230900,327.4185,327.4185,327.4185,327.4185,0.0
202606230902,327.0,326.3,327.0,326.3,0.0
202606230904,326.77,326.77,326.77,326.77,0.0
202606230906,326.97,326.89,327.0,326.89,0.0
202606230908,326.92,326.92,326.92,326.92,0.0
202606230919,326.91,326.91,326.91,326.91,0.0
202606230921,326.83,326.74,326.83,326.74,0.0
202606230923,326.43,326.91,326.91,326.43,0.0
202606230924,326.91,326.91,327.07,326.91,0.0
202606230925,326.91,327.11,327.17,326.91,0.0
202606230926,326.83,326.83,326.83,326.83,0.0
202606230928,327.4267,327.4267,327.4267,327.4267,0.0
202606230929,327.0,327.01,327.01,327.0,0.0
202606230930,327.0,327.0,327.0,326.85,0.0
202606230931,326.85,326.83,326.85,326.83,0.0
202606230932,326.83,326.83,326.83,326.83,0.0
202606230933,327.21,327.33,327.33,327.21,0.0
202606230935,327.0,327.0,327.0,327.0,0.0
202606230937,327.2858,327.2858,327.2858,327.2858,0.0
202606230938,327.18,326.86,327.18,326.86,0.0
202606230940,326.84,326.83,326.84,326.83,0.0
202606230941,326.83,326.83,326.83,326.83,0.0
202606230942,327.0,325.3512,327.0,325.3512,0.0
202606230943,325.35,325.35,325.35,325.35,0.0
202606230946,326.79,327.35,327.35,326.79,0.0
