date,symbol,ma200,ma150,ma50
20241004,AVGO,-1,-1,159.3672
20241007,AVGO,-1,-1,159.8346
20241008,AVGO,-1,-1,160.4424
20241009,AVGO,-1,-1,161.1828
20241010,AVGO,-1,-1,161.6172
20241011,AVGO,-1,-1,162.245
20241014,AVGO,-1,-1,163.0144
20241015,AVGO,-1,-1,163.6164
20241016,AVGO,-1,-1,164.3422
20241017,AVGO,-1,-1,165.2916
20241018,AVGO,-1,-1,165.9436
20241021,AVGO,-1,-1,166.5786
20241022,AVGO,-1,-1,167.1886
20241023,AVGO,-1,-1,167.533
20241024,AVGO,-1,-1,167.8104
20241025,AVGO,-1,-1,167.9324
20241028,AVGO,-1,-1,168.0664
20241029,AVGO,-1,-1,168.2916
20241030,AVGO,-1,-1,168.5146
20241031,AVGO,-1,-1,168.6084
20241101,AVGO,-1,-1,168.7244
20241104,AVGO,-1,-1,168.7672
20241105,AVGO,-1,-1,169.0402
20241106,AVGO,-1,-1,169.4402
20241107,AVGO,-1,-1,170.0762
20241108,AVGO,-1,-1,170.569
20241111,AVGO,-1,-1,170.8934
20241112,AVGO,-1,-1,171.3454
20241113,AVGO,-1,-1,171.7428
20241114,AVGO,-1,-1,172.2926
20241115,AVGO,-1,-1,172.8706
20241118,AVGO,-1,-1,173.37
20241119,AVGO,-1,-1,173.73
20241120,AVGO,-1,-1,173.8144
20241121,AVGO,-1,-1,173.7824
20241122,AVGO,-1,-1,173.722
20241125,AVGO,-1,-1,173.7472
20241126,AVGO,-1,-1,173.7948
20241127,AVGO,-1,-1,173.713
20241129,AVGO,-1,-1,173.6046
20241202,AVGO,-1,-1,173.5268
20241203,AVGO,-1,-1,173.4718
20241204,AVGO,-1,-1,173.3804
20241205,AVGO,-1,-1,173.2496
20241206,AVGO,-1,-1,173.288
20241209,AVGO,-1,-1,173.4144
20241210,AVGO,-1,-1,173.4066
20241211,AVGO,-1,-1,173.7414
20241212,AVGO,-1,-1,174.436
20241213,AVGO,-1,-1,175.499
20241216,AVGO,-1,-1,176.9246
20241217,AVGO,-1,-1,178.1846
20241218,AVGO,-1,-1,179.0436
20241219,AVGO,-1,-1,179.6806
20241220,AVGO,-1,-1,180.4128
20241223,AVGO,-1,-1,181.4752
20241224,AVGO,-1,-1,182.6332
20241226,AVGO,-1,-1,184.0372
20241227,AVGO,-1,-1,185.3052
20241230,AVGO,-1,-1,186.3258
20241231,AVGO,-1,-1,187.3626
20250102,AVGO,-1,-1,188.4038
20250103,AVGO,-1,-1,189.46
20250106,AVGO,-1,-1,190.7236
20250107,AVGO,-1,-1,191.882
20250108,AVGO,-1,-1,192.9912
20250110,AVGO,-1,-1,194.0248
20250113,AVGO,-1,-1,195.0252
20250114,AVGO,-1,-1,196.0172
20250115,AVGO,-1,-1,197.1904
20250116,AVGO,-1,-1,198.3954
20250117,AVGO,-1,-1,199.7856
20250121,AVGO,-1,-1,201.156
