date,symbol,ma200,ma150,ma50
20250307,TXN,-1,197.2078,189.7226
20250310,TXN,-1,197.1665,189.6596
20250311,TXN,-1,197.0998,189.3598
20250312,TXN,-1,197.0345,189.0582
20250313,TXN,-1,196.9738,188.7006
20250314,TXN,-1,196.9213,188.4664
20250317,TXN,-1,196.8353,188.3242
20250318,TXN,-1,196.741,188.1278
20250319,TXN,-1,196.6806,187.979
20250320,TXN,-1,196.5701,187.749
20250321,TXN,-1,196.4641,187.4868
20250324,TXN,-1,196.3545,187.3994
20250325,TXN,-1,196.244,187.2758
20250326,TXN,-1,196.1246,187.1262
20250327,TXN,-1,195.9799,186.8612
20250328,TXN,-1,195.7607,186.4294
20250331,TXN,-1,195.5946,186.263
20250401,TXN,-1,195.3865,185.995
20250402,TXN,-1,195.1433,185.5346
20250403,TXN,-1,194.8427,184.8876
20250404,TXN,-1,194.4672,184.0768
20250407,TXN,-1,194.101,183.5048
20250408,TXN,-1,193.6391,182.6554
20250409,TXN,-1,193.4213,182.4256
20250410,TXN,194.8339,193.1119,181.9674
20250411,TXN,194.5978,192.7472,181.2072
20250414,TXN,194.3871,192.4381,180.519
20250415,TXN,194.1621,192.0904,179.869
20250416,TXN,193.9162,191.7324,179.163
20250417,TXN,193.6899,191.3767,178.5056
20250421,TXN,193.4247,191.0368,177.7502
20250422,TXN,193.176,190.7013,177.1472
20250423,TXN,192.9812,190.4417,176.7316
20250424,TXN,192.7839,190.1841,176.392
20250425,TXN,192.6001,189.9301,176.0602
20250428,TXN,192.3919,189.638,175.6742
20250429,TXN,192.1934,189.3501,175.2158
20250430,TXN,191.981,189.0573,174.6844
20250501,TXN,191.7637,188.7477,173.928
20250502,TXN,191.5533,188.4773,173.1468
20250505,TXN,191.3293,188.1643,172.359
20250506,TXN,191.1089,187.8507,171.5806
20250507,TXN,190.936,187.571,170.8664
20250508,TXN,190.7674,187.3396,170.2402
20250509,TXN,190.6062,187.1261,169.8404
20250512,TXN,190.5414,187.0282,169.6602
20250513,TXN,190.4923,186.9321,169.5276
20250514,TXN,190.4169,186.8397,169.3528
20250515,TXN,190.3471,186.7439,169.2016
20250516,TXN,190.2597,186.6192,169.146
20250519,TXN,190.1822,186.5249,169.1056
20250520,TXN,190.1607,186.4162,169.1432
20250521,TXN,190.1505,186.2613,169.3026
20250522,TXN,190.1222,186.1225,169.3852
20250523,TXN,190.0863,185.9589,169.424
20250527,TXN,190.0832,185.8596,169.569
20250528,TXN,190.0517,185.7793,169.701
20250529,TXN,190.0209,185.7145,169.8606
20250530,TXN,189.9742,185.5899,169.8548
20250602,TXN,189.909,185.4673,169.9254
20250603,TXN,189.8742,185.3437,170.1044
20250604,TXN,189.8181,185.2345,170.209
20250605,TXN,189.774,185.1376,170.3638
20250606,TXN,189.7277,185.0173,170.537
20250609,TXN,189.7102,184.9547,170.901
20250610,TXN,189.6797,184.9489,171.4366
20250611,TXN,189.656,184.9151,171.84
20250612,TXN,189.6048,184.8858,172.26
20250613,TXN,189.5401,184.8381,172.7304
20250616,TXN,189.4738,184.7261,173.3674
20250617,TXN,189.4252,184.5923,174.2992
20250618,TXN,189.3581,184.4471,175.1296
20250620,TXN,189.2814,184.3314,176.2082
20250623,TXN,189.2846,184.2633,176.8746
20250624,TXN,189.2935,184.265,177.8384
20250625,TXN,189.3106,184.2629,179.001
20250626,TXN,189.3637,184.3,180.1404
20250627,TXN,189.3872,184.2925,181.2778
20250630,TXN,189.4256,184.3345,182.505
20250701,TXN,189.4717,184.4263,183.7566
20250702,TXN,189.5662,184.5423,185.1544
20250703,TXN,189.6483,184.6624,186.4892
20250707,TXN,189.7217,184.7373,187.5614
20250708,TXN,189.7988,184.8419,188.643
20250709,TXN,189.8733,184.9559,189.7028
20250710,TXN,189.945,185.0804,190.866
20250711,TXN,190.0355,185.2112,192.0918
20250714,TXN,190.1179,185.3604,193.2996
20250715,TXN,190.1849,185.5069,194.4968
20250716,TXN,190.2485,185.6721,195.5622
20250717,TXN,190.2856,185.8321,196.6496
20250718,TXN,190.3248,185.989,197.747
20250721,TXN,190.3524,186.1338,198.6968
20250722,TXN,190.2944,186.1175,199.159
20250723,TXN,190.2056,186.0893,199.4442
20250724,TXN,190.1256,186.0497,199.4176
20250725,TXN,190.0387,186.0221,199.3582
20250728,TXN,189.9796,186.0361,199.399
20250729,TXN,189.9249,186.0793,199.468
20250730,TXN,189.838,186.1018,199.4944
20250731,TXN,189.7305,186.0586,199.3476
20250801,TXN,189.6099,185.998,199.1912
20250804,TXN,189.4805,185.9336,199.1384
20250805,TXN,189.4023,185.895,199.2416
20250806,TXN,189.3503,185.8831,199.5246
20250807,TXN,189.2833,185.8633,199.5544
20250808,TXN,189.2265,185.8645,199.5684
20250811,TXN,189.1676,185.8384,199.5268
20250812,TXN,189.1267,185.857,199.7372
20250813,TXN,189.0788,185.8625,199.913
20250814,TXN,189.0131,185.8709,200.0216
20250815,TXN,188.9526,185.905,200.1066
20250818,TXN,188.8894,185.9281,200.1446
20250819,TXN,188.8146,185.9565,200.2064
20250820,TXN,188.7758,186.0005,200.2392
20250821,TXN,188.766,186.0277,200.217
20250822,TXN,188.7718,186.1483,200.342
20250825,TXN,188.7803,186.2397,200.464
20250826,TXN,188.7979,186.3142,200.6776
20250827,TXN,188.7537,186.3639,200.8366
20250828,TXN,188.6875,186.4497,200.9732
20250829,TXN,188.5944,186.5569,201.0362
20250902,TXN,188.5112,186.6381,201.0506
20250903,TXN,188.4256,186.7377,200.9128
20250904,TXN,188.331,186.7783,200.529
20250905,TXN,188.2415,186.7951,200.177
20250908,TXN,188.1619,186.8023,199.7474
20250909,TXN,188.0521,186.8259,199.3308
20250910,TXN,187.9669,186.8439,198.8638
20250911,TXN,187.9007,186.862,198.3238
20250912,TXN,187.8233,186.857,197.6664
20250915,TXN,187.7243,186.8488,196.91
20250916,TXN,187.6056,186.8345,196.2104
20250917,TXN,187.5016,186.8386,195.4808
20250918,TXN,187.4151,186.8519,194.7926
20250919,TXN,187.3051,186.8399,193.9794
20250922,TXN,187.1924,186.8145,193.1358
20250923,TXN,187.1129,186.7847,192.3702
20250924,TXN,187.0559,186.7093,191.703
20250925,TXN,187.0027,186.5679,190.9946
20250926,TXN,186.9631,186.4549,190.356
20250929,TXN,186.9108,186.3347,189.6764
20250930,TXN,186.8725,186.2173,189.0886
20251001,TXN,186.8144,186.1015,188.9054
20251002,TXN,186.7747,186.0385,188.831
20251003,TXN,186.7185,185.9343,188.725
20251006,TXN,186.6793,185.8455,188.6508
20251007,TXN,186.6284,185.719,188.4052
