datetime,open,close,high,low,volume
20240625,208.92,209.14,211.38,208.51,1113334.0
20240626,209.35,212.8,214.86,209.11,1321497.0
20240627,213.08,214.45,215.74,212.35,989022.0
20240628,214.12,211.66,216.37,210.3,1723587.0
20240701,211.89,216.66,217.51,210.5,1253571.0
20240702,216.5,219.41,220.39,215.1,1186683.0
20240703,220.0,221.08,221.71,219.03,764835.0
20240705,221.86,226.51,226.85,220.8,1238976.0
20240708,227.6,228.39,228.49,223.25,1137831.0
20240709,228.27,229.0,229.4,226.37,957489.0
20240710,229.11,232.37,233.08,228.65,1290490.0
20240711,232.81,228.05,233.48,225.77,1289106.0
20240712,228.0,230.43,232.64,227.29,1048466.0
20240715,232.22,235.57,237.23,231.0,1211108.0
20240716,236.0,234.32,236.65,232.33,756688.0
20240717,233.41,229.13,234.27,226.64,1096129.0
20240718,229.34,224.99,231.8,222.27,1250278.0
20240719,224.13,224.33,226.8,222.0,927645.0
20240722,224.35,223.89,227.78,223.09,914002.0
20240723,224.24,224.28,226.94,222.68,701513.0
20240724,223.44,218.14,225.77,217.13,1175588.0
20240725,217.4,217.91,220.85,214.62,1019756.0
20240726,218.9,217.9,220.25,216.01,793046.0
20240729,218.69,217.19,219.32,215.75,704931.0
20240730,218.42,218.1,220.33,216.12,830874.0
20240731,219.67,223.8,223.93,218.7,1001826.0
20240801,223.8,219.6,224.88,212.35,1184047.0
20240802,217.9,219.25,225.6,213.7,2008441.0
20240805,206.94,211.85,213.5,196.23,2274304.0
20240806,211.84,205.01,214.8,201.07,1250269.0
20240807,208.3,208.25,213.64,206.32,1069535.0
20240808,209.75,213.95,214.2,208.69,884268.0
20240809,213.41,216.47,216.78,210.64,794273.0
20240812,216.77,217.59,219.51,215.6,736079.0
20240813,218.31,220.7,221.89,217.56,780873.0
20240814,221.28,222.0,223.03,219.7,741909.0
20240815,222.34,225.39,225.55,221.76,857366.0
20240816,225.61,225.95,226.83,223.04,721581.0
20240819,226.44,225.7,226.44,223.04,699104.0
20240820,226.11,226.55,227.17,225.11,582435.0
20240821,225.89,226.59,227.98,225.22,615147.0
20240822,226.2,225.0,228.34,223.9,703735.0
20240823,225.5,227.16,228.22,224.33,763668.0
